date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-05-28,7358508.742,3299,72768300,1.84,1301610,27400,5.6169091
2015-05-29,5219228.222,3305,72567600,1.83,1762870,28700,4.68604206
2015-05-30,9309829.937,3096,72205200,1.81,1327450,25400,4.79620634
2015-05-31,4470888.595,3203,71546200,1.64,2071950,29850,4.86545372
2015-06-01,9529964.126,3411,64744100,1.62,1998470,30000,4.16499118
2015-06-02,6858920.75,3907,63902800,1.67,1370450,30600,5.19827318
2015-06-03,6314472.469,3692,66103800,1.69,1162310,29050,4.49778205
2015-06-04,4291274.368,3852,66792600,1.67,1065250,28600,4.47535773
2015-06-05,5652432.109,3152,66154900,1.76,1474750,30300,4.98904732
2015-06-06,5728549.678,3341,69841900,1.76,1184500,28650,7.46290251
2015-06-07,6535795.263,3364,69793000,1.73,1160830,29800,4.93352592
2015-06-08,4902036.626,3090,68785000,1.79,1710280,28950,6.93349524
2015-06-09,8712575.498,3779,70942300,1.8,1480430,27850,5.22009168
2015-06-10,4746033.468,3110,71458400,1.76,1212820,27800,3.71748624
2015-06-11,6106486.808,3192,70016500,1.79,1048480,28400,4.91485424
2015-06-12,4372794.046,3375,71277400,1.8,963104,26500,3.92539069
2015-06-13,6593705.108,3954,71855200,1.86,1470540,30300,6.09707995
2015-06-14,8866692.286,3425,74220300,2,3128440,28650,5.57814114
2015-06-15,13060056.69,4454,79922500,2.02,1895750,27400,6.10827935
2015-06-16,18966456.72,4303,80606100,2.88,10053700,28800,6.02629668
2015-06-17,46988151.21,5990,115769000,2.89,13038800,26750,7.99385551
2015-06-18,46819173.21,6796,115608000,3.1,7435550,27750,10.3440418
2015-06-19,42947746.39,5375,123901000,2.81,7275770,30750,7.21079483
2015-06-20,32005130.27,4807,112569000,3.04,5729100,28750,6.91669186
2015-06-21,24116110.42,7443,121674000,3.02,3196090,29200,10.55101453
2015-06-22,14506476.64,18301,121219000,3.03,3039690,32100,7.94143069
2015-06-23,12413351.01,4909,121561000,2.97,2332310,29900,7.81741966
2015-06-24,8990321.177,4037,119493000,2.78,3317430,27950,7.83968873
2015-06-25,14864379.05,4241,111481000,2.85,4221940,28650,6.44847037
2015-06-26,21269471.59,5907,114545000,2.86,2100370,30900,9.45057541
2015-06-27,15435030.76,4788,115217000,3.1,4570240,29650,8.96265133
2015-06-28,16686214.18,8513,124653000,3.31,2837150,28400,14.36787798
2015-06-29,22153642.55,9694,128550000,3.74,12726600,31950,16.66429972
2015-06-30,46484790.29,10618,151088000,4.09,15390500,27900,15.82202448
2015-07-01,58465549.21,8753,164994000,3.92,7113180,26450,16.82103744
2015-07-02,40577958.05,5252,158676000,4.07,6288460,30050,14.6350549
2015-07-03,37300886.3,5052,164280000,4.12,4281280,29300,13.78317506
2015-07-04,37408999.76,4937,166671000,4.11,3939060,31600,13.68904636
2015-07-05,29895726.18,4717,167142000,4.95,14069300,29150,15.84667845
2015-07-06,54411676.03,5366,200511000,5.42,22969200,30700,18.7416471
2015-07-07,130279159.5,8313,220535000,5.23,13570800,29800,30.68227177
2015-07-08,64314499.77,6460,212983000,6.36,23234900,31200,28.13389512
2015-07-09,93252941.64,6683,258224000,7.54,42419800,31700,28.23754254
2015-07-10,82195999.47,9026,305979000,4.51,62612600,26650,83.21399085
2015-07-11,144371737.6,11759,182065000,4.37,19647300,28100,125.5347638
2015-07-12,101105584.9,8127,178601000,5.29,19203600,28050,67.33591698
2015-07-13,64810134.4,7244,215897000,4.68,14296100,29500,45.74643096
2015-07-14,42131570.86,6253,190900000,4.65,5418730,29600,63.16226942
2015-07-15,25918300.36,4607,189661000,4.21,7539760,30600,63.38865125
2015-07-16,23202561.42,4561,171366000,3.69,17295300,28800,77.14152343
2015-07-17,46789945.75,7307,152008000,3.79,9454510,28150,90.61380832
2015-07-18,43677023.92,4605,154656000,4,8471440,28000,75.75108902
2015-07-19,19607471.55,3583,163808000,3.77,4693260,26750,61.05431869
2015-07-20,11132277.02,3652,154330000,3.94,4242190,25650,66.97554933
2015-07-21,12669218.72,3385,161001000,3.77,4431730,29800,75.50808479
2015-07-22,15885219.82,3560,155070000,3.82,2892200,28150,74.57963442
2015-07-23,19074358.63,3258,156929000,3.78,2177740,30600,62.67970838
2015-07-24,11410289.27,2814,155562000,4.6,14874300,30250,60.07685145
2015-07-25,35876650.49,4267,188883000,4.63,10288900,29500,81.9807718
2015-07-26,34626757.16,4257,190452000,4.66,7946990,29600,75.94430358
2015-07-27,21042409.43,4070,192667000,4.67,5164400,29900,67.57274205
2015-07-28,23104515.82,3772,192266000,5.06,10629300,29550,64.81798007
2015-07-29,44555659.33,4464,208044000,4.8,6609040,29550,86.35766224
2015-07-30,22465806.89,4325,197589000,4.58,5420630,27800,77.50014349
2015-07-31,20492734.18,3259,189038000,4.64,4640650,27450,63.49105315
2015-08-01,16418446.81,3222,191524000,4.15,6284530,30200,64.18706242
2015-08-02,25629231.73,3596,168869000,4.17,6950580,29000,52.9064404
2015-08-03,34373462.42,3514,172385000,4.16,5494590,29550,55.1372611
2015-08-04,20133737.73,3926,173089000,4.38,4323960,31100,75.72535141
2015-08-05,27447747.6,3615,181116000,4.35,2565020,29050,70.29057035
2015-08-06,21549482.93,3177,180190000,4.06,3879570,28250,61.82719785
2015-08-07,19549736.16,3683,168474000,4.21,4192810,29650,67.74128024
2015-08-08,13188190.23,3214,175126000,3.85,4917730,27750,71.89316536
2015-08-09,11168829.94,3168,159570000,3.9,3064680,28750,58.85038994
2015-08-10,23177425.43,3549,162062000,3.95,2239890,27300,68.9204473
2015-08-11,16206294.21,3438,164164000,4.16,3426300,27700,70.60280182
2015-08-12,14429687.89,3470,172371000,3.99,3519900,28950,64.65151508
2015-08-13,18781754.21,3528,165366000,3.88,2409030,27850,55.46269005
2015-08-14,9268564.402,3178,161665000,4.03,3157170,28300,55.44748774
2015-08-15,10662171.83,3134,167683000,3.93,2016290,28050,56.81021133
2015-08-16,9182698.325,2933,164023000,3.95,3197720,28150,48.229856
2015-08-17,12469960.43,3132,165435000,3.98,2289060,26950,51.37936622
2015-08-18,11549806.58,3691,166400000,3.47,3464380,29100,54.13494812
2015-08-19,11594109.16,3382,145451000,3.48,5742670,29200,47.25054477
2015-08-20,26807450.41,3867,145186000,3.61,2882900,29300,63.59306648
2015-08-21,14717434.69,3099,150702000,3.57,1720630,30150,58.14137564
2015-08-22,8415845.744,2690,149233000,3.51,1913720,29850,53.70438856
2015-08-23,11305191.29,3140,147266000,3.39,2066020,27250,68.88832783
2015-08-24,15761962.19,3211,142301000,2.99,7278630,27950,54.23020079
2015-08-25,25974816.46,4202,125279000,2.94,11404300,28200,59.20928953
2015-08-26,52580486.31,5407,123884000,2.95,4551630,27000,70.13659455
2015-08-27,35975668.8,4068,123773000,2.87,1936130,14775,63.14609755
2015-08-28,17827445.77,3252,119452000,2.91,4186540,13025,50.88148513
2015-08-29,27857057.39,3450,122591000,2.88,1706060,13475,42.71173093
2015-08-30,12850750.83,2950,120755000,2.85,1497480,13825,48.07339876
2015-08-31,5804663.121,2658,120021000,2.84,1752920,12875,43.90213456
2015-09-01,12428174.74,2828,119819000,2.82,1376040,14175,38.31950495
2015-09-02,7222872.465,3300,118701000,2.8,2423010,15675,48.23332336
2015-09-03,7251681.541,2819,117773000,2.63,2210590,16400,38.0528492
2015-09-04,14983281.47,3053,111133000,2.7,1441530,14150,37.62476829
2015-09-05,12368169.47,3049,113865000,2.92,2666820,14275,29.14078102
2015-09-06,7337997.66,3312,123002000,3.05,4281360,15000,39.00284593
2015-09-07,25141915.12,6060,128155000,3.05,2254530,15400,28.8374931
2015-09-08,23224702.53,2949,128555000,3.05,2566300,15225,29.7533607
2015-09-09,20321607.66,3125,128641000,2.92,2298470,15125,42.45139519
2015-09-10,9682336.459,2846,123469000,2.95,1420320,15700,38.05453582
2015-09-11,11594621.79,2660,124532000,2.96,1251460,15075,32.68584052
2015-09-12,9312982.036,2992,125157000,2.83,1517440,14675,37.09715454
2015-09-13,3746031.327,2492,119373000,2.82,1328080,12250,39.97146523
2015-09-14,8525021.311,3887,118997000,2.84,1135730,15025,27.13688654
2015-09-15,10940634.86,3032,120280000,2.82,918109,15975,32.30182418
2015-09-16,3099802.027,2568,119718000,2.8,1192860,14425,42.73758005
2015-09-17,5332537.899,2981,118757000,2.91,1626720,15200,37.93528289
2015-09-18,10903870.68,2774,123220000,2.96,1572740,15050,36.82554558
2015-09-19,11707611.26,3331,125137000,2.87,897801,14375,43.48511273
2015-09-20,11649705.99,2697,121797000,2.85,989389,14450,41.16265104
2015-09-21,11393281.41,3691,120933000,2.8,1027230,14175,33.04079405
2015-09-22,14618939.15,3444,118630000,2.84,1442340,14200,44.87592143
2015-09-23,14601618.73,3645,121067000,2.87,901921,13125,46.95968679
2015-09-24,9133346.516,3011,121809000,2.93,1328450,15250,24.12558691
2015-09-25,6055864.147,2773,124470000,2.89,959962,14375,21.71172386
2015-09-26,8205202.639,3483,122875000,2.89,531617,13950,35.78427322
2015-09-27,2926969.551,2564,122673000,2.87,748001,14400,23.23207307
2015-09-28,4325620.061,3495,122388000,3.07,2604270,13925,23.00691297
2015-09-29,14922138.29,3755,131839000,2.97,2896120,15575,26.11708154
2015-09-30,19415062.38,3710,126079000,3.01,1371090,14650,36.28269468
2015-10-01,11285797.36,3457,128156000,3,1644010,15200,26.19967736
2015-10-02,7195750.272,3079,127470000,2.99,1132180,13550,32.34819177
2015-10-03,3765605.009,3135,127593000,3.03,1051760,14500,27.61153523
2015-10-04,3646700.281,2854,129094000,3.01,982441,14350,37.79426602
2015-10-05,5467341.521,3530,128635000,3.02,1277060,15500,29.40746475
2015-10-06,7292049.191,3358,128642000,3.15,1972700,15150,33.59311187
2015-10-07,10610183.47,3445,134176000,3.06,1695270,14575,37.75232074
2015-10-08,7395604.612,3599,130487000,3.06,1137940,14750,43.26864561
2015-10-09,7095024.735,3294,130862000,3.11,978079,13950,30.76171938
2015-10-10,8200842.268,3534,132747000,3.11,1000850,13500,24.32705621
2015-10-11,5888889.163,4594,132636000,3.15,1222700,14750,30.89338413
2015-10-12,9425529.872,3646,134401000,3.14,1252010,14100,18.80098405
2015-10-13,10816111.43,4713,134022000,3.18,1605970,14125,22.59320127
2015-10-14,14303706.16,4290,135880000,3.14,1781770,14875,14.29872492
2015-10-15,13359482.41,5180,134577000,3.1,1428290,14300,13.79335562
2015-10-16,10642020.61,4674,132855000,3.11,1472800,13525,13.56543896
2015-10-17,9748428.935,4389,133010000,3.07,2454780,13950,16.68127624
2015-10-18,16592154.8,5479,131467000,3.02,1217780,14750,15.77928896
2015-10-19,36798395.19,5178,129649000,3.05,1239570,14050,15.33884104
2015-10-20,8474361.325,4289,130633000,3.09,1163340,13900,16.74786363
2015-10-21,8179910.585,4280,132427000,3.08,988482,14900,20.04403689
2015-10-22,12376951.52,7411,131935000,3.11,1215290,15950,20.49718962
2015-10-23,21907516.64,4472,133677000,3.11,1196600,14650,16.4997093
2015-10-24,11467579.34,5153,133389000,3.1,955111,14700,16.1165879
2015-10-25,4701697.591,5646,133308000,3.07,1656730,13950,18.81719675
2015-10-26,13251755.94,6234,131697000,3.1,1119820,14775,17.72894551
2015-10-27,11052927.08,6417,133280000,3.09,1102490,13825,19.85021919
2015-10-28,6815363.809,5781,132998000,3.1,1433200,15300,16.31517455
2015-10-29,8033530.156,6951,133179000,3.78,11455900,14700,27.53682467
2015-10-30,21730566.83,6617,161824000,4.06,12206200,13525,26.97111613
2015-10-31,43902330.94,8253,175409000,3.8,5425140,14625,50.2519191
2015-11-01,24996217.04,11574,163929000,3.96,3801480,14075,25.40762149
2015-11-02,17850946.61,4137,171197000,4.16,6302390,14450,15.71704771
2015-11-03,24703227.4,5094,179517000,4.59,18600100,14925,26.1595517
2015-11-04,53002726.88,7026,196995000,4.23,22553800,14550,34.28745414
2015-11-05,40799046.97,7848,180695000,3.96,13017300,14200,65.99058627
2015-11-06,39116092.22,6385,169811000,3.55,8761900,15075,58.13729267
2015-11-07,32538778.22,7804,152905000,3.6,2638500,14575,38.16871452
2015-11-08,17815667.67,5937,155912000,3.42,2399540,14600,22.65229311
2015-11-09,9583560.102,6729,147907000,3.4,4195940,14250,32.10681443
2015-11-10,26000128.38,7554,146558000,3.12,5565520,14950,32.2485672
2015-11-11,26217395.53,5227,134388000,2.97,3648510,13075,37.62825019
2015-11-12,26755408.76,5879,128180000,3.28,4133180,13675,49.19657351
2015-11-13,15292897.5,5918,141013000,3.23,2247490,14050,30.63821521
2015-11-14,13908762.98,5034,139106000,3.19,1293740,14350,57.52943158
2015-11-15,12067205.93,6076,138082000,3.07,1750230,13200,59.82461465
2015-11-16,12662077.2,6342,132419000,3.19,1578010,14350,37.78876462
2015-11-17,12146356.05,5371,137815000,3.2,1607020,14225,48.75213495
2015-11-18,7820097.2,5916,138228000,3.19,1425920,13950,48.91750322
2015-11-19,8564230.453,7166,137943000,3.13,1448970,14175,70.88295851
2015-11-20,8635238.545,5977,135601000,3.12,1698240,14150,50.14741666
2015-11-21,13711972.54,5178,134839000,3.15,1057060,13875,44.07104609
2015-11-22,8390090.566,6260,136863000,3.14,1070770,12875,41.53176011
2015-11-23,5687676.091,4784,136062000,3.12,1389260,11525,33.37182478
2015-11-24,9881110.899,5100,135523000,3.11,1510060,14725,36.31939453
2015-11-25,15596929.33,5018,134853000,3.34,2877300,14575,49.69330134
2015-11-26,13632988.9,6007,145182000,3.61,8700000,12925,52.80061155
2015-11-27,29494449.21,8671,156052000,3.58,2780650,11450,38.1122747
2015-11-28,10245387.05,5859,154978000,3.52,1691790,13675,24.39881248
2015-11-29,11516421.43,6455,153251000,3.67,2720390,15075,21.60292366
2015-11-30,9690144.247,6818,158950000,3.62,3339320,16400,21.83029753
2015-12-01,14258274.98,6278,157352000,3.43,2841630,17225,34.37084576
2015-12-02,19757390.16,6376,148937000,3.34,2452500,15425,46.26590436
2015-12-03,12468194.34,5371,145343000,3.38,1943430,18700,50.90116904
2015-12-04,16221882.5,4769,146942000,3.36,1333170,16150,63.41932237
2015-12-05,12393810.42,4352,146450000,3.52,2664550,13575,44.12509782
2015-12-06,14324790.88,6067,153258000,3.47,4063170,14550,53.2092933
2015-12-07,15874677.73,6435,150138000,3.65,4210900,14100,78.05212961
2015-12-08,20718810.15,9513,158672000,3.69,2744880,13075,37.3758004
2015-12-09,11323363.5,6201,160252000,3.67,4506800,14125,49.03811986
2015-12-10,18432321.04,7136,159735000,3.66,2538190,14725,57.48580782
2015-12-11,13647705.9,5910,159938000,3.84,5086460,15400,45.95905016
2015-12-12,17651237.27,6157,167378000,3.61,6201500,15600,51.64971347
2015-12-13,25541487.11,9047,156708000,3.63,3218570,15350,100.9940192
2015-12-14,17612333.01,5837,158529000,3.61,3011480,14550,62.06146603
2015-12-15,15748470.51,7548,157776000,3.83,5124770,14525,91.0568436
2015-12-16,23314167.1,7964,167443000,3.7,3628690,13575,133.9862885
2015-12-17,13948272.13,9495,161615000,3.74,2244680,13825,134.4601324
2015-12-18,15199046.53,5178,163728000,3.76,2642590,14125,96.97736892
2015-12-19,14963779.99,3646,164389000,3.72,1480630,15000,93.23746731
2015-12-20,9256683.388,4551,163373000,3.54,2853130,15650,65.50920252
2015-12-21,9268687.979,4538,154934000,3.46,2244460,14150,81.31810628
2015-12-22,28336535.65,6111,151163000,3.42,1366080,14125,279.527016
2015-12-23,7376250.91,3509,150056000,3.58,2274490,13925,88.63737692
2015-12-24,29235841.64,5943,157004000,3.64,2530790,12975,210.4377721
2015-12-25,20227602.65,4500,159629000,3.62,1628860,15800,188.3860109
2015-12-26,6954220.792,3134,159347000,3.42,3880050,16025,84.01004233
2015-12-27,17562582.15,3629,149735000,3.48,2048800,15500,99.76114132
2015-12-28,13007596.92,4627,152300000,3.47,1647170,13250,114.9812162
2015-12-29,8638371.85,3659,152035000,3.5,2161460,14725,99.8208047
2015-12-30,7595055.362,4580,153896000,3.46,2202460,13475,97.6889726
2015-12-31,9023484.597,4005,151635000,3.48,2667620,13850,116.3899106
2016-01-01,6997358.759,3567,152570000,3.51,2791170,14500,111.5660864
2016-01-02,7060142.012,2772,154187000,3.5,3020260,13850,80.80480984
2016-01-03,6139426.289,4942,153739000,3.48,2406150,13600,127.0339626
2016-01-04,5976669.164,3261,152699000,3.5,3309740,14950,81.33542989
2016-01-05,4871332.535,5205,153319000,3.47,2104650,15000,134.6218982
2016-01-06,5759659.103,3574,152276000,3.45,2208860,14875,80.26842541
2016-01-07,10638031.64,3469,151582000,3.6,4560680,15475,76.45703895
2016-01-08,18674553.61,4522,158077000,3.57,3277990,13350,168.3920145
2016-01-09,28561074.46,6610,157142000,3.56,2934720,14550,237.0028314
2016-01-10,43104110.66,6992,156524000,3.54,2462000,14475,333.7261311
2016-01-11,23826909.58,5338,155131000,3.56,2931030,14825,278.6813483
2016-01-12,22317763.51,7533,156360000,3.49,4566050,14575,237.3799003
2016-01-13,9323879.268,3680,153644000,3.48,6745630,16450,100.700839
2016-01-14,18488947.15,4699,152853000,3.47,2044890,14575,109.5458817
2016-01-15,9941787.068,3222,152598000,3,5117640,13650,81.96790413
2016-01-16,24756248.84,3710,130687000,3.09,4170270,14000,90.1239935
2016-01-17,22147448.43,4838,136090000,3.03,1905660,14350,84.6740589
2016-01-18,12372814.7,5579,133145000,3.05,2304070,13775,73.97191637
2016-01-19,8117943.379,5612,134431000,3.02,1626900,15375,69.51432271
2016-01-20,6225224.281,3292,133024000,3.39,4438610,14050,71.80308354
2016-01-21,13478234.38,5007,149373000,3.22,3665110,14500,81.77771852
2016-01-22,14977698.19,4186,142657000,3.08,3589150,13425,82.39108301
2016-01-23,12348420.2,4068,136122000,3.1,2384900,14875,98.16795246
2016-01-24,9420373.798,4877,137555000,3.18,1806510,13675,97.11809147
2016-01-25,11246938.24,4721,140890000,3.13,1940070,14300,120.4051974
2016-01-26,8947397.193,5248,138171000,3.15,2926650,15000,103.5261028
2016-01-27,19730345.46,5688,139722000,3.29,5341690,15025,146.119182
2016-01-28,27227940.84,6646,145677000,3.12,3075380,15975,175.6512863
2016-01-29,26065211.57,6725,138886000,3.11,2555880,13675,133.2285422
2016-01-30,21980883.35,5132,138029000,3.08,1298980,13225,90.88348416
2016-01-31,9278389.361,5222,137129000,3.05,1450600,12150,102.0807217
2016-02-01,6884213.527,5579,136125000,3.08,1502430,11400,86.82666791
2016-02-02,12115136.59,5945,136820000,3.08,1279650,15850,92.07097672
2016-02-03,5397090.304,3358,136798000,3.05,1406560,15750,76.91417185
2016-02-04,3097374.548,3065,135567000,3.16,2059350,16300,66.1421986
2016-02-05,9510611.566,3977,140665000,3.14,1211900,14025,80.1826175
2016-02-06,7412657.848,3684,139756000,3.1,1394670,14125,72.31011467
2016-02-07,7463571.053,3852,138012000,3.09,1168970,15450,80.17762849
2016-02-08,5052251.066,3088,137272000,3.06,964279,14700,69.28159044
2016-02-09,3761003.181,3839,136615000,3.08,1197280,15075,63.50643303
2016-02-10,5767129.833,4065,137231000,3.1,1358800,14075,76.76871297
2016-02-11,8597018.418,3134,138300000,3.08,1263660,12900,75.37764349
2016-02-12,6069582.131,3306,137461000,3.11,1041630,14275,70.19714131
2016-02-13,5570362.947,3193,138655000,3.13,1313500,14025,65.81683273
2016-02-14,5491725.551,3503,140015000,3.21,1924190,14150,61.07045051
2016-02-15,9424071.851,3191,143812000,3.18,1521240,13925,59.32804374
2016-02-16,8932558.04,4054,142534000,3.21,1479430,14875,67.23478925
2016-02-17,6322684.959,3490,143699000,3.24,1857460,15275,61.85120053
2016-02-18,10016733.8,5039,144543000,3.25,1422270,14775,54.00537153
2016-02-19,9940758.436,3409,145267000,3.25,1780240,13525,63.68186207
2016-02-20,14699187.19,5079,145652000,3.46,3677250,13875,37.23383545
2016-02-21,24107940.78,5092,154250000,3.46,3518950,13725,81.63809491
2016-02-22,21379315.63,4914,154569000,3.48,2066780,14925,54.16426827
2016-02-23,15720881.92,5068,155639000,3.4,2416790,14650,37.1571596
2016-02-24,20912811.67,4232,151871000,3.37,1909510,14100,41.93934584
2016-02-25,13723919.8,4697,151157000,3.37,1556360,14900,39.44859284
2016-02-26,9413055.002,3943,150463000,3.42,1849390,14600,38.82067264
2016-02-27,10397593.32,3907,153161000,3.41,731107,14725,44.88863951
2016-02-28,9703051.778,3643,152561000,3.44,986849,15350,49.05245161
2016-02-29,21457333.86,3448,153819000,3.45,1431670,14300,47.15633065
2016-03-01,14555044.09,4955,154187000,3.43,1133580,14525,49.27923802
2016-03-02,14601560.82,3682,153604000,3.37,1469810,12075,64.24304796
2016-03-03,8553026.523,7745,150493000,3.32,1812040,14150,43.09850291
2016-03-04,15704029.15,4221,148651000,3.25,1459960,14400,42.56605072
2016-03-05,15904734.7,3678,145576000,3.19,1689010,14400,45.73480081
2016-03-06,11532768.56,4438,142926000,3.22,1010650,14475,51.64478427
2016-03-07,5793558.203,3573,144322000,3.27,1057270,14875,48.80761905
2016-03-08,11131534.94,3814,146604000,3.25,918434,15300,42.12850247
2016-03-09,6503782.843,3424,145714000,3.28,1247320,14050,34.51460779
2016-03-10,8807924.801,2924,146986000,3.29,898376,14175,38.65346715
2016-03-11,7016946.051,3499,147411000,3.38,1804450,14525,44.78276209
2016-03-12,16959130.77,4972,152154000,3.29,1076560,12700,45.00618713
2016-03-13,10670025.75,3302,147636000,3.31,1140930,13250,36.90831988
2016-03-14,8200505.822,3615,148568000,3.3,670283,15350,33.84341384
2016-03-15,8861858.08,4581,148354000,3.31,747107,14025,41.41145303
2016-03-16,10793717.91,3440,148574000,3.31,692940,14175,35.88592503
2016-03-17,8106692.021,3428,148815000,3.31,1038460,15050,40.01593947
2016-03-18,10026513.15,4636,148676000,3.17,1502010,15000,32.04343552
2016-03-19,13339927.58,4377,142595000,3.18,617579,15750,33.15101505
2016-03-20,11391891.82,4064,143129000,3.21,926158,15850,31.5483083
2016-03-21,9429866.037,4177,144239000,3.2,507480,14475,34.83702759
2016-03-22,7694797.342,4766,144058000,3.23,1265140,15925,25.06772923
2016-03-23,8849718.251,5091,145628000,3.24,1703040,14050,26.30700117
2016-03-24,8168809.895,3828,146180000,3.22,1394180,15750,28.25448838
2016-03-25,11052667.24,6832,145451000,3.23,1200290,13750,24.23065735
2016-03-26,9665067.621,4850,145487000,3.23,1117430,13675,22.84993142
2016-03-27,8057352.588,4914,145718000,3.3,2089890,13875,21.40417647
2016-03-28,8410026.89,4441,148970000,3.26,1427140,14150,24.10284066
2016-03-29,18304235.65,5099,147162000,3.23,1764730,14250,24.14957137
2016-03-30,10612806.81,5411,145624000,3.22,1450290,14575,23.28438317
2016-03-31,5884156.556,4463,145617000,3.26,1704440,14250,16.85001259
2016-04-01,6364042.833,5391,146576000,3.24,1316230,13075,18.45702157
2016-04-02,8608498.828,5303,146629000,3.26,1174830,14800,18.43440446
2016-04-03,6894042.729,5841,147378000,3.26,1281200,14225,20.34855727
2016-04-04,4951714.596,3969,147422000,3.25,1188610,15400,17.24269301
2016-04-05,5464852.554,4091,146779000,3.25,863788,14075,19.70892464
2016-04-06,9230129.866,5632,147390000,3.26,1088910,14925,23.3011979
2016-04-07,8480721.468,5241,147371000,3.25,1150280,14850,23.80496289
2016-04-08,11586947.92,5267,146734000,3.22,1352320,14050,21.09172361
2016-04-09,8553021.134,5751,145963000,3.22,1224580,12850,23.11923463
2016-04-10,13144744.54,6002,145907000,3.23,1417490,12150,22.27833769
2016-04-11,8539878.412,4848,146206000,3.24,1061060,14425,17.88240931
2016-04-12,6589612.886,5395,146827000,3.26,1305310,14400,19.48356976
2016-04-13,8181556.823,4050,147911000,3.24,1295720,15000,19.61144536
2016-04-14,6575820.698,3627,147175000,3.24,1190770,14025,18.55662415
2016-04-15,6023758.933,4111,147106000,3.28,1404400,14250,18.11000475
2016-04-16,10526755.5,4299,148813000,3.27,1155850,13700,19.21933769
2016-04-17,4750468.839,3708,148864000,3.26,1211900,12750,14.87317088
2016-04-18,3812400.057,3934,148017000,3.24,1317730,13875,14.97966889
2016-04-19,6415540.54,4441,147546000,3.29,1333410,15050,16.1585272
2016-04-20,5555176.299,4284,149541000,3.28,1638920,15400,15.59819385
2016-04-21,12424057.57,4477,149099000,3.35,1688230,15175,26.22130233
2016-04-22,10720570.51,4459,152137000,3.32,1569850,13250,23.54187693
2016-04-23,8868670.95,4128,150997000,3.33,1383790,13150,18.03148688
2016-04-24,6344430.723,4677,152206000,3.63,4502460,13475,17.89242121
2016-04-25,40077244.68,5720,164835000,3.81,6605750,13875,21.20575422
2016-04-26,60397118.89,6938,172756000,4.05,6717450,16200,24.57594571
2016-04-27,91484026.26,6558,184330000,3.89,9435190,15150,27.24754663
2016-04-28,49423846.08,7230,176662000,3.79,3952590,15725,25.78185983
2016-04-29,84247228.98,5573,172762000,3.81,2467080,13225,25.5024833
2016-04-30,22440462.26,5757,173790000,3.66,2502180,14000,20.41090653
2016-05-01,17237317.52,4973,166735000,3.71,1911590,14950,16.81595612
2016-05-02,17553288.98,5947,169120000,3.68,2667410,13850,20.97065348
2016-05-03,14531370.5,5724,167955000,3.74,2363200,12800,18.39730821
2016-05-04,19323833.34,5558,170729000,3.75,1716110,13100,23.76777263
2016-05-05,13480490.59,6033,170776000,3.71,1702120,13675,18.15882276
2016-05-06,18458567.21,6463,169660000,3.82,1899060,14100,19.98398848
2016-05-07,15225974.78,6173,174435000,3.95,3278610,14825,19.8927315
2016-05-08,30382601.01,6107,179835000,3.94,1783970,15325,21.0043449
2016-05-09,9932314.977,5076,179947000,4.06,3120940,14550,14.76875708
2016-05-10,24151539.81,6498,185501000,3.82,3688200,12975,24.28343867
2016-05-11,30662533.58,6771,174695000,3.88,2458140,14900,26.81797449
2016-05-12,25888604.69,6950,177543000,3.86,1798920,15050,34.04417282
2016-05-13,28668448.27,6784,176401000,3.93,2624100,13600,19.80341518
2016-05-14,24601532.65,7339,179752000,4.01,2444920,14050,19.48893822
2016-05-15,30697730.46,6230,183781000,4.06,2096570,14050,20.32839181
2016-05-16,21588278.41,6297,186086000,4.01,3632510,15200,18.48645243
2016-05-17,30445480.15,7234,183427000,3.98,2663640,15750,20.77458564
2016-05-18,39088065.53,7084,182396000,4,2377740,15450,20.65032422
2016-05-19,21488207.54,6848,183495000,3.83,3380010,14650,20.58130975
2016-05-20,23344498.64,6423,175409000,3.88,3638250,14150,24.26128308
2016-05-21,25808824.1,5807,178150000,3.95,1938010,13875,18.78325553
2016-05-22,16905485.47,5785,181558000,3.93,1849720,14150,17.78152859
2016-05-23,17420614.83,5833,180067000,3.97,1868020,13775,20.32938345
2016-05-24,20084314.66,6288,182003000,3.95,1742000,14250,20.4921289
2016-05-25,18867553.8,5459,181463000,4.05,2765530,14925,17.73038054
2016-05-26,25177110.98,6118,185862000,4.08,2530850,15175,29.38275202
2016-05-27,37745838.4,5875,187948000,4.5,10821100,14150,26.65358793
2016-05-28,110464373.4,8797,207386000,4.7,11564700,14025,23.57276923
2016-05-29,65109040.62,7878,215630000,4.61,7351420,15125,22.8959767
2016-05-30,50929995.46,6492,213115000,4.67,3805050,14175,19.57374522
2016-05-31,75076619.97,7296,215697000,4.65,5187600,11875,22.52114271
2016-06-01,58876003.34,7905,214171000,4.74,4577160,11650,20.96705989
2016-06-02,71873588.61,6913,218428000,4.72,2121360,10850,17.13160519
2016-06-03,21636135.61,7397,217333000,4.86,4061990,11475,21.05877044
2016-06-04,22199613.36,9301,224016000,4.81,3214800,14550,26.24118848
2016-06-05,20846987.6,4744,221106000,4.81,2257820,15075,17.17054109
2016-06-06,19654913.9,3470,221912000,4.96,2993510,14425,15.90007045
2016-06-07,19407809.29,4266,228462000,4.77,3881380,16050,21.65300083
2016-06-08,26927184.34,4185,220210000,4.75,3507640,15200,22.52558648
