rank,name,last_updated,24h_volume_usd,market_cap_usd,pct_change_1h,pct_change_24h,pct_change_7d,price_usd,total_supply,available_supply
766,Spots,1507386541,13,58620,0.13,-8.95,-21.98,2.62E-03,22406021,22406021
766,Spots,1507386841,13,58655,0.11,-8.89,-21.96,2.62E-03,22406021,22406021
766,Spots,1507387141,13,58717,0.15,-8.78,-22.16,2.62E-03,22406021,22406021
767,Spots,1507385641,13,58629,0.41,-8.87,-21.37,2.62E-03,22406021,22406021
767,BumbaCoin,1507385650,3,59321,0.18,-5.71,-8.79,2.66E-03,22299084,22299084
767,Spots,1507385941,13,58626,0.29,-8.95,-21.66,2.62E-03,22406021,22406021
767,Spots,1507386241,13,58610,0.13,-8.98,-21.71,2.62E-03,22406021,22406021
767,Unrealcoin,1507386560,1,57889,0.02,-0.52,-22.21,8.24E-03,7024402,7024402
767,Unrealcoin,1507386846,1,57924,0.08,-0.46,-22.17,8.25E-03,7024402,7024402
767,Comet,1507387151,178,58635,60.46,74.45,0.52,0.06,872830,872830
767,Spots,1507387441,13,58619,-0.04,-8.94,-22.44,2.62E-03,22406021,22406021
767,Spots,1507387741,13,58599,-0.07,-8.97,-22.49,2.62E-03,22406021,22406021
767,Spots,1507388041,13,58590,-0.09,-8.99,-22.79,2.61E-03,22406021,22406021
767,Spots,1507388341,12,58474,-0.3,-9.18,-22.96,2.61E-03,22406021,22406021
768,Spots,1507385641,13,58629,0.41,-8.87,-21.37,2.62E-03,22406021,22406021
768,Unrealcoin,1507385647,1,57898,0.12,-0.54,-22.16,8.24E-03,7024402,7024402
768,Unrealcoin,1507385946,1,57895,0.11,-0.53,-22.17,8.24E-03,7024402,7024402
768,Unrealcoin,1507386246,1,57880,0.02,-0.55,-22.2,8.24E-03,7024402,7024402
768,AgrolifeCoin,1507386552,58,56806,0.02,-1.25,-3.16,8.59E-03,206613051,6613051
768,AgrolifeCoin,1507386851,58,56841,0.08,-1.11,-3.11,8.60E-03,206613051,6613051
768,Unrealcoin,1507387146,1,57985,0.15,-0.35,-22.1,8.25E-03,7024402,7024402
768,Comet,1507387451,182,57917,42.48,72.48,-0.51,0.06,872830,872830
768,Comet,1507387751,182,57897,22.32,72.59,-0.44,0.06,872830,872830
768,Comet,1507388052,182,57889,6.87,72.8,-0.2,0.06,872830,872830
768,Comet,1507388351,181,57773,6.65,72.45,-0.3,0.06,872830,872830
769,Unrealcoin,1507385647,1,57898,0.12,-0.54,-22.16,8.24E-03,7024402,7024402
769,AgrolifeCoin,1507385652,58,56804,0.18,-1.47,-3.11,8.59E-03,206611756,6611756
769,AgrolifeCoin,1507385953,58,56812,0.1,-1.39,-3.13,8.59E-03,206613051,6613051
769,AgrolifeCoin,1507386252,58,56797,0.02,-1.34,-3.16,8.59E-03,206613051,6613051
769,ICOBID,1507386554,471,56346,-0.84,-6.98,-27.86,5.31E-04,106082162,106082162
769,ICOBID,1507386856,471,56380,-1.65,-6.92,-27.82,5.31E-04,106082162,106082162
769,AgrolifeCoin,1507387155,58,56901,0.15,-0.88,-3.02,8.60E-03,206613139,6613139
769,Unrealcoin,1507387461,1,57888,-0.04,-0.53,-22.26,8.24E-03,7024402,7024402
769,Unrealcoin,1507387747,1,57869,-0.07,-0.57,-22.29,8.24E-03,7024402,7024402
769,Unrealcoin,1507388046,1,57860,-0.09,-0.59,-22.31,8.24E-03,7024402,7024402
769,Unrealcoin,1507388349,1,57745,-0.31,-0.79,-22.49,8.22E-03,7024402,7024402
770,AgrolifeCoin,1507385652,58,56804,0.18,-1.47,-3.11,8.59E-03,206611756,6611756
770,ICOBID,1507385655,471,56355,-0.66,-6.98,-27.92,5.31E-04,106082162,106082162
770,ICOBID,1507385959,471,56351,-0.71,-6.97,-27.88,5.31E-04,106082162,106082162
770,ICOBID,1507386254,471,56337,-0.73,-7,-27.9,5.31E-04,106082162,106082162
770,CorgiCoin,1507386542,26,55739,0.22,-0.52,-62.87,4.45E-05,1251855418,1251855418
770,CorgiCoin,1507386842,26,55759,0.23,-0.48,-62.82,4.45E-05,1251855418,1251855418
770,CorgiCoin,1507387142,26,55808,0.31,-0.39,-62.81,4.46E-05,1251855418,1251855418
770,AgrolifeCoin,1507387465,58,56806,-0.04,-0.98,-3.2,8.59E-03,206613139,6613139
770,AgrolifeCoin,1507387752,58,56787,-0.08,-1.01,-3.23,8.59E-03,206613139,6613139
770,AgrolifeCoin,1507388052,58,56779,-0.09,-0.96,-3.26,8.59E-03,206613139,6613139
770,AgrolifeCoin,1507388352,58,56666,-0.3,-1.1,-3.47,8.57E-03,206613214,6613214
771,SecretCoin,1507223948,0,54862,0,0,-24.57,0.01,4228672,4228672
771,SecretCoin,1507223948,0,54862,0,0,-24.56,0.01,4228672,4228672
771,ICOBID,1507385355,409,56498,-0.35,-6.74,-27.73,5.33E-04,106082162,106082162
771,CorgiCoin,1507385642,26,55817,0.44,-0.41,-62.72,4.46E-05,1251855418,1251855418
771,CorgiCoin,1507385942,26,55732,0.24,-0.55,-62.79,4.45E-05,1251855418,1251855418
771,CorgiCoin,1507386242,26,55723,0.2,-0.56,-62.86,4.45E-05,1251855418,1251855418
771,CorgiCoin,1507387442,26,55762,0.22,-0.48,-62.85,4.45E-05,1251855418,1251855418
771,CorgiCoin,1507387742,26,55736,0.16,-0.53,-62.89,4.45E-05,1251855418,1251855418
771,CorgiCoin,1507388042,26,55703,0.06,-0.6,-62.92,4.45E-05,1251855418,1251855418
771,CorgiCoin,1507388342,26,55713,0.03,-0.58,-62.93,4.45E-05,1251855418,1251855418
772,SecretCoin,1507223948,0,54862,0,0,-24.58,0.01,4228672,4228672
772,SecretCoin,1507223948,0,54862,0,0,-24.57,0.01,4228672,4228672
772,SecretCoin,1507223948,0,54862,0,0,-24.56,0.01,4228672,4228672
772,CorgiCoin,1507385642,26,55817,0.44,-0.41,-62.72,4.46E-05,1251855418,1251855418
772,ChanCoin,1507386559,42,54026,0.29,-22.46,-24.62,8.10E-03,6668070,6668070
772,ChanCoin,1507386859,42,54050,0.31,-21.74,-24.58,8.11E-03,6668070,6668070
772,ChanCoin,1507387161,42,54107,0.36,-20.95,-24.48,8.11E-03,6668070,6668070
773,SecretCoin,1507223948,0,54862,0,0,-24.56,0.01,4228672,4228672
773,Uro,1507383244,0,53272,0.02,-0.54,4.63,0.04,1207310,1207310
773,Uro,1507383244,0,53272,0.02,-0.54,4.6,0.04,1207310,1207310
773,Uro,1507383244,0,53272,0.01,-0.54,4.61,0.04,1207310,1207310
773,ChanCoin,1507385660,42,54030,0.36,-24.45,-24.6,8.10E-03,6668070,6668070
773,ChanCoin,1507385960,42,54028,0.34,-23.8,-24.62,8.10E-03,6668070,6668070
773,ChanCoin,1507386259,42,54016,0.28,-23.15,-24.65,8.10E-03,6668070,6668070
773,ChanCoin,1507387460,42,54031,0.19,-20.37,-24.57,8.10E-03,6668070,6668070
773,ChanCoin,1507387759,42,54003,0.12,-19.7,-24.58,8.10E-03,6668070,6668070
773,ChanCoin,1507388060,42,54003,0.05,-18.97,-24.56,8.10E-03,6668070,6668070
773,ChanCoin,1507388360,42,53910,-0.21,-18.38,-24.67,8.08E-03,6668070,6668070
774,Uro,1507383244,0,53272,0,-0.55,4.58,0.04,1207310,1207310
774,Uro,1507383244,0,53272,0.15,-0.51,4.66,0.04,1207310,1207310
774,Uro,1507383244,0,53272,0.02,-0.53,4.64,0.04,1207310,1207310
774,Uro,1507383244,0,53272,0,-0.55,4.57,0.04,1207310,1207310
774,Uro,1507383244,0,53272,0.08,-0.52,4.65,0.04,1207310,1207310
774,Uro,1507383244,0,53272,0,-0.55,4.56,0.04,1207310,1207310
774,Uro,1507383244,0,53272,0.02,-0.54,4.59,0.04,1207310,1207310
774,ChanCoin,1507385359,42,54037,0.52,-25.08,-24.58,8.10E-03,6668070,6668070
774,PonziCoin,1507386550,4,52604,0.11,-1.51,0.21,0.06,861099,861099
774,PonziCoin,1507386861,4,52636,0.12,-1.44,0.23,0.06,861099,861099
774,PonziCoin,1507387150,4,52691,0.2,-1.34,0.33,0.06,861099,861099
775,Uro,1507383244,0,53272,0.15,-0.51,4.66,0.04,1207310,1207310
775,PonziCoin,1507385652,4,52612,0.25,-1.53,0.27,0.06,861099,861099
775,PonziCoin,1507385951,4,52609,0.18,-1.52,0.25,0.06,861099,861099
775,PonziCoin,1507386251,4,52596,0.09,-1.54,0.2,0.06,861099,861099
775,Halcyon,1507386545,11,52371,-13.53,-7.45,-15.81,0.01,5089237,5089237
775,Halcyon,1507386846,11,52403,-13.49,-7.35,-15.77,0.01,5089237,5089237
775,Halcyon,1507387144,11,52459,-13.4,-7.25,-15.71,0.01,5089329,5089329
775,PonziCoin,1507387451,4,52603,-0.01,-1.51,0.15,0.06,861099,861099
775,PonziCoin,1507387750,4,52585,-0.05,-1.55,0.1,0.06,861099,861099
775,PonziCoin,1507388051,4,52578,-0.11,-1.57,0.06,0.06,861099,861099
775,PonziCoin,1507388351,4,52473,-0.31,-1.77,-0.16,0.06,861099,861099
776,Halcyon,1507385645,11,52379,-13.4,-7.52,-15.68,0.01,5089225,5089225
776,PonziCoin,1507385652,4,52612,0.25,-1.53,0.27,0.06,861099,861099
776,Halcyon,1507385945,11,52376,-13.46,-7.47,-15.73,0.01,5089237,5089237
776,Halcyon,1507386245,11,52363,-13.53,-7.5,-15.77,0.01,5089237,5089237
776,SOILcoin,1507386548,335,52289,0.07,-18.22,-23.92,9.17E-03,5702048,5702048
776,SOILcoin,1507386848,335,52320,0.09,-18.23,-23.85,9.18E-03,5702048,5702048
776,SOILcoin,1507387148,335,52374,0.18,-18.2,-23.75,9.19E-03,5702048,5702048
776,Halcyon,1507387444,11,52371,-13.57,-7.39,-15.88,0.01,5089329,5089329
776,Halcyon,1507387746,10,52353,-11.91,-7.4,-15.97,0.01,5089329,5089329
776,Halcyon,1507388046,10,52346,-9.56,-7.41,-16.01,0.01,5089329,5089329
776,Halcyon,1507388364,10,52243,-7.56,-7.56,-16.21,0.01,5089383,5089383
777,IslaCoin,1507384150,0,51670,0.12,-0.41,0,0.03,1513704,1513704
777,IslaCoin,1507384150,0,51670,0.13,-0.23,0,0.03,1513704,1513704
777,Halcyon,1507385645,11,52379,-13.4,-7.52,-15.68,0.01,5089225,5089225
777,SOILcoin,1507385649,335,52306,0.23,-18.05,-23.96,9.17E-03,5702048,5702048
777,SOILcoin,1507385949,335,52293,0.14,-18.1,-23.93,9.17E-03,5702048,5702048
777,SOILcoin,1507386250,335,52280,0.06,-18.24,-23.93,9.17E-03,5702048,5702048
777,SecureCoin,1507387141,49,51714,-7.13,-2.73,-29.15,6.36E-03,8128391,8128391
777,SOILcoin,1507387448,335,52290,0,-18.4,-23.85,9.17E-03,5702048,5702048
777,SOILcoin,1507387748,335,52273,-0.04,-18.5,-23.85,9.17E-03,5702048,5702048
777,SOILcoin,1507388051,335,52261,-0.09,-18.65,-23.83,9.17E-03,5702048,5702048
777,SOILcoin,1507388349,334,52170,-0.28,-18.79,-23.96,9.15E-03,5702048,5702048
778,IslaCoin,1507384150,0,51670,0.07,-0.44,0,0.03,1513704,1513704
778,IslaCoin,1507384150,0,51670,0.21,-0.05,0,0.03,1513704,1513704
778,IslaCoin,1507384150,0,51670,0.11,-0.42,0,0.03,1513704,1513704
778,IslaCoin,1507384150,0,51670,0.1,-0.42,0,0.03,1513704,1513704
778,IslaCoin,1507384150,0,51670,0,-0.44,0,0.03,1513704,1513704
778,IslaCoin,1507384150,0,51670,0.27,0.04,0,0.03,1513704,1513704
778,IslaCoin,1507384150,0,51670,0.15,-0.16,0,0.03,1513704,1513704
778,IslaCoin,1507384150,0,51670,0.12,-0.41,0,0.03,1513704,1513704
778,SOILcoin,1507385649,335,52306,0.23,-18.05,-23.96,9.17E-03,5702048,5702048
778,SecureCoin,1507386541,49,51628,-11.53,-3.16,-29.31,6.35E-03,8128391,8128391
778,SecureCoin,1507386841,49,51660,-9.41,-2.95,-29.25,6.36E-03,8128391,8128391
779,IslaCoin,1507384150,0,51670,0.27,0.04,0,0.03,1513704,1513704
779,SecureCoin,1507385641,49,51637,-15.32,-3.42,-29.35,6.35E-03,8128391,8128391
779,SecureCoin,1507385941,49,51634,-15.39,-3.41,-29.34,6.35E-03,8128391,8128391
779,SecureCoin,1507386241,49,51620,-13.54,-3.31,-29.34,6.35E-03,8128391,8128391
779,Quatloo,1507386544,4,50913,0.04,-4.91,14.16,6.63E-03,7681725,7681725
779,Quatloo,1507386845,4,50944,0.06,-4.84,14.19,6.63E-03,7681725,7681725
779,Quatloo,1507387145,4,50997,0.15,-4.74,14.3,6.64E-03,7681725,7681725
779,SecureCoin,1507387440,49,51628,-4.99,-2.89,-29.27,6.35E-03,8128391,8128391
779,SecureCoin,1507387741,49,51610,-2.62,-2.7,-29.26,6.35E-03,8128391,8128391
779,SecureCoin,1507388041,49,51603,-0.09,-2.58,-29.25,6.35E-03,8128391,8128391
779,SecureCoin,1507388341,49,51500,-0.3,-2.68,-29.37,6.34E-03,8128391,8128391
780,SecureCoin,1507385641,49,51637,-15.32,-3.42,-29.35,6.35E-03,8128391,8128391
780,Quatloo,1507385645,4,50921,0.18,-4.92,14.24,6.63E-03,7681725,7681725
780,Quatloo,1507385945,4,50918,0.1,-4.92,14.19,6.63E-03,7681725,7681725
780,Quatloo,1507386245,4,50905,0.02,-4.94,14.16,6.63E-03,7681725,7681725
780,SixEleven,1507386550,341,49053,0,-10.7,-3.05,0.11,425137,425137
780,SixEleven,1507386851,341,49083,0.07,-10.5,-2.95,0.11,425137,425137
780,SixEleven,1507387151,342,49134,0.15,-10.26,-2.82,0.11,425137,425137
780,Quatloo,1507387445,4,50912,-0.02,-4.91,14.09,6.63E-03,7681725,7681725
780,Quatloo,1507387745,4,50895,-0.07,-4.94,14.02,6.63E-03,7681725,7681725
780,Quatloo,1507388045,4,50888,-0.09,-4.97,14,6.62E-03,7681725,7681725
780,Quatloo,1507388346,4,50786,-0.31,-5.16,13.74,6.61E-03,7681725,7681725
781,Quatloo,1507385645,4,50921,0.18,-4.92,14.24,6.63E-03,7681725,7681725
781,SixEleven,1507385651,341,49060,-0.01,-10.88,-3.13,0.11,425127,425127
781,SixEleven,1507385963,341,49058,-0.05,-10.84,-3.07,0.11,425137,425137
781,SixEleven,1507386251,341,49046,-0.01,-10.63,-3.09,0.11,425137,425137
781,BillaryCoin,1507386550,41,49000,0.04,1.09,2.08,5.45E-03,8990019,8990019
781,BillaryCoin,1507386850,41,49030,0.08,1.16,2.13,5.45E-03,8990019,8990019
781,BillaryCoin,1507387152,41,49081,0.15,1.26,2.23,5.46E-03,8990019,8990019
781,SixEleven,1507387450,341,49052,-0.02,-10.11,-2.95,0.11,425137,425137
781,SixEleven,1507387751,341,49036,-0.07,-9.62,-2.95,0.11,425137,425137
781,SixEleven,1507388051,341,49028,-0.11,-9.55,-2.93,0.11,425137,425137
781,SixEleven,1507388351,340,48932,-0.3,-9.23,-3.07,0.11,425141,425141
782,BillaryCoin,1507385651,41,49008,0.18,1.07,2.13,5.45E-03,8990019,8990019
782,SixEleven,1507385651,341,49060,-0.01,-10.88,-3.13,0.11,425127,425127
782,BillaryCoin,1507385951,41,49005,0.11,1.08,2.11,5.45E-03,8990019,8990019
782,BillaryCoin,1507386250,41,48992,0.02,1.07,2.08,5.45E-03,8990019,8990019
782,Allion,1507386556,0,47846,0.02,0.99,-9.57,7.72E-03,7323359,6199359
782,Allion,1507386856,0,47875,0.1,1.01,-9.74,7.72E-03,7323359,6199359
782,Allion,1507387155,0,47925,0.18,1.08,-9.86,7.73E-03,7323359,6199359
782,BillaryCoin,1507387451,41,48999,-0.02,1.09,2.05,5.45E-03,8990019,8990019
782,BillaryCoin,1507387750,41,48983,-0.07,1.05,2,5.45E-03,8990019,8990019
782,BillaryCoin,1507388051,41,48976,-0.11,1.03,1.97,5.45E-03,8990019,8990019
782,BillaryCoin,1507388351,41,48878,-0.3,0.82,1.76,5.44E-03,8990019,8990019
783,BillaryCoin,1507385651,41,49008,0.18,1.07,2.13,5.45E-03,8990019,8990019
783,Allion,1507385655,0,47854,0.18,1.12,-8.7,7.72E-03,7323359,6199359
783,Allion,1507385956,0,47851,0.1,1.08,-9.13,7.72E-03,7323359,6199359
783,Allion,1507386255,0,47839,0.02,1.01,-9.28,7.72E-03,7323359,6199359
783,UniBURST,1507386555,12,47585,0.94,-1.45,26.9,0.04,1000000,999999
783,UniBURST,1507386855,12,47487,0.73,-1.63,26.64,0.04,1000000,999999
783,UniBURST,1507387156,12,47516,0.75,-1.56,26.73,0.04,1000000,999999
783,UniBURST,1507387456,12,48107,1.97,-0.32,28.33,0.04,1000000,999999
783,UniBURST,1507387756,12,47926,1.59,-0.71,27.88,0.04,1000000,999999
783,UniBURST,1507388056,12,48033,1.5,-0.47,28.19,0.04,1000000,999999
783,UniBURST,1507388356,12,48024,1.3,-0.48,28.19,0.04,1000000,999999
784,Allion,1507385355,0,47867,0.29,1.19,-8.4,7.72E-03,7323359,6199359
784,UniBURST,1507385656,12,47570,1.13,-1.58,26.83,0.04,1000000,999999
784,UniBURST,1507385956,12,47712,1.34,-1.25,27.21,0.04,1000000,999999
784,UniBURST,1507386255,12,47709,1.25,-1.22,27.22,0.04,1000000,999999
784,WARP,1507386549,1,46515,0.03,-0.77,0.81,0.04,1095224,1095224
784,WARP,1507386849,1,46543,0.07,-0.7,0.86,0.04,1095224,1095224
784,WARP,1507387149,1,46592,0.15,-0.59,0.96,0.04,1095224,1095224
784,Allion,1507387456,0,47845,-0.04,0.85,-10.22,7.72E-03,7323359,6199359
784,Allion,1507387755,0,47829,-0.07,0.77,-10.36,7.72E-03,7323359,6199359
784,Allion,1507388056,0,47822,-0.11,0.67,-10.69,7.71E-03,7323359,6199359
784,Allion,1507388356,0,47727,-0.31,0.45,-11.07,7.70E-03,7323359,6199359
785,UniBURST,1507385356,12,47734,1.57,-1.26,27.25,0.04,1000000,999999
785,WARP,1507385651,1,46522,0.12,-0.75,0.84,0.04,1095224,1095224
785,WARP,1507385949,1,46519,0.1,-0.75,0.84,0.04,1095224,1095224
785,WARP,1507386248,1,46507,0.02,-0.78,0.8,0.04,1095224,1095224
785,Hexx,1507386547,247,45977,-2.95,-10.62,18.29,0.03,1450609,1450609
785,Hexx,1507386847,247,46005,-2.5,-10.56,18.34,0.03,1450609,1450609
785,Hexx,1507387147,247,46054,-1.16,-10.46,18.46,0.03,1450620,1450620
785,WARP,1507387449,1,46514,-0.02,-0.75,0.78,0.04,1095224,1095224
785,WARP,1507387749,1,46498,-0.07,-0.78,0.74,0.04,1095224,1095224
785,WARP,1507388049,0,46491,-0.11,-0.77,0.71,0.04,1095224,1095224
785,WARP,1507388049,1,46491,-0.09,-0.78,0.72,0.04,1095224,1095224
786,Hexx,1507385648,247,45985,-8.26,-10.63,18.36,0.03,1450596,1450596
786,WARP,1507385651,1,46522,0.12,-0.75,0.84,0.04,1095224,1095224
786,Hexx,1507385948,247,45982,-6.04,-10.62,18.33,0.03,1450609,1450609
786,Hexx,1507386247,247,45970,-5.73,-10.65,18.29,0.03,1450609,1450609
786,RonPaulCoin,1507386541,85,45535,0.07,1.09,-7.85,0.05,878828,878828
786,RonPaulCoin,1507386841,85,45562,0.09,1.21,-7.82,0.05,878828,878828
786,RonPaulCoin,1507387142,85,45587,0.13,1.41,-7.78,0.05,878840,878840
786,Hexx,1507387447,247,45977,-0.05,-10.62,18.24,0.03,1450620,1450620
786,Hexx,1507387749,247,45962,-0.1,-10.66,18.16,0.03,1450620,1450620
786,Hexx,1507388047,247,45955,-0.12,-10.68,18.14,0.03,1450620,1450620
786,Hexx,1507388347,246,45864,-0.33,-10.86,17.88,0.03,1450630,1450630
787,RonPaulCoin,1507385642,85,45541,0.16,0.76,-7.82,0.05,878806,878806
787,Hexx,1507385648,247,45985,-8.26,-10.63,18.36,0.03,1450596,1450596
787,RonPaulCoin,1507385942,85,45539,0.14,0.88,-7.83,0.05,878828,878828
787,RonPaulCoin,1507386242,85,45527,0.07,0.97,-7.86,0.05,878828,878828
787,Bitcurrency,1507386554,0,45062,-39.02,-48.26,-35.23,2.66E-04,169598616,169598616
787,Bitcurrency,1507386854,0,45062,-39.02,-48.17,-35.57,2.66E-04,169598616,169598616
787,Bitcurrency,1507387154,0,45062,-39.05,-48.08,-35.91,2.66E-04,169598616,169598616
787,RonPaulCoin,1507387442,85,45511,-0.06,1.33,-7.95,0.05,878840,878840
787,RonPaulCoin,1507387741,85,45496,-0.11,1.34,-7.98,0.05,878840,878840
787,RonPaulCoin,1507388042,85,45489,-0.16,1.46,-8.02,0.05,878840,878840
787,RonPaulCoin,1507388342,85,45399,-0.37,1.34,-8.21,0.05,878845,878845
787,Bitcurrency,1507388354,0,45403,-35.03,-47.71,-36.76,2.68E-04,169598616,169598616
788,RonPaulCoin,1507385642,85,45541,0.16,0.76,-7.82,0.05,878806,878806
788,Bitcurrency,1507385653,0,45431,-38.44,-48.1,-33.51,2.68E-04,169598616,169598616
788,Bitcurrency,1507385954,0,45021,-39.04,-48.48,-34.59,2.65E-04,169598616,169598616
788,Bitcurrency,1507386253,0,45026,-39.06,-48.39,-34.8,2.65E-04,169598616,169598616
788,Kittehcoin,1507386542,12,44481,5.04,-11.79,-8.34,1.86E-06,23905669976,23905669976
788,Kittehcoin,1507386842,12,44481,4.82,-11.33,-8.32,1.86E-06,23905669976,23905669976
788,Kittehcoin,1507387142,12,44481,4.68,-10.87,-8.29,1.86E-06,23905669976,23905669976
788,Bitcurrency,1507387454,0,45146,-38.95,-47.99,-36,2.66E-04,169598616,169598616
788,Bitcurrency,1507387753,0,45146,-38.95,-48,-36.33,2.66E-04,169598616,169598616
788,Bitcurrency,1507388054,0,44973,-39.2,-48.25,-37.04,2.65E-04,169598616,169598616
788,RonPaulCoin,1507388342,85,45399,-0.37,1.34,-8.21,0.05,878845,878845
789,Kittehcoin,1507385642,12,44834,6.06,-11.21,-7.7,1.88E-06,23905669976,23905669976
789,Kittehcoin,1507385942,12,44440,5.09,-11.95,-8.51,1.86E-06,23905669976,23905669976
789,Kittehcoin,1507386242,12,44445,5.06,-11.9,-8.48,1.86E-06,23905669976,23905669976
789,CryptoEscudo,1507386548,14,43985,0.03,-0.53,36.47,3.05E-04,594105100,144105100
789,CryptoEscudo,1507386848,14,44012,0.06,-0.46,35.81,3.05E-04,594105100,144105100
789,CryptoEscudo,1507387149,14,44058,0.15,-0.35,35.22,3.06E-04,594105100,144105100
789,Kittehcoin,1507387442,12,44562,4.74,-10.23,-8.12,1.86E-06,23905669976,23905669976
789,Kittehcoin,1507387742,12,44560,4.03,-9.75,-8.09,1.86E-06,23905669976,23905669976
789,Kittehcoin,1507388042,12,44395,3.05,-9.58,-8.4,1.86E-06,23905669976,23905669976
789,Kittehcoin,1507388342,12,44808,3.19,-8.22,-7.49,1.87E-06,23905669976,23905669976
790,CryptoEscudo,1507385649,14,43992,0.12,-0.54,38.77,3.05E-04,594105100,144105100
790,CryptoEscudo,1507385949,14,43989,0.1,-0.54,38,3.05E-04,594105100,144105100
790,CryptoEscudo,1507386248,14,43978,0.02,-0.55,37.2,3.05E-04,594105100,144105100
790,AllSafe,1507386553,359,41712,0.03,0.22,-11.3,5.19E-03,8030000,8030000
790,AllSafe,1507386855,359,41736,0.07,0.27,-11.11,5.20E-03,8030000,8030000
790,AllSafe,1507387154,359,41778,0.15,0.37,-10.99,5.20E-03,8030000,8030000
790,CryptoEscudo,1507387449,14,43984,-0.04,-0.53,34.27,3.05E-04,594105100,144105100
790,CryptoEscudo,1507387748,14,43969,-0.07,-0.57,33.51,3.05E-04,594105100,144105100
790,CryptoEscudo,1507388049,14,43963,-0.11,-0.59,32.78,3.05E-04,594105100,144105100
790,CryptoEscudo,1507388349,14,43876,-0.31,-0.79,31.82,3.04E-04,594105100,144105100
791,AllSafe,1507385353,359,41730,0.29,0.26,-11.66,5.20E-03,8030000,8030000
791,AllSafe,1507385654,359,41721,0.12,0.22,-11.56,5.20E-03,8030000,8030000
791,AllSafe,1507385954,359,41715,0.09,0.21,-11.48,5.19E-03,8030000,8030000
791,AllSafe,1507386253,359,41705,0.02,0.2,-11.4,5.19E-03,8030000,8030000
791,NevaCoin,1507386549,209,41414,0.04,-14.92,1.34,0.01,2279535,2279535
791,NevaCoin,1507386849,209,41439,0.06,-14.77,1.37,0.01,2279535,2279535
791,NevaCoin,1507387149,210,41483,0.15,-14.59,1.45,0.01,2279535,2279535
791,AllSafe,1507387454,359,41711,-0.02,0.19,-11.01,5.19E-03,8030000,8030000
791,AllSafe,1507387754,359,41697,-0.06,0.14,-10.95,5.19E-03,8030000,8030000
791,AllSafe,1507388063,359,41690,-0.1,0.1,-10.8,5.19E-03,8030000,8030000
791,AllSafe,1507388354,358,41613,-0.29,-0.08,-10.94,5.18E-03,8030000,8030000
792,NevaCoin,1507385651,209,41421,0.13,-15.09,1.45,0.01,2279535,2279535
792,NevaCoin,1507385950,209,41419,0.11,-15.07,1.35,0.01,2279535,2279535
792,NevaCoin,1507386250,209,41408,0.02,-15.02,1.36,0.01,2279535,2279535
792,Jewels,1507386552,8,41360,0.03,-6.5,0.51,2.05E-03,20181636,20181636
792,Jewels,1507386852,8,41385,0.06,-6.43,0.55,2.05E-03,20181636,20181636
792,Jewels,1507387158,8,41429,0.15,-6.34,0.61,2.05E-03,20181636,20181636
792,NevaCoin,1507387450,200,41378,-0.11,-14.71,1.09,0.01,2279535,2279535
792,NevaCoin,1507387749,200,41364,-0.16,-14.67,1.09,0.01,2279535,2279535
792,NevaCoin,1507388049,200,41358,-0.18,-14.6,1.05,0.01,2279535,2279535
792,NevaCoin,1507388350,198,41266,-0.42,-14.71,0.72,0.01,2279535,2279535
793,Jewels,1507385352,8,41378,0.29,-6.49,0.66,2.05E-03,20181636,20181636
793,Jewels,1507385655,8,41367,0.12,-6.5,0.59,2.05E-03,20181636,20181636
793,Jewels,1507385952,8,41364,0.11,-6.51,0.56,2.05E-03,20181636,20181636
793,Jewels,1507386261,8,41354,0.02,-6.51,0.51,2.05E-03,20181636,20181636
793,Marijuanacoin,1507386555,193,39886,0,-6.05,-21.34,0.03,1297283,1297283
793,Marijuanacoin,1507386855,193,39897,0.06,-6.46,-21.33,0.03,1297283,1297283
793,Marijuanacoin,1507387155,193,39936,0.16,-6.81,-21.25,0.03,1297333,1297333
793,Jewels,1507387453,8,41359,-0.04,-6.49,0.43,2.05E-03,20181636,20181636
793,Jewels,1507387763,8,41345,-0.08,-6.54,0.36,2.05E-03,20181636,20181636
793,Jewels,1507388052,8,41339,-0.09,-6.55,0.33,2.05E-03,20181636,20181636
793,Jewels,1507388353,8,41257,-0.32,-6.74,0.11,2.04E-03,20181636,20181636
794,Money,1507385649,79,40655,-1.97,1.76,-15.82,8.86E-04,45887218,45887218
794,Money,1507385949,79,40605,-2.09,1.65,-15.96,8.85E-04,45887218,45887218
794,Marijuanacoin,1507386255,193,39875,-0.11,-5.64,-21.35,0.03,1297283,1297283
794,ARbit,1507386546,6,39696,0.04,-6.37,2.94,5.36E-03,7401385,7401385
794,ARbit,1507386846,6,39720,0.06,-6,2.99,5.37E-03,7401385,7401385
794,ARbit,1507387163,6,39762,0.15,-5.3,3.08,5.37E-03,7401465,7401465
794,Marijuanacoin,1507387456,193,39905,0.15,-7.29,-21.33,0.03,1297333,1297333
794,Marijuanacoin,1507387755,193,39882,0.09,-7.76,-21.37,0.03,1297333,1297333
794,Marijuanacoin,1507388055,193,39865,0.06,-8.2,-21.41,0.03,1297333,1297333
794,Marijuanacoin,1507388355,193,39867,0.02,-8.6,-21.43,0.03,1297373,1297373
795,Marijuanacoin,1507385355,194,39896,0.05,-4.18,-21.37,0.03,1297231,1297231
