timestamp,open,high,low,close,volumne_BTC,volumne_currency,wtd_price
10/30/2015 0:00,314.95,317.13,314.42,316.87,415.58,131167.01,315.62
10/30/2015 1:00,316.76,324.34,315.55,324.34,3373.43,1076721.74,319.18
10/30/2015 2:00,324.33,325,318.91,322.13,1835.75,590443.44,321.64
10/30/2015 3:00,322.18,327.14,321.8,326.93,1084.77,352201.79,324.68
10/30/2015 4:00,326.93,331.95,326,326,3935.18,1296073.08,329.36
10/30/2015 5:00,326,329.12,320,326.81,3264.7,1057074.28,323.79
10/30/2015 6:00,326.67,333,324.2,330.14,1461.52,481014.44,329.12
10/30/2015 7:00,331.74,334.05,323.11,330.3,2145.77,706768.35,329.38
10/30/2015 8:00,330.36,332.34,328.8,331.44,856.59,283450.13,330.9
10/30/2015 9:00,331.44,331.96,321.15,325.68,2222.3,722595.04,325.16
10/30/2015 10:00,325.68,329.98,322.91,325,972.73,317700.51,326.61
10/30/2015 11:00,325,326.11,319.25,320.68,1744.4,562134.03,322.25
10/30/2015 12:00,320.68,321.85,313.5,316.61,2628.6,834378.09,317.42
10/30/2015 13:00,316.65,321.23,316.46,319.48,1795.03,573350.89,319.41
10/30/2015 14:00,319.35,323.8,318.98,322.74,1476.43,476255.02,322.57
10/30/2015 15:00,322.67,323.87,319.23,322,1597.26,514400.54,322.05
10/30/2015 16:00,322.49,325.37,321.5,325.31,752.02,243110.9,323.28
10/30/2015 17:00,325.3,329.78,325,327.54,1142.61,374431.26,327.7
10/30/2015 18:00,327.54,330.43,326.66,329.57,1228.42,404532.41,329.31
10/30/2015 19:00,329.03,329.8,325.68,327.05,801.21,263032.6,328.3
10/30/2015 20:00,327.08,327.79,320.57,324.32,1595.85,517368.85,324.2
10/30/2015 21:00,324.32,325.41,321.43,325.27,627.95,203309.54,323.77
10/30/2015 22:00,325.27,327.4,323.15,327.08,329.56,107168.64,325.19
10/30/2015 23:00,327.38,329.69,326.12,328.65,2076.38,681646.48,328.29
10/31/2015 0:00,328.28,334.67,328.28,331.87,2389.1,792770.71,331.83
10/31/2015 1:00,331.43,333,329.56,331.27,510.68,169353.27,331.63
10/31/2015 2:00,331.34,333,330.51,332.54,81.53,27076.19,332.12
10/31/2015 3:00,332.66,333,329.2,329.59,226.95,75118.73,330.99
10/31/2015 4:00,329.6,329.6,324,326.14,913.53,298261.91,326.49
10/31/2015 5:00,326.42,327.5,323.48,324.77,564.71,183873.22,325.61
10/31/2015 6:00,324.9,328.96,324.9,327.73,273.85,89749.71,327.74
10/31/2015 7:00,327.84,329.75,327.66,328.15,283.68,93233.88,328.66
10/31/2015 8:00,328.15,328.8,326.26,328.8,172.97,56630.95,327.4
10/31/2015 9:00,328.88,329,325.78,327.58,229.69,75145.9,327.17
10/31/2015 10:00,327.58,328.1,323.66,324,481.88,156840.23,325.48
10/31/2015 11:00,324.01,325.28,322.98,325.28,836.49,270723.21,323.64
10/31/2015 12:00,325.28,326.98,323.49,326.61,359.83,117242.53,325.83
10/31/2015 13:00,326.61,326.93,324.01,325.14,348.15,113211.18,325.18
10/31/2015 14:00,325.06,326.45,323.06,324.28,1241.03,403201.07,324.89
10/31/2015 15:00,324.33,325.04,315.03,319.09,3126.86,997761.79,319.09
10/31/2015 16:00,319.09,322.67,316.03,317.84,3382.06,1083599.77,320.4
10/31/2015 17:00,317.54,321.14,310,313.64,4098.64,1286353.02,313.85
10/31/2015 18:00,313.16,314.2,302.99,311.5,4180.21,1291559.41,308.97
10/31/2015 19:00,311.51,315.42,307.51,311.64,1389.41,432974.5,311.63
10/31/2015 20:00,311.62,313.28,305.14,307.5,1614.01,497586.72,308.29
10/31/2015 21:00,308.01,310.8,307.4,309.09,606.65,187524.14,309.11
10/31/2015 22:00,308.81,312.24,307.66,309.77,870.18,270027.32,310.31
10/31/2015 23:00,309.77,312.16,308.65,310.18,583.11,181024.97,310.45
11/1/2015 0:00,310.9,314.66,310.18,312.67,638.03,199844.37,313.22
11/1/2015 1:00,312.65,313.71,305,308.6,699.12,215538.74,308.3
11/1/2015 2:00,308.69,310.58,303.01,309.48,1020.4,312417.39,306.17
11/1/2015 3:00,309.48,312.3,307.11,308,572.41,177269.39,309.69
11/1/2015 4:00,307.98,312.9,307.98,311.61,163.87,50949.5,310.91
11/1/2015 5:00,311.71,316.5,311.61,316.14,538.64,169441.83,314.58
11/1/2015 6:00,316.14,316.49,314.67,314.75,97.94,30876.88,315.27
11/1/2015 7:00,314.75,314.77,313.34,314,133.15,41870.1,314.47
11/1/2015 8:00,313.63,314.77,312.6,313.78,30.73,9650.77,314.06
11/1/2015 9:00,313.78,318.5,312.38,316.89,484.71,153636.2,316.96
11/1/2015 10:00,316.89,321.69,315.04,320.55,553.65,176405.83,318.62
11/1/2015 11:00,320.4,320.42,318.56,320.42,213.78,68338.2,319.66
11/1/2015 12:00,320.22,320.54,318.6,318.92,272.54,87127.86,319.69
11/1/2015 13:00,318.93,319.49,317,317.49,171.26,54489.61,318.17
11/1/2015 14:00,317.18,317.86,313.74,314.84,962.61,303875.67,315.68
11/1/2015 15:00,315.97,315.98,310.88,311.94,1101.15,343900,312.31
11/1/2015 16:00,311.94,314.07,311.94,312.31,166.45,52050.84,312.71
11/1/2015 17:00,312.31,313.98,311.28,311.43,119,37211.89,312.71
11/1/2015 18:00,311.43,315,311.15,313.99,206.98,64773.05,312.95
11/1/2015 19:00,313.99,317.53,312.58,316.55,553.85,174987.61,315.95
11/1/2015 20:00,316.02,322.01,314.35,320.95,2922.45,929288.75,317.98
11/1/2015 21:00,320.82,325.2,318.68,325.2,460.78,148544.67,322.37
11/1/2015 22:00,325.26,329.85,323.2,326.43,1554.35,507761.54,326.67
11/1/2015 23:00,326.18,328.99,324.38,325.78,643.69,210493.37,327.01
11/2/2015 0:00,325.78,328.4,324.11,326.5,526,171650.03,326.33
11/2/2015 1:00,326.75,327.28,320,323.13,931.46,300577.87,322.7
11/2/2015 2:00,323.85,326.59,322,325.99,549.47,177968.61,323.89
11/2/2015 3:00,325.68,327.1,322.25,325.09,228.38,74186.13,324.84
11/2/2015 4:00,325.25,329.21,324.34,329.21,481.71,157753.06,327.49
11/2/2015 5:00,329.22,329.63,324.9,326.91,608.14,199606.24,328.23
11/2/2015 6:00,326.99,328.5,322.62,328,232.78,75865.51,325.91
11/2/2015 7:00,328.01,328.98,324.38,327.9,215.56,70470.59,326.93
11/2/2015 8:00,327.89,333.68,326.69,332.28,1456.35,481983.88,330.95
11/2/2015 9:00,331.47,332.24,329.17,330.5,517.36,171049.69,330.62
11/2/2015 10:00,330.39,332.25,329.64,331,691.27,229077.85,331.39
11/2/2015 11:00,331,340,330.02,339,2401.7,804492.82,334.97
11/2/2015 12:00,339,342.06,337.48,339.39,3520.55,1196510.65,339.86
11/2/2015 13:00,339.47,340.7,337.36,339.97,1631,553442.66,339.33
11/2/2015 14:00,339.97,340.77,333.78,335,1797.78,607628.38,337.99
11/2/2015 15:00,334.98,339.39,333.98,337.39,989.3,333218.92,336.82
11/2/2015 16:00,337.39,338.34,335.71,337.18,763.44,256879.06,336.48
11/2/2015 17:00,337.19,340.57,334.77,340.56,738.38,249452.74,337.84
11/2/2015 18:00,340.56,343.42,340,342.54,1085.44,370672.03,341.49
11/2/2015 19:00,343.4,356.03,342.54,354.96,4471.79,1561878.25,349.27
11/2/2015 20:00,354.96,363.8,350.76,352.18,8525.76,3029324.31,355.31
11/2/2015 21:00,352.18,368.74,351.97,362.7,6967.7,2518855.51,361.5
11/2/2015 22:00,363.95,364.5,360.05,363,1899.7,688670.76,362.52
11/2/2015 23:00,363.94,369.02,359.31,361.26,3915.51,1424643.12,363.85
11/3/2015 0:00,361.73,364.77,360.4,362.34,2251.15,816730.53,362.81
11/3/2015 1:00,362.33,365.06,360.7,364.88,2037.13,740039.63,363.28
11/3/2015 2:00,364.94,369.37,362.63,366.98,1605.12,587411.19,365.96
11/3/2015 3:00,365.13,374,363.66,373.77,2665.16,984581.33,369.43
11/3/2015 4:00,373.78,376.67,371.65,376.67,883.86,330805.15,374.27
11/3/2015 5:00,376.66,377.92,369.88,369.88,1401.56,524530.23,374.25
11/3/2015 6:00,370.49,372.2,361.98,370.08,1414.62,519538.6,367.26
11/3/2015 7:00,370.08,372.53,365.98,369.62,531.81,195933.74,368.42
11/3/2015 8:00,369.62,373.63,366.31,370.91,1205.95,447135.47,370.77
11/3/2015 9:00,370.88,383,370.88,379.98,2705.91,1024946.66,378.78
11/3/2015 10:00,379.98,387,364.39,374.51,4649.55,1751917.67,376.79
11/3/2015 11:00,374.97,379.09,373.03,378.26,1581.57,595248.79,376.37
11/3/2015 12:00,378.26,393.85,378.11,392.72,4605.38,1782893.04,387.13
11/3/2015 13:00,392.72,394.55,387,391.69,5696.94,2227259.13,390.96
11/3/2015 14:00,391.72,396,390.01,392.99,3341.53,1316741.06,394.05
11/3/2015 15:00,392.99,393.97,388,392.42,3108.18,1214376.96,390.7
11/3/2015 16:00,391.58,398,390,398,2731.68,1076933.99,394.24
11/3/2015 17:00,398,412.98,396.87,409.43,5559.93,2245142.29,403.81
11/3/2015 18:00,409.71,417.08,406.82,417,3195.27,1319789.39,413.04
11/3/2015 19:00,417,420.77,372.53,394.49,11600.1,4611612.74,397.55
11/3/2015 20:00,394.5,400.73,381,400,4771.46,1861457.42,390.12
11/3/2015 21:00,400,407,390.14,396.93,3195.67,1280538.65,400.71
11/3/2015 22:00,396.93,405,396.25,401.86,1783.08,716312.8,401.73
11/3/2015 23:00,401.89,405,397.01,404.06,4690.15,1881211.37,401.1
11/4/2015 0:00,404.55,416.5,401.04,411.03,2971.37,1217816.39,409.85
11/4/2015 1:00,411.03,421.94,407.02,420.34,3491.09,1449808.96,415.29
11/4/2015 2:00,420.34,434.53,418.03,434.02,3093.76,1321869.5,427.27
11/4/2015 3:00,434.03,439.84,428.64,435.67,3033.72,1315688.13,433.69
11/4/2015 4:00,437,443.97,420,443,4108.54,1778563.05,432.89
11/4/2015 5:00,440.1,444.44,429.64,436.22,1967.56,863034.78,438.63
11/4/2015 6:00,436.22,440.88,402.57,433.81,3431.71,1459786.14,425.38
11/4/2015 7:00,433.9,440,425.01,439.91,1759.07,761888.44,433.12
11/4/2015 8:00,439.03,442.29,427,431.94,1849.6,805600.94,435.55
11/4/2015 9:00,431.93,440.88,429.72,437.05,854.78,374211.27,437.79
11/4/2015 10:00,437.05,459.5,436.93,456.79,2942.32,1317343.47,447.72
11/4/2015 11:00,455.01,475.88,446,475.86,6057.78,2806028.92,463.21
11/4/2015 12:00,475.83,494.79,465,488.36,4677.78,2245347.12,480
11/4/2015 13:00,488.05,502,483,490.9,6211.3,3061727.84,492.93
11/4/2015 14:00,490.19,495,465.05,491,8374.84,4036948.06,482.03
11/4/2015 15:00,491,492,474,483,2374.5,1146763.46,482.95
11/4/2015 16:00,484.91,495,477.27,481.01,2807.13,1364308.79,486.02
11/4/2015 17:00,481.02,484.39,456.13,465.99,5257.07,2467749.72,469.42
11/4/2015 18:00,464.71,479.16,437,475.5,9409.68,4280471.06,454.9
11/4/2015 19:00,471.4,480,462.64,469.22,2652.38,1250242.97,471.37
11/4/2015 20:00,468.98,469.5,464.05,469,1408.15,657682.08,467.05
11/4/2015 21:00,469,469.28,402.82,419.5,10515.16,4535142.88,431.3
11/4/2015 22:00,420,439,368.11,396,11128.6,4458421.72,400.63
11/4/2015 23:00,394.99,416.34,370.76,408,5581.37,2223141.2,398.31
11/5/2015 0:00,407.99,408.99,383.04,399.78,3005.68,1191878.63,396.54
11/5/2015 1:00,399.77,437,398.1,433.58,4283.14,1811703.72,422.98
11/5/2015 2:00,433.57,438.97,427.11,438.97,3855.02,1670437.62,433.32
11/5/2015 3:00,437.54,448.79,424.49,435.58,3352.97,1478551.63,440.97
11/5/2015 4:00,435.56,435.56,408.5,415.21,1742.84,736435.23,422.55
11/5/2015 5:00,414.73,418.91,375.06,391.39,3653.72,1446676.91,395.95
11/5/2015 6:00,391.36,398.6,375.08,393.07,2669.92,1030542.41,385.98
11/5/2015 7:00,393.47,405.67,381.96,393.59,1708.12,669971.88,392.23
11/5/2015 8:00,393.59,393.6,364.37,378.3,3423.34,1290350.33,376.93
11/5/2015 9:00,375.69,380.98,368.24,373.99,1304.74,489199.75,374.94
11/5/2015 10:00,373.98,401.67,370.57,391.78,3293.21,1279456.67,388.51
11/5/2015 11:00,391.8,395.2,383.31,389.82,2254.19,878157.85,389.57
11/5/2015 12:00,389.81,401.63,382.22,395.19,3035.46,1197368.1,394.46
11/5/2015 13:00,395.18,408,392.74,405.1,2737.5,1093013.52,399.27
11/5/2015 14:00,405,405.02,391.8,395.04,1652.63,659645.97,399.15
11/5/2015 15:00,397.53,399.21,388,388.87,2241.32,879942.22,392.6
11/5/2015 16:00,388.86,399,388.86,397.73,1813.82,717406.44,395.52
11/5/2015 17:00,397,398.73,393.06,397,1031.13,407672.68,395.36
11/5/2015 18:00,396.99,408.48,396.45,404.46,2628.5,1059339.39,403.02
11/5/2015 19:00,404.48,417.38,402.12,404.72,2717.71,1116635.76,410.87
11/5/2015 20:00,404.96,410,402,406.64,1875.58,759587.35,404.99
11/5/2015 21:00,406.05,409.45,405.23,409.31,872.38,355617.39,407.64
11/5/2015 22:00,408.24,409.31,384.09,391.47,3458.11,1365354.46,394.83
11/5/2015 23:00,389.71,391.69,377.42,385.5,1563.68,600498.2,384.03
11/6/2015 0:00,387.77,388.13,371.14,371.15,1396.99,527633.41,377.69
11/6/2015 1:00,372,376.11,354.03,367.88,4578.12,1665695.58,363.84
11/6/2015 2:00,367,376.14,359.55,368.71,5841,2151704.74,368.38
11/6/2015 3:00,365.51,371.98,358.02,360,3435.82,1260046.15,366.74
11/6/2015 4:00,360,363.04,354.21,359.51,1786.36,643031.97,359.97
11/6/2015 5:00,359.99,360.95,353.26,358.19,704.36,251443.88,356.98
11/6/2015 6:00,358.19,369.75,358.16,368,548.4,199514.96,363.82
11/6/2015 7:00,367.95,378.14,364.03,375.65,1450.32,540217.99,372.48
11/6/2015 8:00,375.73,379.5,363.43,364.93,2577.03,952312.26,369.54
11/6/2015 9:00,366.5,370.77,365.31,370.13,652.02,240283.72,368.52
11/6/2015 10:00,370.14,370.54,366.01,368.19,597.08,219890.08,368.28
11/6/2015 11:00,367.42,375.47,367,371.67,935.4,347675.87,371.69
11/6/2015 12:00,372,378.99,371.69,377.5,1185.82,446370.84,376.42
11/6/2015 13:00,377.51,377.51,370.1,374.65,1493.26,558990.96,374.34
11/6/2015 14:00,374.74,377.5,373.41,375.8,567.73,213189.86,375.51
11/6/2015 15:00,375.8,387,375,384.9,1708.36,650276.07,380.64
11/6/2015 16:00,384.9,394.25,383.73,390.7,2630.83,1026077.13,390.02
11/6/2015 17:00,390.2,396.67,388,390.01,3380.28,1330187.35,393.51
11/6/2015 18:00,391.65,393.96,376.87,380.11,2809.5,1079005.23,384.06
11/6/2015 19:00,380.11,381.61,365.11,367.65,2663.21,988665.92,371.23
11/6/2015 20:00,367.65,374.13,362.64,373.32,2018.59,744175.06,368.66
11/6/2015 21:00,373.1,377.99,368.81,371.85,2161.59,808505.89,374.03
11/6/2015 22:00,371.75,379.88,370,374.3,1163.43,438191.54,376.64
11/6/2015 23:00,374.04,376.02,369.01,374.47,667.06,247787.76,371.46
11/7/2015 0:00,374.41,381.96,371.07,380,937.74,354222.59,377.74
11/7/2015 1:00,380.01,385,373.1,374.95,1979.26,750119.06,378.99
11/7/2015 2:00,376.25,381.87,376.25,379.43,264.08,100220.07,379.5
11/7/2015 3:00,379.44,380.71,371.82,376.97,937.53,352819.44,376.33
11/7/2015 4:00,376.96,384.52,375.28,384.5,5293.29,2014799.58,380.63
11/7/2015 5:00,384.05,384.53,379.26,382.67,1719.49,657401.44,382.32
11/7/2015 6:00,382.67,389.13,381.31,383.79,780.94,301450.33,386.01
11/7/2015 7:00,383.79,386.31,379.26,380.74,735.15,280435.69,381.47
11/7/2015 8:00,380.75,384.16,377.48,383.51,618.51,235506.95,380.77
11/7/2015 9:00,383.45,389.36,381.67,388,493.39,189824.21,384.73
11/7/2015 10:00,388.01,392.82,386.01,391.92,1881.51,734545.79,390.4
11/7/2015 11:00,391.95,392.75,385.77,388.47,688.52,267559.19,388.6
11/7/2015 12:00,388.48,390.46,385.78,388.1,904.02,351190.2,388.47
11/7/2015 13:00,388.21,390.77,388.2,389.95,715.2,278587.85,389.53
11/7/2015 14:00,389.92,391.19,384.01,387.59,1721.06,665818.17,386.87
11/7/2015 15:00,388.39,388.68,379.05,380.99,1750.21,671939.14,383.92
11/7/2015 16:00,380.99,384.78,378.18,382.98,683.81,260929.98,381.58
11/7/2015 17:00,383,384.13,380,382.65,374.58,143108.55,382.05
11/7/2015 18:00,382.69,390.6,382.69,388,1582.18,612896.49,387.37
11/7/2015 19:00,388,389.31,384.21,387.02,400.16,154508.57,386.12
11/7/2015 20:00,387.67,387.95,381.51,383.26,796.1,305408.86,383.63
11/7/2015 21:00,383.28,386.34,383.13,383.84,339.66,130672.7,384.72
11/7/2015 22:00,383.9,388,383.5,386.98,598.83,230659.55,385.18
11/7/2015 23:00,386.5,387.63,383.53,383.53,153.37,59209.81,386.05
11/8/2015 0:00,383.62,389.19,381.97,387.99,682.74,262963.13,385.16
11/8/2015 1:00,387.99,388,385.16,387,81.31,31443.08,386.7
11/8/2015 2:00,387.07,390.47,383.37,386.48,1694.03,655400.22,386.89
11/8/2015 3:00,387.67,387.99,385.75,387.39,250.64,96961.84,386.86
11/8/2015 4:00,387.39,388.05,386.27,388.01,401.6,155526.31,387.27
11/8/2015 5:00,388,389.34,384.44,386.97,445.18,171994.34,386.35
11/8/2015 6:00,386.98,388.8,382.1,385.22,984.28,378999.1,385.05
11/8/2015 7:00,385.23,386.13,371.1,379,2756.29,1040997.53,377.68
11/8/2015 8:00,380.52,384.51,379.1,383.99,2847.78,1087804.21,381.98
11/8/2015 9:00,383.18,384.6,381.79,381.79,678.09,259833.94,383.19
11/8/2015 10:00,382.05,384.99,382.05,382.71,213.41,81953.55,384.03
11/8/2015 11:00,384.44,384.97,382.1,384.91,511.29,196276.95,383.88
11/8/2015 12:00,384.61,384.61,381.91,384.08,761.07,291597.86,383.14
11/8/2015 13:00,384.08,384.08,382.08,382.39,426.81,163407.54,382.86
11/8/2015 14:00,382.67,382.7,378.79,381,616.4,234867.07,381.03
11/8/2015 15:00,380.97,385,380.32,382.99,533.96,204789.82,383.53
11/8/2015 16:00,383,385.97,382.39,384.83,1064.22,408937.12,384.26
11/8/2015 17:00,384.92,385.22,380.21,380.45,6080.85,2327233.13,382.72
11/8/2015 18:00,380.21,383.1,379,381.02,1408.1,535453.55,380.27
11/8/2015 19:00,381.37,382,381,381,288.36,109903.34,381.14
11/8/2015 20:00,381,381.98,379,379.99,709.37,270049.05,380.69
11/8/2015 21:00,380.69,380.87,367,371.89,1912.27,714642.46,373.71
11/8/2015 22:00,371.72,375.4,366.18,373.44,1540.65,571636.13,371.03
11/8/2015 23:00,373.65,374.87,369.4,372.65,556.32,207112.72,372.29
11/9/2015 0:00,372.86,374.67,366.12,369.6,1009.88,374213.62,370.55
11/9/2015 1:00,368.15,369.61,360.54,362.73,2307.61,837838.94,363.08
11/9/2015 2:00,363.33,368,361.25,367.46,714.04,261003.36,365.53
11/9/2015 3:00,367.46,370.77,366,370,670.2,247152.47,368.78
11/9/2015 4:00,370,372,367.18,369.45,429.93,159077.25,370.01
11/9/2015 5:00,369.03,370.1,365.05,365.6,334.16,122839.6,367.6
11/9/2015 6:00,365.6,370.73,365,370.73,642.94,236075.3,367.18
11/9/2015 7:00,370.72,374,367.92,369.36,940.23,348232.73,370.37
11/9/2015 8:00,369.42,370.29,365.28,367.67,747.37,275458.14,368.57
11/9/2015 9:00,367.67,372.92,366.87,372.38,649.27,240135.72,369.86
11/9/2015 10:00,371.66,372.99,369.51,372,335.69,124642.73,371.3
11/9/2015 11:00,371.99,385,371.63,382.67,3022.48,1151650.26,381.03
11/9/2015 12:00,382.67,386.79,381.42,384.61,2430.61,934786.36,384.59
11/9/2015 13:00,383.26,384.92,381.26,382.08,1944.09,745270.87,383.35
11/9/2015 14:00,381.52,385.8,381.5,384.26,1453.69,559223.7,384.69
11/9/2015 15:00,384,385,382.74,384.67,448.47,172248.83,384.08
11/9/2015 16:00,384.67,384.67,373,376.65,1172.12,443218.69,378.13
11/9/2015 17:00,376.56,378,374.96,375.84,795.96,299608.36,376.41
11/9/2015 18:00,375.84,380,375.84,379.99,1136.08,429992.02,378.49
11/9/2015 19:00,380,382,376.37,379.38,942.98,358437.46,380.11
11/9/2015 20:00,380.54,380.54,377.16,379.98,384.46,145836.19,379.33
11/9/2015 21:00,378.46,379.99,375.64,379.43,627.27,236763.76,377.45
11/9/2015 22:00,378.9,381.16,377.82,380.83,1746.9,663865.22,380.02
11/9/2015 23:00,380.82,381.74,377.54,377.9,1048.55,397908.7,379.49
11/10/2015 0:00,378.02,381.44,368.15,373.8,7679.15,2877753.62,374.75
11/10/2015 1:00,376,376.47,372.73,376,661.92,248053.39,374.75
11/10/2015 2:00,376,377,373.93,376.17,170.21,63894.25,375.4
11/10/2015 3:00,376,379,375.59,376.04,643.55,242793.53,377.27
11/10/2015 4:00,376,377.01,375.53,377.01,13.35,5021.26,376.05
11/10/2015 5:00,377.01,379.94,376.27,379.7,367.33,139143.77,378.8
11/10/2015 6:00,379.7,381,377.65,377.65,352.93,133939.36,379.51
11/10/2015 7:00,377.66,380.77,377.66,380,186.08,70697.63,379.94
11/10/2015 8:00,380.2,380.29,373.95,377.41,1304.42,491379.08,376.7
11/10/2015 9:00,377,378.2,375.04,375.98,441.58,166361.39,376.74
11/10/2015 10:00,375.15,375.42,371.14,374.89,1163.04,434546.48,373.63
11/10/2015 11:00,374.89,375,371.93,373.24,555.01,207363.01,373.62
11/10/2015 12:00,373.57,375.61,370.39,373.17,1500.2,559498.3,372.95
11/10/2015 13:00,373.2,373.79,361.1,362.22,4682.68,1717095.01,366.69
11/10/2015 14:00,362.46,363.32,355.35,357.76,3375.01,1211971.47,359.1
11/10/2015 15:00,357.76,360,353.38,353.94,2570.4,917363.73,356.89
11/10/2015 16:00,353.62,360.95,351.83,356.57,3169.07,1128472.31,356.09
11/10/2015 17:00,356.57,359.64,351.38,353.39,1582.33,560770.96,354.39
11/10/2015 18:00,353.38,354,351.25,351.9,603.59,212899.44,352.72
11/10/2015 19:00,352,354.99,351.2,352.4,2016.77,711584.73,352.83
11/10/2015 20:00,352.4,355.49,345,349.22,2660.4,934684.75,351.33
11/10/2015 21:00,349.56,352.6,330.14,332.07,5265.54,1790740.21,340.09
11/10/2015 22:00,332.31,337.5,323.63,333.89,5398.56,1778069.24,329.36
11/10/2015 23:00,332.97,339.99,329.62,336.8,2527.49,847652.07,335.37
11/11/2015 0:00,335.02,341.41,332.6,335.33,1661.65,559631.7,336.79
11/11/2015 1:00,333.71,335.2,319.7,319.7,3350.29,1095253.69,326.91
11/11/2015 2:00,319.68,320.72,300.3,301.12,8596.65,2676120.58,311.3
11/11/2015 3:00,301.38,310.88,301.38,310.57,4067.98,1251759.72,307.71
11/11/2015 4:00,310.07,320.43,308.5,312.93,2093.65,656174.08,313.41
11/11/2015 5:00,312.93,314.85,307.07,309.12,1728.11,537417.18,310.99
11/11/2015 6:00,309.97,317.49,309.97,314.54,1470.15,461741.61,314.08
11/11/2015 7:00,314.8,315,307.6,313.11,1611.78,501921.97,311.41
11/11/2015 8:00,312.44,325.24,311.98,319.8,1545.95,491782.58,318.11
11/11/2015 9:00,319,327.77,319,325.83,1361.1,439552.39,322.94
11/11/2015 10:00,325.83,327.41,315.48,317,1817.65,585886.6,322.33
11/11/2015 11:00,315.23,320.11,313.78,319,1346.06,426368.17,316.75
11/11/2015 12:00,318.99,326.39,317.53,322.87,1161.54,373403.4,321.47
11/11/2015 13:00,323.02,325.89,316.58,320.53,1124.59,361535.32,321.48
11/11/2015 14:00,320.99,321.03,311.05,314.65,2372.83,748041.26,315.25
11/11/2015 15:00,314.65,314.67,303.25,308.39,3940.15,1213543.29,307.99
11/11/2015 16:00,308.38,309.08,304.25,309.07,1492.48,458609.19,307.28
11/11/2015 17:00,309.06,313.04,308.07,310.25,968.8,301157.3,310.86
11/11/2015 18:00,310.11,310.47,307.6,308.65,609.16,188406.03,309.29
11/11/2015 19:00,308.85,314.86,308.65,312.5,1747.39,545438.33,312.14
11/11/2015 20:00,312.62,313.93,309.18,310.47,822.85,256883.81,312.19
11/11/2015 21:00,310.27,312.83,307.82,309,1345.7,417688.49,310.39
11/11/2015 22:00,308.99,309.99,294,303.27,3988.01,1200087.45,300.92
11/11/2015 23:00,303.27,309.91,298,309.91,1285.8,390201.35,303.47
11/12/2015 0:00,309.95,315,308.42,313,1320.73,413113.68,312.79
11/12/2015 1:00,313,316.9,311.62,315.38,864.68,272631.85,315.3
11/12/2015 2:00,315.38,321,314.02,314.7,7009.28,2228391.25,317.92
11/12/2015 3:00,316.83,319.21,315.43,317.41,623.55,197911.88,317.4
11/12/2015 4:00,317.41,318.61,313.88,315,737.75,233371.1,316.33
11/12/2015 5:00,314.99,325.98,312.99,325.16,3339.38,1066799.14,319.46
11/12/2015 6:00,325.16,335,323.37,330.98,2589.19,855878.37,330.56
11/12/2015 7:00,330.99,332.29,327,330.13,646.1,212698.84,329.2
11/12/2015 8:00,330,334.95,329.23,331.69,1234.65,409574.93,331.73
11/12/2015 9:00,332.13,344.78,331.21,342.89,2857.99,972104.41,340.14
11/12/2015 10:00,342.89,342.91,329.41,329.6,1760.7,593675.82,337.18
11/12/2015 11:00,329.98,336.6,329.98,335.47,1226.77,408817.08,333.25
11/12/2015 12:00,334.82,336.54,331.02,333.54,783.53,261135.8,333.28
11/12/2015 13:00,332.75,334.98,322.12,327.54,1373.92,449308.41,327.03
11/12/2015 14:00,327.13,332.61,323.9,329.64,884.57,289389.34,327.15
11/12/2015 15:00,329.64,334,328.04,329.04,1133.42,375424.76,331.23
11/12/2015 16:00,329.04,329.5,323.73,326.59,804.57,262265.59,325.97
11/12/2015 17:00,326.59,327.83,322.91,326.82,707.23,230110.36,325.37
11/12/2015 18:00,327.73,331.99,324.03,324.03,762.18,250421.9,328.56
11/12/2015 19:00,324.03,328.62,323.42,327.28,692.65,225637.64,325.76
11/12/2015 20:00,328.51,328.68,324.1,326.07,1195.37,389948.58,326.22
11/12/2015 21:00,325.08,328.02,324.53,327.13,355.22,115914.28,326.32
11/12/2015 22:00,327.13,334.95,324.44,331.95,2546.93,841560.19,330.42
11/12/2015 23:00,331.91,341,331.78,337.17,2294.08,771004.22,336.08
11/13/2015 0:00,337,339.09,333.25,338.47,796.08,267862.22,336.48
11/13/2015 1:00,338.47,342,336.65,337.6,809.84,274827.56,339.36
11/13/2015 2:00,337.55,340.15,334.68,338.98,1277.95,431416.42,337.58
11/13/2015 3:00,338.98,338.99,335.58,337.28,216.66,73011.87,336.98
11/13/2015 4:00,336.49,341.98,336.49,338.97,1572.64,534705.64,340.01
11/13/2015 5:00,338.98,341.94,335.74,338.82,2435.57,825517.26,338.94
11/13/2015 6:00,338.82,338.83,335.36,338.24,336.93,113797.19,337.74
11/13/2015 7:00,338.5,338.81,330,333,978.83,327046.48,334.12
11/13/2015 8:00,334.79,334.79,325,325,2054.25,674982.62,328.58
11/13/2015 9:00,326.28,332.23,325.91,329.57,799.62,262992.92,328.9
11/13/2015 10:00,330,331.86,328.15,329.33,1011.18,333451.22,329.76
11/13/2015 11:00,329.56,329.56,325,327.19,478.68,156651.95,327.26
11/13/2015 12:00,327.13,329.3,325.5,328.52,805.45,263657.86,327.34
11/13/2015 13:00,328.5,336.65,326.92,336.49,681.12,226266.46,332.2
11/13/2015 14:00,334.92,336.49,331.36,333.78,1925.49,641792.71,333.31
