close,high,low,open,vol,utc
15482.34,15952.99,15426.03,15870.55,10312.03,12/8/17 11:00
15246.44,15731.46,15023.51,15482.34,10832.53,12/8/17 12:00
15013.31,15310.96,14956.95,15246.45,7612.92,12/8/17 13:00
15219.75,15219.75,14903.82,15003.68,7440.69,12/8/17 14:00
15275.1,15568.53,15173.11,15210.29,7832.71,12/8/17 15:00
15175.6,15420.25,15064.23,15278.02,6137.71,12/8/17 16:00
15822.77,15896.42,15132.3,15176.64,9875.03,12/8/17 17:00
15919.88,16061.84,15777.56,15821.15,6632.05,12/8/17 18:00
16047.61,16165.09,15838.84,15917.65,5926.64,12/8/17 19:00
15912.94,16313.18,15911.57,16048.18,7241.68,12/8/17 20:00
15553.65,16011.51,15548.95,15919.56,6520.18,12/8/17 21:00
15799.51,15832.54,15536.49,15550.33,7194.97,12/8/17 22:00
15699.26,15811.86,15648.72,15806,3817.84,12/8/17 23:00
15413.12,15831.29,15377.9,15699.26,5609,12/9/17 0:00
15269.17,15518.09,15118.71,15411.08,8268.69,12/9/17 1:00
15441.51,15533.46,15228.87,15261.52,4926.37,12/9/17 2:00
15584.21,15693.77,15435.34,15437.08,4281.39,12/9/17 3:00
15331.87,15613.42,15249.31,15584.21,3960.13,12/9/17 4:00
15212.01,15414.36,15045.37,15331.88,6002.51,12/9/17 5:00
14861.58,15254.27,14837.57,15215.1,7226.41,12/9/17 6:00
15111.85,15222.01,14688.11,14862.69,9097.93,12/9/17 7:00
14880.21,15314.64,14868.36,15103.4,7027.06,12/9/17 8:00
15227.13,15262.3,14868.46,14879.12,4401.78,12/9/17 9:00
15065.63,15228.32,15014.02,15225,3927.25,12/9/17 10:00
14730.76,15057.23,14729.43,15057.11,6944.49,12/9/17 11:00
14303.79,14801.48,14098.73,14735.27,12967.86,12/9/17 12:00
13442.91,14295,13151.47,14292.61,20759.75,12/9/17 13:00
14322.63,14502.19,13439.54,13439.54,15997.81,12/9/17 14:00
14261.02,14419.93,14002.55,14322.63,8693.6,12/9/17 15:00
14533.76,14711.61,14251.65,14260.37,7391.44,12/9/17 16:00
14576.86,14586.3,14312.57,14531.16,4725.18,12/9/17 17:00
14853.2,15007.85,14525.5,14585.06,7689.09,12/9/17 18:00
14843.42,14875.57,14628.53,14848.07,7309.83,12/9/17 19:00
14381.16,14839.98,14262.72,14839.98,7691.37,12/9/17 20:00
13745.39,14400.15,13586.31,14371.63,10930.76,12/9/17 21:00
13593.59,14171.83,13590.77,13745.43,9779.37,12/9/17 22:00
13048.54,13667.84,13047.21,13591.52,16470.27,12/9/17 23:00
13655.69,13683.57,13031,13045.13,14807.18,12/10/17 0:00
13511.8,13773.05,13234.27,13654.25,7182.07,12/10/17 1:00
13980.55,14051.71,13425.47,13510.81,7386.95,12/10/17 2:00
13678.82,14044.23,13445.84,13980.55,6026.01,12/10/17 3:00
13518.21,13722.94,13272.46,13680.63,5677.7,12/10/17 4:00
13750.47,13825.89,13447.12,13535.06,4711.03,12/10/17 5:00
13858.65,14128.1,13692.99,13744.04,5829.31,12/10/17 6:00
13844.23,13993.57,13671.07,13857.86,4277.59,12/10/17 7:00
13949.32,14011.78,13691.66,13844.3,3417.32,12/10/17 8:00
14864.81,14865.66,13948.02,13952.22,9789.94,12/10/17 9:00
15216.22,15584.29,14867.25,14868.97,13953.45,12/10/17 10:00
15446.69,15617.07,14853.57,15216.28,11249.58,12/10/17 11:00
15206.25,15633.73,15202.92,15437.56,7619.58,12/10/17 12:00
15418.34,15485.02,15165.4,15205.98,4190.22,12/10/17 13:00
15249.44,15432.43,15085.09,15414.98,5275.28,12/10/17 14:00
15610.7,15657.88,15221.63,15249.16,5356.6,12/10/17 15:00
15372.63,15645.2,15322.73,15613.3,4499.95,12/10/17 16:00
14549.19,15425.82,14527.91,15373.85,10529.17,12/10/17 17:00
