close,volbtc,bb_up,bb_mid,bb_low,rsi,close_lag1,bb_low_lag1,bb_up_lag1,close_lag2,bb_low_lag2,bb_up_lag2,rsi_lag1,rsi_lag2,bb_sig
2209.8,950.9939006,2331.899829,2256.748571,2181.597314,48.33182752,2213.99,2178.019666,2332.628905,2187.71,2181.812961,2332.527039,49.00076679,44.90097359,0
2222,921.2135598,2310.350368,2243.301429,2176.252489,50.6217063,2209.8,2181.597314,2331.899829,2213.99,2178.019666,2332.628905,48.33182752,49.00076679,0
2232.78,1379.779792,2274.061022,2230.001429,2185.941835,52.77909985,2222,2176.252489,2310.350368,2209.8,2181.597314,2331.899829,50.6217063,48.33182752,0
2222.12,836.121898,2257.421404,2222.582857,2187.74431,50.24640135,2232.78,2185.941835,2274.061022,2222,2176.252489,2310.350368,52.77909985,50.6217063,0
2212.51,1701.002117,2233.99334,2214.415714,2194.838088,47.83229867,2222.12,2187.74431,2257.421404,2232.78,2185.941835,2274.061022,50.24640135,52.77909985,0
2214.15,1017.166117,2229.236611,2218.192857,2207.149103,48.32659243,2212.51,2194.838088,2233.99334,2222.12,2187.74431,2257.421404,47.83229867,50.24640135,0
2215.65,876.6266328,2229.30376,2218.43,2207.55624,48.843813,2214.15,2207.149103,2229.236611,2212.51,2194.838088,2233.99334,48.32659243,47.83229867,0
2233.97,918.9405137,2233.928477,2221.882857,2209.837237,55.22916555,2215.65,2207.55624,2229.30376,2214.15,2207.149103,2229.236611,48.843813,48.32659243,0
2234.82,1071.362074,2237.54697,2223.714286,2209.881602,55.52963317,2233.97,2209.837237,2233.928477,2215.65,2207.55624,2229.30376,55.22916555,48.843813,0
2223.55,647.7899113,2235.085182,2222.395714,2209.706247,50.30707452,2234.82,2209.881602,2237.54697,2233.97,2209.837237,2233.928477,55.52963317,55.22916555,0
2263.03,1101.510056,2253.036635,2228.24,2203.443365,64.10451122,2223.55,2209.706247,2235.085182,2234.82,2209.881602,2237.54697,50.30707452,55.52963317,0
2274.37,1680.162735,2269.382247,2237.077143,2204.772039,67.16005793,2263.03,2203.443365,2253.036635,2223.55,2209.706247,2235.085182,64.10451122,50.30707452,0
2335.92,2478.916842,2312.21464,2254.472857,2196.731075,78.66188615,2274.37,2204.772039,2269.382247,2263.03,2203.443365,2253.036635,67.16005793,64.10451122,0
2322.94,2580.591383,2331.669665,2269.8,2207.930335,72.42131517,2335.92,2196.731075,2312.21464,2274.37,2204.772039,2269.382247,78.66188615,67.16005793,0
2279.48,2020.459195,2334.182542,2276.301429,2218.420315,55.28766068,2322.94,2207.930335,2331.669665,2335.92,2196.731075,2312.21464,72.42131517,78.66188615,0
2266.51,1655.825724,2333.571728,2280.828571,2228.085415,51.08008217,2279.48,2218.420315,2334.182542,2322.94,2207.930335,2331.669665,55.28766068,72.42131517,0
2311.4,1646.018124,2334.284769,2293.378571,2252.472374,62.57938181,2266.51,2228.085415,2333.571728,2279.48,2218.420315,2334.182542,51.08008217,55.28766068,0
2319.42,1279.488709,2339.503115,2301.434286,2263.365456,64.32719297,2311.4,2252.472374,2334.284769,2266.51,2228.085415,2333.571728,62.57938181,51.08008217,0
2280.96,969.9070892,2339.07101,2302.375714,2265.680418,51.00007926,2319.42,2263.365456,2339.503115,2311.4,2252.472374,2334.284769,64.32719297,62.57938181,0
2300,1041.976296,2327.698109,2297.244286,2266.790463,56.23675275,2280.96,2265.680418,2339.07101,2319.42,2263.365456,2339.503115,51.00007926,64.32719297,0
2304.46,816.7952414,2321.367317,2294.604286,2267.841254,57.47863944,2300,2266.790463,2327.698109,2280.96,2265.680418,2339.07101,56.23675275,51.00007926,0
2279.53,1288.152322,2321.365389,2294.611429,2267.857468,48.50282826,2304.46,2267.841254,2321.367317,2300,2266.790463,2327.698109,57.47863944,56.23675275,0
2240.65,2348.110506,2327.89261,2290.917143,2253.941676,37.77094679,2279.53,2267.857468,2321.365389,2304.46,2267.841254,2321.367317,48.50282826,57.47863944,0
2248.97,1402.295442,2322.234592,2281.998571,2241.762551,41.02852359,2240.65,2253.941676,2327.89261,2279.53,2267.857468,2321.365389,37.77094679,48.50282826,0
2235.34,1675.816191,2309.280403,2269.987143,2230.693883,37.29693362,2248.97,2241.762551,2322.234592,2240.65,2253.941676,2327.89261,41.02852359,37.77094679,0
2212.99,2175.128885,2308.623152,2260.277143,2211.931133,31.76924703,2235.34,2230.693883,2309.280403,2248.97,2241.762551,2322.234592,37.29693362,41.02852359,0
2191.58,4616.485465,2297.77257,2244.788571,2191.804573,27.2548477,2212.99,2211.931133,2308.623152,2235.34,2230.693883,2309.280403,31.76924703,37.29693362,0
2217.37,2020.483492,2271.795431,2232.347143,2192.898855,39.36379823,2191.58,2191.804573,2297.77257,2212.99,2211.931133,2308.623152,27.2548477,31.76924703,0
2188.03,2275.216843,2252.25214,2219.275714,2186.299288,32.24078687,2217.37,2192.898855,2271.795431,2191.58,2191.804573,2297.77257,39.36379823,27.2548477,0
2230.93,2945.62163,2249.190748,2217.887143,2186.583538,48.22329746,2188.03,2186.299288,2252.25214,2217.37,2192.898855,2271.795431,32.24078687,39.36379823,0
2225.03,1653.453999,2240.146938,2214.467143,2188.787347,46.46479811,2230.93,2186.583538,2249.190748,2188.03,2186.299288,2252.25214,48.22329746,32.24078687,0
2227.58,1262.778039,2237.273352,2213.358571,2189.443791,47.4313979,2225.03,2188.787347,2240.146938,2230.93,2186.583538,2249.190748,46.46479811,48.22329746,0
2239.64,802.8649784,2244.756942,2217.165714,2189.574486,52.19399276,2227.58,2189.443791,2237.273352,2225.03,2188.787347,2240.146938,47.4313979,46.46479811,0
2222.3,1329.723552,2244.269888,2221.554286,2198.838683,45.30835626,2239.64,2189.574486,2244.756942,2227.58,2189.443791,2237.273352,52.19399276,47.4313979,0
2271.79,3119.472112,2263.760357,2229.328571,2194.896786,62.00061984,2222.3,2198.838683,2244.269888,2239.64,2189.574486,2244.756942,45.30835626,52.19399276,0
2336.46,1943.26241,2308.106819,2250.532857,2192.958896,74.06704192,2271.79,2194.896786,2263.760357,2222.3,2198.838683,2244.269888,62.00061984,45.30835626,0
2294.98,1933.175054,2319.997591,2259.682857,2199.368123,59.84630722,2336.46,2192.958896,2308.106819,2271.79,2194.896786,2263.760357,74.06704192,62.00061984,0
2288.4,1136.035387,2326.464096,2268.735714,2211.007333,57.79276132,2294.98,2199.368123,2319.997591,2336.46,2192.958896,2308.106819,59.84630722,74.06704192,0
2303.29,1304.843361,2333.48392,2279.551429,2225.618937,61.29872878,2288.4,2211.007333,2326.464096,2294.98,2199.368123,2319.997591,57.79276132,59.84630722,0
2371.5,1873.723833,2364.083687,2298.388571,2232.693456,73.19739134,2303.29,2225.618937,2333.48392,2288.4,2211.007333,2326.464096,61.29872878,57.79276132,0
2378.67,2674.458806,2379.069342,2320.727143,2262.384944,74.17124626,2371.5,2232.693456,2364.083687,2303.29,2225.618937,2333.48392,73.19739134,61.29872878,0
2404.75,1840.330424,2403.686371,2339.721429,2275.756486,77.62172274,2378.67,2262.384944,2379.069342,2371.5,2232.693456,2364.083687,74.17124626,73.19739134,0
2418.93,1781.805436,2427.610888,2351.502857,2275.394826,79.36992567,2404.75,2275.756486,2403.686371,2378.67,2262.384944,2379.069342,77.62172274,74.17124626,0
2444.68,1682.41733,2453.679185,2372.888571,2292.097957,82.29946528,2418.93,2275.394826,2427.610888,2404.75,2275.756486,2403.686371,79.36992567,77.62172274,0
2472,1393.872539,2475.551562,2399.117143,2322.682724,84.94560172,2444.68,2292.097957,2453.679185,2418.93,2275.394826,2427.610888,82.29946528,79.36992567,0
2474.89,1421.085536,2481.803117,2423.631429,2365.45974,85.21831959,2472,2322.682724,2475.551562,2444.68,2292.097957,2453.679185,84.94560172,82.29946528,0
2399.98,2565.353603,2479.206917,2427.7,2376.193083,55.05694883,2474.89,2365.45974,2481.803117,2472,2322.682724,2475.551562,85.21831959,84.94560172,0
2381.83,2343.968443,2478.709442,2428.151429,2377.593415,50.0496577,2399.98,2376.193083,2479.206917,2474.89,2365.45974,2481.803117,55.05694883,85.21831959,0
2387.98,1593.855813,2479.476096,2425.755714,2372.035333,51.78319969,2381.83,2377.593415,2478.709442,2399.98,2376.193083,2479.206917,50.0496577,55.05694883,0
2401.64,1292.742776,2478.459162,2423.285714,2368.112267,55.76167733,2387.98,2372.035333,2479.476096,2381.83,2377.593415,2478.709442,51.78319969,50.0496577,0
2419.99,926.7205057,2473.354151,2419.758571,2366.162992,60.82731409,2401.64,2368.112267,2478.459162,2387.98,2372.035333,2479.476096,55.76167733,51.78319969,0
2413.39,1153.723707,2454.403792,2411.385714,2368.367637,58.03858171,2419.99,2366.162992,2473.354151,2401.64,2368.112267,2478.459162,60.82731409,55.76167733,0
2443.1,1166.809552,2435.674581,2406.844286,2378.01399,66.18131821,2413.39,2368.367637,2454.403792,2419.99,2366.162992,2473.354151,58.03858171,60.82731409,0
2423.51,884.0289436,2439.868705,2410.205714,2380.542723,57.58507433,2443.1,2378.01399,2435.674581,2413.39,2368.367637,2454.403792,66.18131821,58.03858171,0
2443.86,595.9506984,2447.500526,2419.067143,2390.63376,63.35379016,2423.51,2380.542723,2439.868705,2443.1,2378.01399,2435.674581,57.58507433,66.18131821,0
2441,519.0554413,2449.518634,2426.641429,2403.764223,61.97180621,2443.86,2390.63376,2447.500526,2423.51,2380.542723,2439.868705,63.35379016,57.58507433,0
2432.84,587.3954098,2448.130952,2431.098571,2414.066191,57.77660018,2441,2403.764223,2449.518634,2443.86,2390.63376,2447.500526,61.97180621,63.35379016,0
2389.99,1306.714103,2454.240907,2426.812857,2399.384808,40.83928062,2432.84,2414.066191,2448.130952,2441,2403.764223,2449.518634,57.77660018,61.97180621,0
2426,1286.27003,2454.830615,2428.614286,2402.397956,54.0469485,2389.99,2399.384808,2454.240907,2432.84,2414.066191,2448.130952,40.83928062,57.77660018,0
2421.44,1448.629627,2450.316166,2425.52,2400.723834,52.32127156,2426,2402.397956,2454.830615,2389.99,2399.384808,2454.240907,54.0469485,40.83928062,0
2414.41,1163.381809,2449.703786,2424.22,2398.736214,49.47973683,2421.44,2400.723834,2450.316166,2426,2402.397956,2454.830615,52.32127156,54.0469485,0
2436.15,1510.641828,2446.960898,2423.118571,2399.276245,57.75689917,2414.41,2398.736214,2449.703786,2421.44,2400.723834,2450.316166,49.47973683,52.32127156,0
2478.99,1268.057695,2465.999509,2428.545714,2391.09192,69.31484978,2436.15,2399.276245,2446.960898,2414.41,2398.736214,2449.703786,57.75689917,49.47973683,0
2486.6,1043.349822,2484.676304,2436.225714,2387.775125,70.96142771,2478.99,2391.09192,2465.999509,2436.15,2399.276245,2446.960898,69.31484978,57.75689917,0
2465.38,811.6621003,2487.892534,2446.995714,2406.098894,60.41498041,2486.6,2387.775125,2484.676304,2478.99,2391.09192,2465.999509,70.96142771,69.31484978,0
2460.24,768.4245016,2491.045874,2451.887143,2412.728412,57.9798326,2465.38,2406.098894,2487.892534,2486.6,2387.775125,2484.676304,60.41498041,70.96142771,0
2483.63,531.8209877,2497.942834,2460.771429,2423.600023,65.3867424,2460.24,2412.728412,2491.045874,2465.38,2406.098894,2487.892534,57.9798326,60.41498041,0
2499.51,600.4125522,2501.922704,2472.928571,2443.934438,69.62735807,2483.63,2423.600023,2497.942834,2460.24,2412.728412,2491.045874,65.3867424,57.9798326,0
2531.02,782.7024958,2519.303565,2486.481429,2453.659292,76.33822292,2499.51,2443.934438,2501.922704,2483.63,2423.600023,2497.942834,69.62735807,65.3867424,0
2530.01,899.169283,2533.124144,2493.77,2454.415856,75.71264116,2531.02,2453.659292,2519.303565,2499.51,2443.934438,2501.922704,76.33822292,69.62735807,0
2572.74,1326.035315,2562.609049,2506.075714,2449.542379,82.70726115,2530.01,2454.415856,2533.124144,2531.02,2453.659292,2519.303565,75.71264116,76.33822292,0
2596.35,1614.107475,2591.834261,2524.785714,2457.737167,85.41496517,2572.74,2449.542379,2562.609049,2530.01,2454.415856,2533.124144,82.70726115,75.71264116,0
2564.52,1977.429671,2595.93704,2539.682857,2483.428675,68.53606908,2596.35,2457.737167,2591.834261,2572.74,2449.542379,2562.609049,85.41496517,82.70726115,-1
2550.29,1508.025944,2593.778721,2549.205714,2504.632708,62.13220789,2564.52,2483.428675,2595.93704,2596.35,2457.737167,2591.834261,68.53606908,85.41496517,0
2548.05,1578.748651,2589.081948,2556.14,2523.198052,61.08401739,2550.29,2504.632708,2593.778721,2564.52,2483.428675,2595.93704,62.13220789,68.53606908,0
2519.41,2934.407119,2590.672497,2554.481429,2518.29036,48.80283306,2548.05,2523.198052,2589.081948,2550.29,2504.632708,2593.778721,61.08401739,62.13220789,0
2502.81,1285.126989,2594.65848,2550.595714,2506.532949,42.96195005,2519.41,2518.29036,2590.672497,2548.05,2523.198052,2589.081948,48.80283306,61.08401739,0
2518.57,858.8650199,2587.341278,2542.857143,2498.373008,49.63815988,2502.81,2506.532949,2594.65848,2519.41,2518.29036,2590.672497,42.96195005,48.80283306,0
2521.99,795.628643,2562.977344,2532.234286,2501.491227,51.08760223,2518.57,2498.373008,2587.341278,2502.81,2506.532949,2594.65848,49.63815988,42.96195005,0
2538,723.9699526,2552.704311,2528.445714,2504.187117,57.73156961,2521.99,2501.491227,2562.977344,2518.57,2498.373008,2587.341278,51.08760223,49.63815988,0
2543.74,490.1723507,2550.055943,2527.51,2504.964057,60.0040092,2538,2504.187117,2552.704311,2521.99,2501.491227,2562.977344,57.73156961,51.08760223,0
2507.95,1010.240561,2542.320437,2521.781429,2501.24242,43.13463561,2543.74,2504.964057,2550.055943,2538,2504.187117,2552.704311,60.0040092,57.73156961,0
2516.83,1190.148476,2542.091782,2521.412857,2500.733932,47.41406937,2507.95,2501.24242,2542.320437,2543.74,2504.964057,2550.055943,43.13463561,60.0040092,0
2519.84,899.5519957,2541.277302,2523.845714,2506.414127,48.93381946,2516.83,2500.733932,2542.091782,2507.95,2501.24242,2542.320437,47.41406937,43.13463561,0
2487.99,860.4174303,2545.268864,2519.477143,2493.685422,36.06631962,2519.84,2506.414127,2541.277302,2516.83,2500.733932,2542.091782,48.93381946,47.41406937,0
2510.36,1664.993704,2543.963187,2517.815714,2491.668242,47.4000682,2487.99,2493.685422,2545.268864,2519.84,2506.414127,2541.277302,36.06631962,48.93381946,0
2521.36,1107.270858,2538.763709,2515.438571,2492.113434,52.25563041,2510.36,2491.668242,2543.963187,2487.99,2493.685422,2545.268864,47.4000682,36.06631962,0
2561.1,1758.860145,2548.625841,2517.918571,2487.211302,65.62872578,2521.36,2492.113434,2538.763709,2510.36,2491.668242,2543.963187,52.25563041,47.4000682,0
2584.98,855.5313756,2574.574505,2528.922857,2483.271209,71.27023282,2561.1,2487.211302,2548.625841,2521.36,2492.113434,2538.763709,65.62872578,52.25563041,0
2570.13,882.5329783,2586.058997,2536.537143,2487.015289,63.68645661,2584.98,2483.271209,2574.574505,2561.1,2487.211302,2548.625841,71.27023282,65.62872578,0
2573.07,604.6927185,2595.732992,2544.141429,2492.549865,64.55755786,2570.13,2487.015289,2586.058997,2584.98,2483.271209,2574.574505,63.68645661,71.27023282,0
2579.39,463.8557063,2597.990643,2557.198571,2516.4065,66.56881813,2573.07,2492.549865,2595.732992,2570.13,2487.015289,2586.058997,64.55755786,63.68645661,0
2592.55,585.4900543,2601.348884,2568.94,2536.531116,70.61918266,2579.39,2516.4065,2597.990643,2573.07,2492.549865,2595.732992,66.56881813,64.55755786,0
2587.98,937.2296801,2593.799776,2578.457143,2563.11451,67.3150197,2592.55,2536.531116,2601.348884,2579.39,2516.4065,2597.990643,70.61918266,66.56881813,0
2616.49,1193.110015,2607.878728,2586.37,2564.861272,75.61802706,2587.98,2563.11451,2593.799776,2592.55,2536.531116,2601.348884,67.3150197,70.61918266,0
2628.94,1438.834846,2623.565407,2592.65,2561.734593,78.41197912,2616.49,2564.861272,2607.878728,2587.98,2563.11451,2593.799776,75.61802706,67.3150197,0
2642.06,1594.965373,2639.530231,2602.925714,2566.321198,81.07781098,2628.94,2561.734593,2623.565407,2616.49,2564.861272,2607.878728,78.41197912,75.61802706,0
2663.17,1952.040669,2658.776203,2615.797143,2572.818083,84.63863772,2642.06,2566.321198,2639.530231,2628.94,2561.734593,2623.565407,81.07781098,78.41197912,0
2698,1332.625343,2687.029088,2632.741429,2578.453769,88.72341993,2663.17,2572.818083,2658.776203,2642.06,2566.321198,2639.530231,84.63863772,81.07781098,0
2743.8,3224.235974,2727.437406,2654.348571,2581.259737,91.99073294,2698,2578.453769,2687.029088,2663.17,2572.818083,2658.776203,88.72341993,84.63863772,-1
2813.22,5129.139292,2785.062373,2686.525714,2587.989055,94.70414331,2743.8,2581.259737,2727.437406,2698,2578.453769,2687.029088,91.99073294,88.72341993,-1
2832.07,2085.08255,2830.493913,2717.322857,2604.151802,95.21742741,2813.22,2587.989055,2785.062373,2743.8,2581.259737,2727.437406,94.70414331,91.99073294,-1
2836.55,896.2684897,2860.501526,2746.981429,2633.461331,95.34259139,2832.07,2604.151802,2830.493913,2813.22,2587.989055,2785.062373,95.21742741,94.70414331,-1
2875.93,678.1516725,2890.76117,2780.391429,2670.021687,96.32808697,2836.55,2633.461331,2860.501526,2832.07,2604.151802,2830.493913,95.34259139,95.21742741,0
2871.34,800.7145324,2901.964934,2810.13,2718.295066,93.63390312,2875.93,2670.021687,2890.76117,2836.55,2633.461331,2860.501526,96.32808697,95.34259139,0
2923.48,2018.447938,2921.002277,2842.341429,2763.68058,95.35546218,2871.34,2718.295066,2901.964934,2875.93,2670.021687,2890.76117,93.63390312,96.32808697,0
2836,3398.59449,2907.36752,2855.512857,2803.658194,62.35080202,2923.48,2763.68058,2921.002277,2871.34,2718.295066,2901.964934,95.35546218,93.63390312,0
2779.98,4909.859473,2913.190679,2850.764286,2788.337893,49.54022283,2836,2803.658194,2907.36752,2923.48,2763.68058,2921.002277,62.35080202,95.35546218,0
2850,2333.37946,2914.72725,2853.325714,2791.924179,61.17306058,2779.98,2788.337893,2913.190679,2836,2803.658194,2907.36752,49.54022283,62.35080202,0
2879.92,1615.508211,2921.332856,2859.521429,2797.710002,65.17539037,2850,2791.924179,2914.72725,2779.98,2788.337893,2913.190679,61.17306058,49.54022283,0
2871.29,1520.264901,2920.321078,2858.858571,2797.396065,62.99039734,2879.92,2797.710002,2921.332856,2850,2791.924179,2914.72725,65.17539037,61.17306058,0
2845.45,1680.618642,2916.434599,2855.16,2793.885401,56.38691182,2871.29,2797.396065,2920.321078,2879.92,2797.710002,2921.332856,62.99039734,65.17539037,0
2864.34,993.0271283,2892.76309,2846.711429,2800.659767,59.96631551,2845.45,2793.885401,2916.434599,2871.29,2797.396065,2920.321078,56.38691182,62.99039734,0
2859.25,523.1517777,2895.963113,2850.032857,2804.102601,58.45807377,2864.34,2800.659767,2892.76309,2845.45,2793.885401,2916.434599,59.96631551,56.38691182,0
2837.56,1540.688444,2878.994384,2858.258571,2837.522759,51.96084237,2859.25,2804.102601,2895.963113,2864.34,2800.659767,2892.76309,58.45807377,59.96631551,0
2851.98,671.7688994,2879.048551,2858.541429,2838.034306,55.77342802,2837.56,2837.522759,2878.994384,2859.25,2804.102601,2895.963113,51.96084237,58.45807377,0
2849.62,866.4899598,2870.245985,2854.212857,2838.179729,54.9408723,2851.98,2838.034306,2879.048551,2837.56,2837.522759,2878.994384,55.77342802,51.96084237,0
2832.05,842.798488,2864.434414,2848.607143,2832.779872,48.63504798,2849.62,2838.179729,2870.245985,2851.98,2838.034306,2879.048551,54.9408723,55.77342802,0
2794,2218.200327,2874.184772,2841.257143,2808.329514,37.70201676,2832.05,2832.779872,2864.434414,2849.62,2838.179729,2870.245985,48.63504798,54.9408723,0
2808.94,1441.07068,2866.625498,2833.342857,2800.060216,43.51825359,2794,2808.329514,2874.184772,2832.05,2832.779872,2864.434414,37.70201676,48.63504798,0
2770,1619.049726,2863.206301,2820.592857,2777.979413,33.89544972,2808.94,2800.060216,2866.625498,2794,2808.329514,2874.184772,43.51825359,37.70201676,0
2659.8,3338.423538,2887.841645,2795.198571,2702.555498,19.59198874,2770,2777.979413,2863.206301,2808.94,2800.060216,2866.625498,33.89544972,43.51825359,0
2685.64,3740.896081,2872.10363,2771.435714,2670.767798,27.9136576,2659.8,2702.555498,2887.841645,2770,2777.979413,2863.206301,19.59198874,33.89544972,1
2712.66,2192.304511,2843.62113,2751.87,2660.11887,35.9946882,2685.64,2670.767798,2872.10363,2659.8,2702.555498,2887.841645,27.9136576,19.59198874,0
2722.6,1338.434262,2814.190478,2736.234286,2658.278094,38.93280827,2712.66,2660.11887,2843.62113,2685.64,2670.767798,2872.10363,35.9946882,27.9136576,0
2784.16,1093.154342,2810.58103,2734.828571,2659.076113,54.14256577,2722.6,2658.278094,2814.190478,2712.66,2660.11887,2843.62113,38.93280827,35.9946882,0
2779.62,786.1731244,2798.303773,2730.64,2662.976227,53.00664334,2784.16,2659.076113,2810.58103,2722.6,2658.278094,2814.190478,54.14256577,38.93280827,0
2785.99,499.4593971,2804.011706,2732.924286,2661.836866,54.56695744,2779.62,2662.976227,2798.303773,2784.16,2659.076113,2810.58103,53.00664334,54.14256577,0
2759.98,475.7241428,2802.995397,2747.235714,2691.476032,47.11482065,2785.99,2661.836866,2804.011706,2779.62,2662.976227,2798.303773,54.56695744,53.00664334,0
2730.64,1091.49884,2797.08288,2753.664286,2710.245692,39.93699352,2759.98,2691.476032,2802.995397,2785.99,2661.836866,2804.011706,47.11482065,54.56695744,0
2727.75,1125.802489,2795.191809,2755.82,2716.448191,39.24983364,2730.64,2710.245692,2797.08288,2759.98,2691.476032,2802.995397,39.93699352,47.11482065,0
2730.63,1158.655446,2794.335821,2756.967143,2719.598464,40.44126581,2727.75,2716.448191,2795.191809,2730.64,2710.245692,2797.08288,39.24983364,39.93699352,0
2753,1210.157257,2785.970337,2752.515714,2719.061092,49.42888503,2730.63,2719.598464,2794.335821,2727.75,2716.448191,2795.191809,40.44126581,39.24983364,0
2772.7,1267.356353,2783.336412,2751.527143,2719.717874,56.21703469,2753,2719.061092,2785.970337,2730.63,2719.598464,2794.335821,49.42888503,40.44126581,0
2799.73,1214.968996,2790.479837,2753.49,2716.500163,63.96077724,2772.7,2719.717874,2783.336412,2753,2719.061092,2785.970337,56.21703469,49.42888503,0
2827,1077.127101,2816.779915,2763.064286,2709.348657,70.17056365,2799.73,2716.500163,2790.479837,2772.7,2719.717874,2783.336412,63.96077724,56.21703469,0
2805.59,946.9493171,2827.351056,2773.771429,2720.191801,60.60542886,2827,2709.348657,2816.779915,2799.73,2716.500163,2790.479837,70.17056365,63.96077724,0
2808.79,814.0629825,2833.125132,2785.348571,2737.572011,61.52006953,2805.59,2720.191801,2827.351056,2827,2709.348657,2816.779915,60.60542886,70.17056365,0
2805,467.5617189,2830.474487,2795.972857,2761.471227,59.60778234,2808.79,2737.572011,2833.125132,2805.59,2720.191801,2827.351056,61.52006953,60.60542886,0
2811.26,422.6397629,2827.01246,2804.295714,2781.578968,61.89049635,2805,2761.471227,2830.474487,2808.79,2737.572011,2833.125132,59.60778234,61.52006953,0
2813.22,431.4324128,2822.141622,2810.084286,2798.026949,62.66129611,2811.26,2781.578968,2827.01246,2805,2761.471227,2830.474487,61.89049635,59.60778234,0
2838.35,674.2827664,2832.899889,2815.601429,2798.302969,71.33406233,2813.22,2798.026949,2822.141622,2811.26,2781.578968,2827.01246,62.66129611,61.89049635,0
2858.83,1450.608178,2848.63732,2820.148571,2791.659823,76.51954476,2838.35,2798.302969,2832.899889,2813.22,2798.026949,2822.141622,71.33406233,62.66129611,0
2856.48,1518.798315,2859.804359,2827.418571,2795.032783,74.71033713,2858.83,2791.659823,2848.63732,2838.35,2798.302969,2832.899889,76.51954476,71.33406233,0
2839.08,1213.553207,2862.386819,2831.745714,2801.10461,62.03932582,2856.48,2795.032783,2859.804359,2858.83,2791.659823,2848.63732,74.71033713,76.51954476,0
2825.4,1257.807381,2861.170049,2834.66,2808.149951,53.68740058,2839.08,2801.10461,2862.386819,2856.48,2795.032783,2859.804359,62.03932582,74.71033713,0
2811.39,1174.820177,2861.151799,2834.678571,2808.205344,46.24839298,2825.4,2808.149951,2861.170049,2839.08,2801.10461,2862.386819,53.68740058,62.03932582,0
2825.92,1030.741261,2860.369098,2836.492857,2812.616616,53.96619704,2811.39,2808.205344,2861.151799,2825.4,2808.149951,2861.170049,46.24839298,53.68740058,0
2825.95,592.418075,2859.167967,2834.721429,2810.27489,53.98211295,2825.92,2812.616616,2860.369098,2811.39,2808.205344,2861.151799,53.96619704,46.24839298,0
2804.27,714.9619432,2850.847414,2826.927143,2803.006872,41.79797951,2825.95,2810.27489,2859.167967,2825.92,2812.616616,2860.369098,53.98211295,53.96619704,0
2813.74,775.0872228,2837.05319,2820.821429,2804.589667,47.80192506,2804.27,2803.006872,2850.847414,2825.95,2810.27489,2859.167967,41.79797951,53.98211295,0
2821.91,517.6808609,2830.333413,2818.368571,2806.40373,52.711799,2813.74,2804.589667,2837.05319,2804.27,2803.006872,2850.847414,47.80192506,41.79797951,0
2884.37,965.9779554,2863.7765,2826.792857,2789.809214,74.28539189,2821.91,2806.40373,2830.333413,2813.74,2804.589667,2837.05319,52.711799,47.80192506,0
2910.62,2254.358323,2896.628857,2840.968571,2785.308286,78.98598661,2884.37,2789.809214,2863.7765,2821.91,2806.40373,2830.333413,74.28539189,52.711799,0
2846.75,1352.827515,2898.863291,2843.944286,2789.025281,52.00194965,2910.62,2785.308286,2896.628857,2884.37,2789.809214,2863.7765,78.98598661,74.28539189,0
2876.61,2900.350532,2907.19173,2851.181429,2795.171128,59.54092761,2846.75,2789.025281,2898.863291,2910.62,2785.308286,2896.628857,52.00194965,78.98598661,0
2893.93,2227.328547,2915.449201,2863.99,2812.530799,63.42816047,2876.61,2795.171128,2907.19173,2846.75,2789.025281,2898.863291,59.54092761,52.00194965,0
2822.18,2048.450384,2914.134787,2865.195714,2816.256642,43.31489112,2893.93,2812.530799,2915.449201,2876.61,2795.171128,2907.19173,63.42816047,59.54092761,0
2931.15,3354.669286,2932.211835,2880.801429,2829.391022,63.70679304,2822.18,2816.256642,2914.134787,2893.93,2812.530799,2915.449201,43.31489112,63.42816047,0
2923.09,2572.094057,2942.412374,2886.332857,2830.25334,61.78868707,2931.15,2829.391022,2932.211835,2822.18,2816.256642,2914.134787,63.70679304,43.31489112,0
2900,1015.771603,2939.680764,2884.815714,2829.950665,56.13943953,2923.09,2830.25334,2942.412374,2931.15,2829.391022,2932.211835,61.78868707,63.70679304,0
2903.5,1247.447563,2943.010307,2892.922857,2842.835407,56.83731983,2900,2829.950665,2939.680764,2923.09,2830.25334,2942.412374,56.13943953,61.78868707,0
2893.59,654.5912521,2944.441559,2895.348571,2846.255584,53.99910213,2903.5,2842.835407,2943.010307,2900,2829.950665,2939.680764,56.83731983,56.13943953,0
2911.5,840.8843674,2947.649635,2897.858571,2848.067508,58.38109334,2893.59,2846.255584,2944.441559,2903.5,2842.835407,2943.010307,53.99910213,56.83731983,0
2898.47,643.6659547,2928.021544,2908.757143,2889.492741,54.01386343,2911.5,2848.067508,2947.649635,2893.59,2846.255584,2944.441559,58.38109334,53.99910213,0
2908.45,1527.010572,2919.163793,2905.514286,2891.864778,56.89518999,2898.47,2889.492741,2928.021544,2911.5,2848.067508,2947.649635,54.01386343,58.38109334,0
2979.28,1906.107352,2954.663859,2913.541429,2872.418998,71.6191459,2908.45,2891.864778,2919.163793,2898.47,2889.492741,2928.021544,56.89518999,54.01386343,0
2966.86,1599.455796,2971.472879,2923.092857,2874.712835,66.94131865,2979.28,2872.418998,2954.663859,2908.45,2891.864778,2919.163793,71.6191459,56.89518999,0
