volbtc_lag1,rsi_lag1,signal
1073.435043,80.92901033,0
630.4958065,69.59613185,0
647.2839703,72.82011249,0
490.3882332,68.80126521,0
501.4341748,55.81908233,0
505.3200229,61.09402491,0
445.4469538,61.80171223,0
422.9508807,66.61438629,0
858.1097622,63.87638699,0
1377.627966,62.80325648,0
1053.783271,65.03257903,0
695.708803,64.00537848,0
452.9735119,65.99232055,0
340.2953146,62.09092662,0
290.8069901,63.36874039,0
645.7599148,64.59088421,0
553.6635257,64.27236078,0
496.3308618,64.54693856,0
329.5322326,64.62223088,0
170.8307556,61.14185822,0
1353.797903,40.91685376,0
1450.837739,40.24840605,1
571.2071061,43.59351434,0
410.9341733,43.87549327,0
349.1895921,46.01457151,0
306.5317584,44.29528696,0
588.4258475,48.2115217,0
818.9711165,50.03920171,0
540.010354,49.10604063,0
771.2333678,43.73586281,0
524.2630377,50.80160134,0
181.6148838,51.2715251,0
738.0843553,59.63500614,0
1093.965325,59.4402056,0
1010.438532,59.88240188,0
701.1406587,58.55138152,0
425.1889523,57.16791406,0
338.9444023,49.88313592,0
524.9925921,49.97414972,0
1039.450127,49.31283044,0
600.1180389,52.65810533,0
474.5551705,54.11074652,0
447.324466,48.50131372,0
443.475974,42.60399793,0
643.6174413,40.51644433,1
1037.504783,49.40999915,0
493.4826256,48.75901448,0
644.0313593,41.47390375,0
446.7094772,44.20075498,0
281.7410518,42.94010504,0
428.2790758,44.86451687,0
569.0228042,48.83400413,0
806.0140115,53.23399645,0
488.3553632,52.08759897,0
385.8740021,50.31455459,0
396.5443891,43.58256019,0
465.0134699,38.18142146,0
577.6526988,46.53985855,0
413.835318,49.15151302,0
492.4165884,41.9086632,0
323.9199833,48.3576098,0
322.7476159,51.27581545,0
305.9776205,49.7106903,0
511.1476465,47.37476215,0
745.8182832,42.74698674,0
644.5783686,46.2944997,0
482.3983276,47.42493479,0
276.7327406,47.41258141,0
674.6183529,46.82153444,0
844.705726,44.57418464,0
958.665053,43.39296053,0
645.3279775,47.09146223,0
467.5925864,45.71911401,0
351.5135025,46.79636387,0
594.8893277,48.16275976,0
824.8750265,50.91465142,0
944.4886367,48.17860552,0
610.2673178,48.75579943,0
545.5343638,52.37995595,0
529.7727293,61.99252216,0
644.5401213,61.20853757,0
807.4930208,65.40918501,0
836.9866009,63.62923758,0
676.7747296,65.96113766,0
549.1978999,69.08044843,0
540.6396747,69.46995865,0
852.9344042,73.22055345,0
923.4087181,76.38094692,0
698.1941378,74.98498509,0
1320.864813,83.20469212,0
873.2891358,83.33241609,0
778.807751,83.86567764,0
1003.550627,85.11807476,0
1135.740493,75.28973885,0
990.3397064,76.92730567,0
881.5589797,77.70353239,0
616.9536415,58.34424307,0
317.9007107,63.98095525,0
544.2061266,61.33174512,0
448.119816,64.04861167,0
412.5708648,63.73410221,0
408.8297642,62.39848396,0
393.3530204,59.13284378,0
263.4631655,61.12379801,0
326.9910995,63.35175611,0
653.608948,58.82595571,0
748.5947022,61.62678552,0
611.1973039,50.26683515,0
863.9395578,47.96675752,0
546.4685355,42.1169197,1
919.8735012,43.95705233,0
894.8457092,43.48633034,0
1001.539838,41.73998922,0
740.1773139,48.20192368,0
464.317007,47.78336646,0
521.8634971,53.49018101,0
899.753946,54.15070742,0
912.8121893,49.26066052,0
1018.634869,52.24434057,0
690.8322125,51.10216272,0
909.1691216,44.06588836,0
287.2510285,53.523881,0
733.7828894,57.46104473,0
1043.961226,60.87560134,0
918.1858846,55.60586328,0
688.6880266,54.43873783,0
514.1932099,57.08714819,0
417.0560864,62.12218408,0
994.230909,63.63599223,0
951.7458571,61.69902766,0
1275.119313,56.32397917,0
616.5988532,57.06049572,0
596.2330775,58.5323975,0
419.5603657,58.97847689,0
614.2664092,59.12800107,0
816.5889693,59.03145012,0
882.5189675,62.85882732,0
702.9218313,64.91869618,0
638.4823791,56.21977557,0
246.2479679,61.4444239,0
510.6782191,62.94410538,0
663.3453118,62.24745502,0
615.565118,62.56615417,0
1086.035551,49.20100252,0
417.7814797,47.13955477,0
236.0139674,51.62777005,0
301.3910449,51.22673587,0
561.8500482,53.89562735,0
524.226018,53.2965257,0
521.2497707,55.47692792,0
390.7583637,56.63961793,0
655.4719292,65.82384548,0
872.9129075,65.2184015,0
1091.192742,65.63178511,0
912.627471,62.97653012,0
1577.160037,60.39229001,0
629.7548954,62.41558288,0
356.3482681,66.31536107,0
665.185244,68.71992936,0
1313.01083,55.27184296,0
882.7201123,52.36037598,0
817.5010344,57.4687203,0
526.7327233,58.44796833,0
376.6975133,58.7112226,0
665.43805,49.62571407,0
1126.745497,54.66276738,0
985.0272187,52.51997167,0
963.2935532,54.32185759,0
711.185191,55.548927,0
620.1907282,52.28783252,0
863.9001262,53.52681393,0
1607.866618,52.74712246,0
1174.807564,48.47254215,0
853.9133162,53.55839494,0
873.5716822,57.40909009,0
435.8881249,57.31687412,0
921.2774194,58.43144267,0
1347.357567,54.27136881,0
1290.08865,56.44498693,0
1576.313151,65.67706213,0
583.5486528,68.68252295,0
346.7343293,69.61406971,0
389.6831527,68.94313884,0
712.9456538,70.69224371,0
781.0894397,63.56794326,0
651.0540606,66.66123554,0
416.6285499,66.97978233,0
173.4919567,67.95466925,0
375.19929,61.25285654,0
585.9796286,59.2103974,0
659.6838082,62.98782761,0
763.2386531,68.21276053,0
631.6888094,68.99397263,0
515.9735415,66.45985293,0
1134.267488,60.98280622,0
1257.3214,58.04661698,0
1223.316103,57.55824729,0
886.4923396,56.84292722,0
605.267367,56.21098408,0
579.2550924,55.92403294,0
1082.745552,56.97528517,0
1223.95657,59.54696043,0
1565.33673,72.61593659,0
1499.890162,80.48039708,0
1195.337926,82.60684367,0
488.8005835,80.41671398,0
1950.995052,88.34923542,0
1837.087642,78.17382838,0
1472.229074,82.59921972,0
1478.783507,84.96979267,0
1494.407315,88.69619034,-1
1322.607946,85.54288456,0
1379.593869,86.59920456,0
1463.093529,82.09579708,0
1639.724474,77.12734164,0
2571.028543,87.66473566,0
2592.837678,85.58699608,-1
1349.319919,81.80537673,0
1879.710573,72.45636093,0
2510.853982,74.00761289,0
1843.756625,78.21589145,0
1830.832078,72.78746748,0
895.3312489,73.56120752,0
909.8156811,63.94270265,0
847.34469,58.97482711,0
891.9116112,64.92064035,0
1094.294592,58.67753211,0
1092.26024,49.01716435,0
1329.350632,47.73285971,0
714.7557622,47.48952772,0
692.2310742,52.72952464,0
853.0440617,57.13026514,0
731.9825465,59.17670297,0
814.4114093,60.93670752,0
479.1137343,60.55394714,0
289.011461,57.34887532,0
424.1569999,59.55463098,0
611.5123798,60.17264274,0
684.3670908,59.68949474,0
600.6434976,58.51081346,0
590.1533689,62.90198123,0
540.094775,62.74440303,0
1962.631713,70.04300225,0
1470.918194,68.95257242,0
1558.228438,64.0529809,0
1713.700859,68.78045356,0
1120.463666,70.38030668,0
1021.660445,68.28465733,0
1874.679918,69.86463275,0
1914.307309,73.7229037,0
2154.181645,77.40089587,0
1794.910983,73.33915902,0
1551.109793,74.7301212,0
823.8700359,73.02327685,0
1491.565431,64.44015077,0
1822.790466,61.48433125,0
1517.590377,65.02526019,0
1216.237609,59.16730261,0
1357.440019,55.65315626,0
1170.162888,53.37107771,0
1492.288118,58.03110001,0
1488.605679,57.72099432,0
1221.028708,58.41925257,0
1216.726662,55.67126944,0
634.4983277,58.27285464,0
257.1313721,54.47853359,0
353.3086437,57.45725117,0
734.0203804,58.4036637,0
649.7991211,62.28174729,0
631.869637,58.94287332,0
393.9056362,59.5369365,0
305.6597461,61.99898952,0
421.1676609,64.12049972,0
1531.036089,69.59066925,0
1248.832146,68.11500254,0
1155.209328,73.28117725,0
906.6315665,73.99394351,0
587.0427185,77.1485979,0
1202.031577,77.64499002,0
2029.397362,60.47620944,0
1856.126967,63.9291973,0
1152.721497,67.61789296,0
1154.067169,64.9470045,0
928.1739581,65.08858933,0
1166.926631,63.34352737,0
1647.609169,63.81278458,0
2684.177095,64.73202865,0
2376.206835,72.75981882,0
2248.384349,76.35684164,0
1148.608256,80.1438345,0
2667.043235,80.60932813,0
3817.615476,85.18829951,-1
4031.88784,85.74510709,-1
2483.547941,86.65712741,-1
2235.881643,88.85912367,-1
3196.008649,62.18111902,0
6213.467669,41.08064427,0
3529.831401,37.77416341,1
2817.227316,44.74509428,0
2109.686247,41.35392309,0
978.4378229,41.55617538,0
3320.913942,31.75170516,0
3010.22493,35.85706542,0
2809.937113,33.54592199,0
2124.459426,33.97104965,0
3975.166689,28.65595862,0
1872.661704,29.90788314,0
1091.176277,36.8332306,0
1096.345461,39.10790174,0
1970.259339,40.03049039,0
1214.269117,42.26167662,0
1180.876908,46.42394704,0
1239.873416,46.07840924,0
404.6887839,43.7518944,0
757.2614262,44.46515284,0
937.6946795,43.63166387,0
929.3224101,45.78055951,0
1307.122591,41.45670273,0
681.009311,40.27411989,1
846.5465608,44.20860433,0
701.5065295,43.00369264,0
1196.173967,41.7440283,0
1235.6702,43.80455497,0
1137.279324,44.97832973,0
753.822414,44.3000665,0
584.7727288,45.78064892,0
1045.345191,44.20344221,0
1719.330717,44.00602556,0
2208.303033,45.74109476,0
1512.067601,47.67528187,0
1031.47198,49.02885396,0
3949.271386,32.42444022,0
5487.887923,26.5662051,1
5507.366259,28.06604618,1
2177.907727,26.29607851,0
3389.070529,25.50560871,0
2594.534964,21.93283455,0
1189.630363,26.17569757,0
1819.565249,35.93382248,0
2556.314238,40.92851288,0
2528.364548,39.5730505,0
1838.454453,37.56515767,0
2162.060832,34.90410696,0
1787.559185,40.94421532,0
2949.93057,45.19398841,0
2176.038666,45.05001867,0
1572.024998,47.51773263,0
1604.059478,47.67792176,0
1278.234636,47.12915342,0
446.2105531,49.26261318,0
645.9186392,49.25657507,0
1028.442181,49.04294687,0
1341.611424,46.31282881,0
1148.594878,46.95796504,0
975.5367815,45.01392641,0
427.418945,45.0032539,0
593.7301675,45.4535736,0
872.6155773,45.52290642,0
784.3972837,49.55732211,0
1173.313753,52.19979715,0
763.4332178,52.26628888,0
881.8379415,46.78463181,0
664.1701565,50.28213115,0
654.188567,49.89891509,0
822.1388231,49.98766748,0
1081.616573,59.06181143,0
1992.514726,70.85989056,0
997.3671634,65.51769013,0
1105.564386,66.19038145,0
2154.53828,71.91078362,0
1201.482934,70.87931211,0
1813.963905,63.26936973,0
778.2192612,64.92934152,0
414.4233267,66.64804852,0
2346.576069,56.08678298,0
1178.761271,52.60028204,0
1306.959778,57.77523767,0
1498.787035,60.32605203,0
835.6180867,58.94817792,0
604.4035191,58.99501768,0
802.9084085,60.37770783,0
1302.820883,61.32713606,0
1905.354121,61.96779095,0
805.8352238,60.00886291,0
998.5000623,59.31618091,0
466.2022983,55.90059213,0
618.4696252,59.1662449,0
713.8216776,59.39137933,0
695.9843601,55.47072608,0
1552.340346,66.32647993,0
839.2520048,64.16012772,0
435.5802747,65.73273385,0
788.3532202,65.80135471,0
700.632198,66.33139562,0
600.0241586,66.2707856,0
1161.122567,72.08699436,0
757.0813594,70.0818255,0
602.4784542,66.19931529,0
1565.644293,56.14948131,0
758.0434979,55.8516612,0
650.3474093,61.47231414,0
741.5301216,57.38153151,0
516.4238291,56.91467726,0
310.1044254,57.47842838,0
679.8670825,56.57721051,0
1143.935169,54.28563322,0
1014.993775,48.02104955,0
1616.285615,50.66408469,0
808.7055197,52.59101982,0
686.1884851,45.62443903,0
837.661702,43.59719873,1
1158.049063,46.13946953,0
1565.560575,36.53467715,0
1125.283639,44.42453233,0
570.0668489,44.6803296,0
334.3294996,45.75582988,0
772.5672581,41.08028492,0
1093.965613,41.66388494,0
910.7761206,43.71236355,0
1093.146496,49.61859646,0
639.323487,47.39073787,0
300.1744575,50.56709103,0
966.8155898,58.99925683,0
1244.975333,56.4023948,0
845.9276359,55.74515478,0
786.0347518,54.79096898,0
709.1720193,57.70866962,0
423.3699593,57.55933798,0
633.2085363,58.28737972,0
864.8490303,58.00821339,0
697.8509243,58.82349553,0
560.7375657,59.50652211,0
350.9289001,59.8279577,0
248.7922487,59.8519025,0
506.3405478,58.72109803,0
618.9783395,59.36416902,0
574.0613262,60.43568708,0
569.8122997,59.64132276,0
286.6281921,60.14164784,0
288.8033484,60.00528951,0
397.4793563,55.4056477,0
805.5625498,48.82624388,0
538.7859428,47.27399492,0
702.185044,51.30987165,0
506.2561656,52.94027842,0
242.9992676,52.12999045,0
573.9442786,53.81983333,0
995.675427,54.7800436,0
832.4309772,57.16262327,0
685.659679,59.77135448,0
742.7083006,70.68434123,0
455.8460283,74.4370292,0
1941.815116,84.34061407,0
1871.353314,75.52870958,0
1216.670012,80.17665738,0
1488.389635,81.37464815,0
906.7024465,82.62346277,0
729.1164896,72.02167565,0
993.8203543,73.8795897,0
1081.558822,75.46550207,0
1034.186998,79.68736553,0
1358.710389,73.29703619,0
530.5185584,74.17432389,0
384.0261268,75.2713378,0
854.687048,76.53880956,0
1541.62611,78.43983859,0
1317.567603,80.22955943,0
1730.11443,83.11986872,0
1407.488677,79.56288838,0
896.1900344,70.89155368,0
943.2184385,74.1262191,0
1023.850151,73.13588999,0
1202.811512,73.60797606,0
959.5892581,68.25397673,0
729.1786419,69.16193862,0
310.5995035,66.14843839,0
680.552499,67.46389858,0
1606.9039,76.52702937,0
871.0808947,73.28337449,0
727.3787334,71.64385646,0
499.1934191,68.4175727,0
448.1910494,64.40655018,0
830.5029369,58.72663468,0
1570.393876,53.7820048,0
904.1335292,56.69989717,0
516.0326921,58.79302057,0
523.926011,58.96414217,0
581.4328025,60.81816737,0
696.7794725,60.93984653,0
1291.712968,59.44408428,0
1007.014945,59.55910035,0
816.7260123,62.52793686,0
942.8441693,72.54066681,0
511.3251212,73.15961595,0
1438.118777,72.11783486,0
1239.265301,72.25381733,0
923.2382726,74.68171382,0
1425.605297,79.65440628,0
800.4607177,74.92592015,0
2122.77232,54.239754,0
891.2973229,60.54712251,0
1274.374118,64.59108005,0
934.4324051,60.69278586,0
1206.742883,66.2695053,0
1208.015817,60.34033004,0
396.5782679,61.3641573,0
8470.253838,35.79377509,0
3562.588625,29.71960883,1
2117.596309,41.05198227,0
1790.721323,38.74433532,0
986.5819024,39.18183093,0
854.4626827,40.13196826,0
1235.427819,38.43904208,0
1892.88703,41.80652744,0
1896.445483,46.11179424,0
1592.130143,46.84374931,0
947.8047254,50.4812838,0
415.81005,49.47932363,0
500.8905082,49.30921906,0
802.8852845,51.39795238,0
653.0297822,51.62277996,0
521.8847926,49.43037393,0
333.6507408,49.51821128,0
61.80025463,49.813256,0
143.2042568,49.58156447,0
188.1623059,47.17516457,0
276.484951,47.98156493,0
584.3720104,51.17593173,0
561.1622487,50.89023756,0
900.0271021,44.19462533,0
939.5505997,40.43846071,1
1322.760618,44.98051761,0
1051.300051,45.48530435,0
1018.8821,44.54737106,0
1012.240791,48.36523924,0
1041.821204,44.5010131,0
767.2899482,52.39904962,0
1217.567069,49.48068743,0
1206.071939,52.57247442,0
798.2658233,49.69290216,0
579.7508515,49.79460857,0
345.7940141,51.25542933,0
1078.963835,51.78486432,0
1443.863051,52.81467086,0
1003.411217,53.30605834,0
1555.576551,57.25109643,0
803.7522422,59.92265245,0
617.9521067,60.20822559,0
924.7255861,66.21195769,0
1332.523455,68.5100269,0
1240.499656,67.32980336,0
872.9983622,68.97923504,0
516.1040007,70.06432336,0
688.0408819,70.94404858,0
1935.104878,76.27431207,0
1624.161189,74.30265767,0
1053.892954,74.61292673,0
904.2956804,77.29095132,0
793.7428291,79.77503339,0
370.6585261,76.28725001,0
629.1763166,76.7467631,0
809.2675488,71.7836591,0
630.5863835,67.65329412,0
672.5942039,62.18484758,0
291.1838405,67.21782926,0
221.9143396,62.18550021,0
579.8065426,61.37820543,0
825.9123924,54.84565142,0
493.2361347,59.2333374,0
535.1090146,52.24021541,0
397.2625028,57.99433544,0
417.9428076,58.07122847,0
448.9997923,61.47605898,0
704.6007323,62.09224778,0
1953.223467,72.7919396,0
1092.673075,70.537929,0
1185.288374,72.65781959,0
683.8382357,78.43937067,0
1672.740088,72.4738242,0
1485.657153,76.00705975,0
1550.059526,78.47513724,0
1199.842717,75.69605368,0
949.9522143,69.65895688,0
526.692949,69.78803928,0
881.6874319,74.14645464,0
1485.829616,75.28370176,0
1238.363715,69.63330579,0
1040.310378,70.8502049,0
489.574419,70.8602386,0
677.004236,74.75883652,0
1463.009254,78.22932909,0
1599.947273,80.10971094,0
2464.657513,83.46164582,0
1793.978502,85.27926627,-1
4978.675796,66.37462024,0
1511.192597,66.72016236,0
1599.108674,73.1455487,0
1982.986471,66.35437607,0
1308.931749,66.81184666,0
746.9278575,67.32364083,0
670.8216516,65.23255922,0
253.5330604,65.27174702,0
1011.971227,55.7205663,0
2710.809536,51.15757274,0
743.5777831,52.61767103,0
1302.641429,45.80628359,0
558.6801886,53.68881,0
438.1975878,55.79287737,0
353.6447759,56.82083547,0
1217.637301,58.58641023,0
667.1915727,60.88601824,0
920.3523429,63.5811094,0
641.4087921,59.15786211,0
490.4619147,60.11195487,0
899.934407,59.70968577,0
1743.142337,62.32194057,0
1693.463451,62.73618686,0
2732.506192,63.42337287,0
1668.285691,60.2571411,0
949.040864,57.7454073,0
1050.037931,58.29655156,0
1777.034333,60.72660769,0
4468.32,60.72660769,0
2387.507906,63.63163873,0
1266.468875,59.01971537,0
694.1449871,62.19495554,0
2275.655394,69.19819541,0
1973.354395,71.50412025,0
1542.344661,72.31788777,0
1563.888831,68.52007848,0
944.1859713,69.60555161,0
776.39937,71.30683883,0
1609.047822,78.49406347,0
2383.857255,81.30183468,0
2215.992814,77.0151439,0
1472.690517,79.16094289,0
1677.571105,73.2502614,0
1156.698663,77.2077696,0
1509.230481,71.31401586,0
1642.603527,68.61574411,0
1530.660615,72.73411571,0
957.8643239,71.35061416,0
959.9984207,71.04843483,0
561.636677,70.46469779,0
1340.02473,58.43853504,0
2059.669685,59.50639119,0
903.6055324,60.45686669,0
641.819734,56.39568312,0
618.6504167,48.91833722,0
668.4703642,52.61700273,0
491.0384006,57.10082347,0
758.0350403,58.44422765,0
833.9157613,60.08849312,0
854.7340925,55.52794349,0
524.7514166,59.94225288,0
339.5662714,59.97585295,0
740.2235558,61.10408317,0
1135.195936,59.21927062,0
1360.44474,60.55969389,0
973.9437095,61.18898743,0
1140.62044,56.14766002,0
3062.411111,31.75680134,1
2227.440305,39.40528745,0
1975.379902,46.89820374,0
1693.668937,42.69183053,0
1596.10522,35.84563733,0
4541.845089,31.71880858,1
1066.611166,38.39251157,0
1644.56016,34.16755964,0
1852.201803,33.45317402,0
2546.086568,29.07358952,0
1685.572473,31.45208612,0
982.4217775,37.42415896,0
718.6120047,36.65480806,0
1339.100876,42.69233055,0
2509.199773,46.85022777,0
1342.235286,45.06780417,0
1238.755537,47.55156134,0
1150.94955,45.24021249,0
828.4508026,47.76668992,0
6574.953146,56.6007182,0
3979.982566,63.15839798,0
11929.05718,35.05434847,0
3570.630422,42.18415807,0
1648.50985,48.79843102,0
1161.669278,48.98887659,0
1270.145302,48.67188764,0
1465.757326,46.27890769,0
1167.913566,47.74559376,0
1405.289038,47.41471352,0
608.6319582,48.13746622,0
440.5562292,48.18223965,0
1389.851069,53.44912952,0
2094.156734,57.02547977,0
798.0173489,56.18231542,0
1448.064169,56.87434706,0
2108.103603,53.16224556,0
793.1699112,56.90631557,0
1498.931131,57.17524776,0
2263.643784,55.69870913,0
1488.32862,57.06312948,0
1114.502413,57.59195196,0
856.2766105,52.73841435,0
466.6622989,56.57480895,0
1775.517112,58.0243189,0
2075.39642,57.09738932,0
1177.350757,55.90979379,0
897.4051989,55.73439611,0
620.3278134,57.97807863,0
606.5633061,57.59581615,0
1153.296979,58.39168321,0
2071.379068,55.00972972,0
2024.372241,59.53578061,0
3237.731265,54.10182367,0
2073.857952,50.39851558,0
1004.593663,48.31782265,0
1746.76683,43.50685868,1
2834.454592,33.46636652,1
5762.965734,32.73246672,1
3285.185248,24.57064787,1
3777.93749,22.66377808,1
2680.38164,37.06702505,0
2409.429621,39.36071042,0
2729.775448,33.71208662,0
4434.570513,27.2207069,0
2394.962924,25.75579163,1
2751.076243,29.60259793,0
763.7339967,33.16874686,0
7360.049364,22.88608458,0
5507.455778,24.5141709,1
5194.040654,23.93087136,0
3637.43149,30.93454671,0
1452.60387,32.38139475,0
1128.463445,30.801334,0
1668.758523,39.30448478,0
3269.691275,43.60665265,0
2363.84906,38.98331436,0
1681.249339,41.91588479,0
1435.749191,40.29420413,0
809.1756683,44.31755832,0
1568.356793,43.8094728,0
1829.714584,42.81559604,0
1664.308586,44.98737748,0
1983.597394,48.88488212,0
1836.750101,52.11228707,0
770.0487448,53.31996446,0
1054.777533,53.90646763,0
4247.72293,57.30450769,0
2608.67379,58.31540467,0
3255.469387,50.31160407,0
1224.916721,45.37251224,0
1274.627971,48.12966394,0
3310.199997,38.44022887,0
3482.641291,38.90051296,1
2040.337469,44.09295816,0
1312.196751,43.8796193,0
895.4921251,44.94673484,0
731.3821762,46.9713938,0
1006.498885,46.93066096,0
1620.463241,45.48853256,0
2347.024626,42.26610429,0
1493.257482,40.40142732,1
2004.667866,39.99349972,1
1687.424852,35.62772685,1
3184.980451,35.49152589,1
3412.913839,33.29269862,1
7288.187533,26.28663861,1
3440.936496,24.69963338,1
3916.190242,27.43531279,0
1727.14897,24.78307744,0
2432.046676,33.8775254,0
2561.158846,36.35481254,0
2620.188912,42.03384166,0
1543.52674,44.02949371,0
1240.125124,40.75425077,0
551.4454746,45.19990421,0
2491.291807,51.93724076,0
2032.500843,49.24410576,0
1645.868602,46.0147471,0
1583.280985,45.84823712,0
1019.990623,51.98280258,0
645.9183047,50.63328948,0
2959.544516,58.80414599,0
1545.060663,55.78665357,0
2497.108504,60.49189592,0
1712.340115,59.45279364,0
791.9562952,61.34079636,0
1227.365963,64.64971477,0
1561.345806,62.40845698,0
2078.242385,53.31804776,0
1688.041307,57.15476396,0
2165.286659,48.97676422,0
1205.764702,50.73679098,0
1243.033291,56.91814273,0
1159.308257,54.58955383,0
1680.462891,54.25998097,0
1248.488675,55.26119173,0
2008.064282,55.54139922,0
1002.124876,57.04260468,0
1176.502869,53.34017188,0
1292.57653,51.05571336,0
1835.489062,51.31822692,0
1020.864138,54.36890483,0
1948.848448,58.05314875,0
1284.736019,56.21667101,0
612.8247262,55.79860759,0
2848.975642,66.04231179,0
2607.50637,62.71104374,0
1972.104274,63.61500287,0
1025.933736,62.7293677,0
571.6841611,65.27209887,0
1290.52778,66.25676211,0
1685.5793,59.02721846,0
1078.256428,58.12660166,0
1084.436839,60.81309439,0
758.2313912,58.37602085,0
564.6126525,61.51258129,0
554.4268637,58.11986869,0
1725.669228,63.31707977,0
2560.410204,65.15443697,0
1761.245053,64.117333,0
4102.571884,73.05421463,0
1632.510743,65.73257156,0
1084.10432,66.12040061,0
1249.833963,66.32769875,0
2151.148436,68.65204613,0
2473.909263,67.97167332,0
1722.645908,66.48625623,0
1118.901,68.0796299,0
1202.689866,64.40099621,0
2090.000633,58.22646081,0
1557.717656,61.10358759,0
1269.495109,60.70438879,0
1329.383509,58.78549124,0
841.7442373,53.58715191,0
980.2378998,55.75151418,0
1304.629733,50.44611846,0
2878.525593,53.83485388,0
1392.813051,54.59448413,0
2357.634186,61.46141262,0
1443.593709,62.44566717,0
821.0541238,67.32195585,0
1301.380466,65.02659618,0
2556.947258,69.10617211,0
2761.686697,70.76418119,0
1112.94781,63.87096747,0
1000.557905,67.56379468,0
607.0492644,66.93415887,0
1151.385901,67.99866533,0
1511.853658,68.44846464,0
1622.728542,66.08099067,0
1239.013982,66.98186932,0
539.282826,65.46097299,0
410.9908424,63.18871498,0
592.795502,59.67676213,0
1056.810987,58.0621243,0
588.7567059,58.7753309,0
664.3819653,59.67896913,0
409.1857839,59.32509772,0
387.8058025,52.62552616,0
1152.419852,63.31504195,0
2275.329369,68.67256339,0
977.5708912,66.16964945,0
1407.383599,68.45989577,0
461.0730453,62.04476709,0
375.5916262,64.67959258,0
1114.469654,62.79417117,0
1250.368656,60.24483647,0
1050.670056,60.90877864,0
829.2496251,56.55771835,0
594.4215404,57.84418808,0
527.0064012,60.87132264,0
1184.785826,65.53360269,0
1300.678537,64.78866031,0
1063.537755,65.40277931,0
803.9984857,66.32322798,0
1104.141404,59.48930825,0
615.7989803,60.28118646,0
1109.312858,60.34160325,0
1585.079897,57.2712217,0
1328.581825,55.99277987,0
1103.499154,55.17048478,0
1481.01418,42.65142437,0
807.2016125,43.92953619,1
1576.96118,33.23329722,1
2834.61433,31.4495324,1
1625.764205,35.98195505,0
1039.662902,40.34129331,0
539.6202665,46.17771425,0
586.2593574,38.67213313,0
1514.748231,45.99146074,0
1082.123981,42.7844493,0
906.964056,39.86927544,0
1068.212493,43.60699598,0
489.2606814,43.57943123,0
313.8210994,43.73901135,0
795.0858075,49.13670968,0
841.8985916,45.87184464,0
558.6411586,43.71355815,0
583.7748787,48.64733885,0
399.7415815,50.01772186,0
260.7688744,47.09701903,0
542.7146399,43.97212503,0
731.8380033,45.37611607,0
567.852451,43.8896642,0
745.4231233,43.88349632,0
800.1286477,41.72391625,0
577.5030389,41.22561904,1
1253.852464,51.20284214,0
1963.930259,55.06506468,0
1212.259486,53.42477376,0
1210.980026,57.7080972,0
1121.459297,58.00295569,0
623.4279148,60.41245488,0
1126.193684,60.61683018,0
1170.194515,61.79825937,0
1028.225217,60.71830007,0
975.7296919,62.62738345,0
990.9759957,50.59231591,0
433.8458015,56.01350439,0
938.9340297,57.60004939,0
1292.202171,60.31144288,0
1642.125087,65.21590491,0
1414.361068,67.12370759,0
636.9073255,68.27523811,0
653.5179132,69.93020793,0
1527.816902,72.96328415,0
2336.581819,74.24223919,0
1178.99837,75.76347309,0
1190.51379,77.89389188,0
533.61535,80.48133513,0
764.1320467,81.31754872,0
1665.648263,71.61209093,0
1283.320158,72.63769162,0
1234.738062,74.20959104,0
767.352576,73.87152258,0
746.2494642,73.35171761,0
487.3435147,66.07246145,0
1199.088595,62.13723661,0
1647.151684,67.52452005,0
1317.568815,65.23544959,0
956.6816826,56.64190004,0
594.0724332,63.6348321,0
414.4577846,61.46352889,0
952.1666203,63.79739139,0
1043.737395,61.30826809,0
1082.310973,63.05986289,0
1123.809532,63.83784539,0
771.7139818,59.26344998,0
563.4932548,61.37530438,0
1046.764012,59.09134972,0
1470.324841,65.49161904,0
975.8990376,63.0413159,0
965.5542813,68.35989199,0
669.6363902,69.57695288,0
687.893164,74.27783073,0
1884.899624,73.82156328,0
2174.15319,76.23605496,0
1736.193384,71.68347395,0
1023.108351,72.96367997,0
1039.06957,75.29279887,0
854.7058149,75.60779182,0
1898.405795,82.94200245,0
2685.70569,75.38321505,0
2100.089689,67.97016341,0
1053.279897,70.82245364,0
922.2833933,74.75501387,0
1173.329421,73.71812038,0
3015.057649,79.63578355,0
1681.286507,79.43609341,0
2646.685165,81.3765055,0
2752.76898,83.78108526,0
2020.076792,73.96130794,0
1922.467858,57.23358569,0
1797.940987,63.84609341,0
2461.157482,54.37944253,0
3069.180018,63.02939274,0
2674.563996,63.23259591,0
1340.835688,64.6630116,0
1090.212011,56.59180748,0
1717.589125,60.29008426,0
1525.869962,62.05852423,0
1324.23143,62.95160199,0
1413.588779,55.83425739,0
1047.899475,56.12549079,0
876.0330193,54.56808359,0
1098.518177,54.68040649,0
3128.095153,59.15753739,0
2988.228842,65.90185424,0
3289.218961,72.60628719,0
1999.404755,68.87616152,0
1510.660221,64.38470897,0
3271.551432,71.36880543,0
4369.44098,73.16755733,0
2552.024648,66.94530491,0
1681.273123,68.06735684,0
1697.218836,68.87743499,0
2216.25642,74.04917079,0
2103.621349,72.16719646,0
2434.674957,63.52669352,0
1978.266425,66.66703254,0
2025.366316,66.98460573,0
