timestamp,open,high,low,close,volbtc,volusd,wtdprice,bb_high,bb_mid,bb_low,rsi,close_lag1,bb_low_lag1,bb_high_lag1,close_lag2,bb_low_lag2,bb_high_lag2,rsi_lag1,rsi_lag2,signal,portfolio,trade_returns,bh_returns,trade_cum_returns,bh_cum_returns,cci,roc
3/4/17 18:00,1260,1273,1259.99,1271.39,553.0008182,700522.7036,1271.38596,1297.556025,1279.731429,1261.906832,41.47796475,1260,1264.638623,1301.001377,1268.42,1275.369482,1298.984803,23.99530164,29.59791836,1,1,0.009039683,0.009039683,0.259069012,0.310049563,-58.31425575,-0.440870151
3/4/17 20:00,1270.65,1271.87,1264,1268.12,422.4671429,535515.0201,1268.128761,1294.071154,1276.604286,1259.137417,38.51093418,1271.39,1261.906832,1297.556025,1260,1264.638623,1301.001377,41.47796475,23.99530164,0,1,-0.002571988,-0.002571988,0.255830701,0.306680131,-43.45463298,-0.925028907
3/4/17 22:00,1268.08,1274.99,1265.95,1273.97,481.1383895,612030.8303,1273.964096,1288.635554,1274.002857,1259.37016,46.49867594,1268.12,1259.137417,1294.071154,1271.39,1261.906832,1297.556025,38.51093418,41.47796475,0,1,0.004613128,0.004613128,0.261624009,0.312708013,-8.074572889,0.363175143
3/5/17 0:00,1273.94,1273.95,1264.48,1270.1,356.1749035,452167.3288,1270.09488,1282.641112,1271.285714,1259.930317,42.26153175,1273.97,1259.37016,1288.635554,1268.12,1259.137417,1294.071154,46.49867594,38.51093418,0,1,-0.003037748,-0.003037748,0.257791513,0.308720337,-2.694638057,-0.094391568
3/5/17 2:00,1270.1,1273,1266,1266.62,285.6448305,362808.7873,1266.389477,1274.497771,1268.374286,1262.2508,38.57394859,1270.1,1259.930317,1282.641112,1273.97,1259.37016,1288.635554,42.26153175,46.49867594,0,1,-0.002739942,-0.002739942,0.254345237,0.30513452,18.54339228,-1.275156277
3/5/17 4:00,1266.61,1269.97,1260.52,1265.5,266.0721889,336652.1689,1265.5,1274.262726,1267.957143,1261.65156,37.3502467,1266.62,1262.2508,1274.497771,1270.1,1259.930317,1282.641112,38.57394859,42.26153175,0,1,-0.000884243,-0.000884243,0.253236091,0.303980463,-14.31478895,-1.899224806
3/5/17 6:00,1265.5,1265.96,1247.11,1251.09,352.5782278,443268.1371,1251.097519,1277.038511,1266.684286,1256.33006,25.30190073,1265.5,1261.65156,1274.262726,1266.62,1262.2508,1274.497771,37.3502467,38.57394859,0,1,-0.011386804,-0.011386804,0.238965738,0.289132294,-211.4990332,-2.594945579
3/5/17 8:00,1251.1,1257.83,1249.28,1254.99,511.179009,640112.4735,1254.995814,1275.81747,1264.341429,1252.865387,32.20694657,1251.09,1256.33006,1277.038511,1265.5,1261.65156,1274.262726,25.30190073,37.3502467,0,1,0.003117282,0.003117282,0.242827943,0.293150883,-120.6085883,-1.976880419
3/5/17 10:00,1255,1260.41,1252.79,1259.58,157.2913552,197749.7033,1259.570587,1274.569074,1263.121429,1251.673784,39.84251782,1254.99,1252.865387,1275.81747,1251.09,1256.33006,1277.038511,32.20694657,25.30190073,0,1,0.0036574,0.0036574,0.247373462,0.297880452,-55.8404142,-1.429745275
3/5/17 12:00,1259.68,1266,1258.82,1262.39,158.9788881,200765.0246,1262.325687,1270.807038,1261.467143,1252.127248,44.3215473,1259.58,1251.673784,1274.569074,1254.99,1252.865387,1275.81747,39.84251782,32.20694657,0,1,0.002230902,0.002230902,0.25015623,0.300775897,8.298601463,-1.040245834
3/5/17 14:00,1262.39,1271.19,1262.39,1270.96,332.0595124,421344.8849,1270.96,1271.192611,1261.59,1251.987389,55.98264648,1262.39,1252.127248,1270.807038,1259.58,1251.673784,1274.569074,44.3215473,39.84251782,0,1,0.00678871,0.00678871,0.258643179,0.309606487,84.71035632,-0.939197668
3/5/17 16:00,1270.98,1275,1269.47,1274.71,374.3713254,476528.6524,1274.878912,1274.424813,1262.745714,1251.066615,60.23430295,1270.96,1251.987389,1271.192611,1262.39,1252.127248,1270.807038,55.98264648,44.3215473,0,1,0.002950526,0.002950526,0.262356838,0.313470515,125.4592558,-1.403864301
3/5/17 18:00,1274.96,1275,1268.26,1274.57,383.6637148,488619.3675,1274.750616,1277.274933,1264.041429,1250.807925,59.98195579,1274.71,1251.066615,1274.424813,1270.96,1251.987389,1271.192611,60.23430295,55.98264648,0,1,-0.000109829,-0.000109829,0.262218194,0.313326258,90.58823529,-1.155513506
3/5/17 20:00,1274.58,1278.97,1271,1277.75,492.8147656,628663.9607,1277.396569,1280.055616,1267.85,1255.644384,63.98079985,1274.57,1250.807925,1277.274933,1274.71,1251.066615,1274.424813,59.98195579,60.23430295,0,1,0.002494959,0.002494959,0.265367377,0.316602953,91.04244874,-0.987989151
3/5/17 22:00,1277.4,1278.99,1274.4,1278.98,341.1009956,435692.0327,1278.823551,1281.7275,1271.277143,1260.826786,65.53491345,1277.75,1255.644384,1280.055616,1274.57,1250.807925,1277.274933,63.98079985,59.98195579,0,1,0.00096263,0.00096263,0.266585457,0.317870354,88.85605676,-1.085065081
3/6/17 0:00,1278.63,1284.99,1278.5,1284.98,316.8523846,405836.2327,1284.98,1284.701657,1274.905714,1265.109771,72.32944472,1278.98,1260.826786,1281.7275,1277.75,1255.644384,1280.055616,65.53491345,63.98079985,0,1,0.004691238,0.004691238,0.272527311,0.324052798,135.4360654,-0.389919458
3/6/17 2:00,1284.98,1285,1268.78,1270.48,537.8817079,687036.9904,1269.996925,1283.054387,1276.061429,1269.06847,46.48923365,1284.98,1265.109771,1284.701657,1278.98,1260.826786,1281.7275,72.32944472,65.53491345,0,1,-0.011284222,-0.011284222,0.25816783,0.309111892,-4.483200315,-1.679332601
3/6/17 4:00,1270.47,1281,1269.18,1278.11,297.154689,379546.9261,1278.109085,1283.370773,1277.082857,1270.794942,56.11436451,1270.48,1269.06847,1283.054387,1284.98,1265.109771,1284.701657,46.48923365,72.32944472,0,1,0.006005604,0.006005604,0.265723888,0.3169739,-0.123791559,-0.854070994
3/6/17 6:00,1278.01,1282.33,1277.09,1281.94,227.5967277,291496.3247,1281.755407,1284.666355,1278.115714,1271.565073,60.29664978,1278.11,1270.794942,1283.370773,1270.48,1269.06847,1283.054387,56.11436451,46.48923365,0,1,0.002996612,0.002996612,0.269516772,0.32092036,83.04027421,-0.393162393
3/6/17 8:00,1281.88,1283.99,1281.51,1282.98,148.8932108,190998.2872,1282.98,1285.89191,1279.317143,1272.742376,61.46019204,1281.94,1271.565073,1284.666355,1278.11,1270.794942,1283.370773,60.29664978,56.11436451,0,1,0.00081127,0.00081127,0.270546693,0.321991983,95.80624187,1.14788477
3/6/17 10:00,1282.92,1284,1281.85,1282.03,190.6730606,244602.0167,1281.91,1286.559,1279.928571,1273.298143,59.59883439,1282.98,1272.742376,1285.89191,1281.94,1271.565073,1284.666355,61.46019204,60.29664978,0,1,-0.000740464,-0.000740464,0.2696059,0.321013096,68.27630317,1.748412698
3/6/17 12:00,1281.93,1288,1276,1282.31,352.9694574,453009.5967,1282.29033,1287.111526,1280.404286,1273.697046,60.01523531,1282.03,1273.298143,1286.559,1282.98,1272.742376,1285.89191,59.59883439,61.46019204,0,1,0.000218404,0.000218404,0.269883186,0.321301611,45.13226205,0.858902461
3/6/17 14:00,1280.88,1284.98,1280.22,1284.92,387.2540985,497094.7371,1284.92,1287.089859,1280.395714,1273.70157,64.04522239,1282.31,1273.697046,1287.111526,1282.03,1273.298143,1286.559,60.01523531,59.59883439,0,1,0.002035389,0.002035389,0.272467893,0.323990974,72.80953539,1.324795761
3/6/17 16:00,1284.81,1285.5,1275.6,1281,590.7699254,757047.9931,1280.992786,1284.769779,1281.898571,1279.027364,54.43224905,1284.92,1273.70157,1287.089859,1282.31,1273.697046,1287.111526,64.04522239,60.01523531,0,1,-0.003050774,-0.003050774,0.268585881,0.319951777,-17.47735404,0.551818332
3/6/17 18:00,1281,1284,1277.36,1281.89,544.4260104,697509.0785,1281.898022,1284.16316,1282.438571,1280.713983,56.17464623,1281,1279.027364,1284.769779,1284.92,1273.70157,1287.089859,54.43224905,64.04522239,0,1,0.00069477,0.00069477,0.269467256,0.320868839,-54.63907917,0.928273364
3/6/17 20:00,1281.9,1282.7,1276.73,1279.14,895.991221,1147209.309,1279.14,1284.49451,1282.038571,1279.582633,49.36949574,1281.89,1280.713983,1284.16316,1281,1279.027364,1284.769779,56.17464623,54.43224905,0,1,-0.00214527,-0.00214527,0.266743907,0.318035219,-131.8337566,0.988457469
3/6/17 22:00,1279.13,1285,1278,1284.99,464.453519,594991.4195,1284.99,1285.217285,1282.325714,1279.434143,61.07304904,1279.14,1279.582633,1284.49451,1281.89,1280.713983,1284.16316,49.36949574,56.17464623,0,1,0.004573385,0.004573385,0.272537214,0.324063102,56.62398424,1.540102726
3/7/17 0:00,1284.99,1285,1280.78,1284.65,548.035764,703836.5135,1284.603388,1285.823192,1282.7,1279.576808,60.13057226,1284.99,1279.434143,1285.217285,1279.14,1279.582633,1284.49451,61.07304904,49.36949574,0,1,-0.000264593,-0.000264593,0.272200509,0.323712764,89.89910356,2.682460894
3/7/17 2:00,1284.59,1288,1283.52,1286.41,425.9079455,547723.1838,1286.41,1286.940537,1283.285714,1279.630892,63.52950992,1284.65,1279.576808,1285.823192,1284.99,1279.434143,1285.217285,60.13057226,61.07304904,0,1,0.001370023,0.001370023,0.273943453,0.325526281,141.6632991,2.503605606
3/7/17 4:00,1286.42,1286.52,1270.08,1279.49,807.6455991,1032560.475,1277.724638,1286.481938,1282.51,1278.538062,45.6698555,1286.41,1279.630892,1286.940537,1284.65,1279.576808,1285.823192,63.52950992,60.13057226,0,1,-0.005379311,-0.005379311,0.267090515,0.318395862,-102.2929995,1.580685625
3/7/17 6:00,1279.26,1282.25,1273.23,1278.99,332.9748413,425558.1697,1278.992484,1286.563424,1282.222857,1277.882291,44.61263371,1279.49,1278.538062,1286.481938,1286.41,1279.630892,1286.940537,45.6698555,63.52950992,0,1,-0.000390781,-0.000390781,0.26659536,0.317880658,-93.52193035,1.314966056
3/7/17 8:00,1279,1280.98,1258.93,1264.12,516.722821,655129.1662,1264.147334,1290.155274,1279.684286,1269.213298,24.74079953,1278.99,1277.882291,1286.563424,1279.49,1278.538062,1286.481938,44.61263371,45.6698555,0,1,-0.011626361,-0.011626361,0.251869465,0.302558501,-196.589851,-0.538175867
3/7/17 10:00,1264.12,1264.15,1050,1214.76,2545.68829,3030734.777,1212.898374,1306.181658,1270.487143,1234.792628,9.079166488,1264.12,1269.213298,1290.155274,1278.99,1277.882291,1286.563424,24.74079953,44.61263371,0,1,-0.039046926,-0.039046926,0.202987811,0.251697596,-233.3333333,-4.703030493
3/7/17 12:00,1212.29,1250.5,1199.05,1250.5,1199.14974,1474605.093,1248.912966,1301.34093,1265.56,1229.77907,40.75847675,1214.76,1234.792628,1306.181658,1264.12,1269.213298,1290.155274,9.079166488,24.74079953,1,1,0.02942145,0.02942145,0.238381456,0.288524354,-53.74093917,-1.888480036
3/7/17 14:00,1250.49,1250.5,1225.43,1232.09,1028.290564,1269530.405,1232.09,1295.419367,1258.051429,1220.68349,33.70164936,1250.5,1229.77907,1301.34093,1214.76,1234.792628,1306.181658,40.75847675,9.079166488,0,1,-0.014722111,-0.014722111,0.220149866,0.269554555,-32.50179288,-3.573468988
3/7/17 16:00,1232.09,1259.99,1230.01,1256.92,841.7045332,1050166.785,1257.479261,1286.979864,1253.838571,1220.697278,47.89643169,1232.09,1220.68349,1295.419367,1250.5,1229.77907,1301.34093,33.70164936,40.75847675,0,1,0.020152749,0.020152749,0.24473924,0.295139569,8.515903948,-1.72481196
3/7/17 18:00,1256.33,1256.36,1225.99,1252.35,1133.675369,1410762.497,1252.32609,1279.180196,1249.961429,1220.742661,45.79122591,1256.92,1220.697278,1286.979864,1232.09,1220.68349,1295.419367,47.89643169,33.70164936,0,1,-0.003635872,-0.003635872,0.240213527,0.290430607,12.41596587,-2.539339134
3/7/17 20:00,1252.29,1252.35,1237.07,1248.36,846.1156675,1054118.504,1248.651997,1268.837077,1245.585714,1222.334351,43.82896785,1252.35,1220.742661,1279.180196,1256.92,1220.697278,1286.979864,45.79122591,47.89643169,0,1,-0.00318601,-0.00318601,0.236262194,0.286319282,36.00479946,-1.74107424
3/7/17 22:00,1248.36,1249,1230,1237.36,847.5532694,1048819.13,1237.36,1262.234188,1241.762857,1221.291526,38.5198215,1248.36,1222.334351,1268.837077,1252.35,1220.742661,1279.180196,43.82896785,45.79122591,0,1,-0.008811561,-0.008811561,0.225368795,0.274984801,28.26627477,-3.188301476
3/8/17 0:00,1237.36,1246,1234.13,1243.67,634.2716622,786934.6329,1241.008452,1258.037628,1245.892857,1233.748087,43.13012181,1237.36,1221.291526,1262.234188,1248.36,1222.334351,1268.837077,38.5198215,43.82896785,0,1,0.005099567,0.005099567,0.231617645,0.281486672,-0.721916834,-2.985319126
3/8/17 2:00,1242.76,1246,1207.01,1207.72,961.8335574,1178648.952,1207.454966,1262.694558,1239.781429,1216.868299,28.78340359,1243.67,1233.748087,1258.037628,1237.36,1221.291526,1262.234188,43.13012181,38.5198215,0,1,-0.028906382,-0.028906382,0.196016035,0.244443529,-192.3297081,-5.866030647
3/8/17 4:00,1207.72,1219.26,1155,1180.82,3412.375489,4049737.086,1180.729657,1271.222142,1232.457143,1193.692144,22.30608323,1207.72,1216.868299,1262.694558,1243.67,1233.748087,1258.037628,28.78340359,43.13012181,0,1,-0.022273375,-0.022273375,0.169376722,0.216725572,-186.2440561,-7.894511049
3/8/17 6:00,1181.34,1189.35,1167.5,1185.39,1129.4696,1333278.349,1185.33907,1264.517347,1222.238571,1179.959796,25.62349738,1180.82,1193.692144,1271.222142,1207.72,1216.868299,1262.694558,22.30608323,28.78340359,1,1,0.003870192,0.003870192,0.173902434,0.221434533,-119.6966677,-7.558234748
3/8/17 8:00,1185.48,1213,1177.64,1212.54,603.4068353,724847.3111,1212.299832,1254.676452,1216.551429,1178.426405,42.60835084,1185.39,1179.959796,1264.517347,1180.82,1193.692144,1271.222142,25.62349738,22.30608323,0,1,0.022903854,0.022903854,0.200789324,0.249410092,-43.14191088,-5.63303552
3/8/17 10:00,1212.26,1225.7,1204,1204.9,463.2043312,562702.6481,1204.900677,1243.28534,1210.342857,1177.400374,39.63672498,1212.54,1178.426405,1254.676452,1185.39,1179.959796,1264.517347,42.60835084,25.62349738,0,1,-0.006300823,-0.006300823,0.193223363,0.24153778,1.03170591,-5.940671351
3/8/17 12:00,1204.9,1215.12,1192.76,1196.89,460.7465756,555636.7709,1196.894292,1233.432764,1204.561429,1175.690093,36.5212056,1204.9,1177.400374,1243.28534,1212.54,1178.426405,1254.676452,39.63672498,42.60835084,0,1,-0.006647855,-0.006647855,0.185290988,0.233284217,-18.29541114,-6.630834159
3/8/17 14:00,1198.27,1206.39,1171,1181.98,1183.813585,1403010.416,1181.955629,1213.944421,1195.748571,1177.552722,31.19613467,1196.89,1175.690093,1233.432764,1204.9,1177.400374,1243.28534,36.5212056,39.63672498,0,1,-0.012457285,-0.012457285,0.17052548,0.217920844,-64.57172623,-7.59572838
3/8/17 16:00,1181.68,1197.51,1166,1188.95,1233.890153,1458059.12,1188.983333,1209.910609,1193.067143,1176.223677,36.26445353,1181.98,1177.552722,1213.944421,1196.89,1175.690093,1233.432764,31.19613467,36.5212056,0,1,0.005896885,0.005896885,0.177427934,0.225102783,-57.95399978,-7.473988124
3/8/17 18:00,1188.94,1195,1176.19,1177.85,618.3116507,734385.1969,1177.835241,1210.235921,1192.642857,1175.049793,31.89868362,1188.95,1176.223677,1209.910609,1181.98,1177.552722,1213.944421,36.26445353,31.19613467,0,1,-0.009335969,-0.009335969,0.166435504,0.213665262,-62.06316454,-8.313548437
3/8/17 20:00,1177.85,1177.85,1155,1164.87,1390.132389,1620429.934,1165.250134,1212.541248,1189.711429,1166.88161,27.39872462,1177.85,1175.049793,1210.235921,1188.95,1176.223677,1209.910609,31.89868362,36.26445353,0,1,-0.011020079,-0.011020079,0.153581292,0.200290575,-134.8978306,-9.447998694
3/8/17 22:00,1165.49,1169.74,1128,1150.22,1155.954179,1334606.394,1150.121299,1206.820963,1180.808571,1154.79618,23.10652298,1164.87,1166.88161,1212.541248,1177.85,1175.049793,1210.235921,27.39872462,31.89868362,0,1,-0.012576511,-0.012576511,0.139073265,0.185195108,-154.1920996,-10.10324426
3/9/17 0:00,1150.22,1156.46,1131.11,1145.99,893.1111814,1023135.438,1145.963754,1199.233354,1172.392857,1145.552361,21.9482797,1150.22,1154.79618,1206.820963,1164.87,1166.88161,1212.541248,23.10652298,27.39872462,1,1,-0.003677557,-0.003677557,0.134884258,0.180836485,-111.1940998,-10.39883033
3/9/17 2:00,1145.99,1168.15,1144.01,1157.02,792.4612913,917074.4353,1157.068823,1189.729482,1166.697143,1143.664804,32.27569579,1145.99,1145.552361,1199.233354,1150.22,1154.79618,1206.820963,21.9482797,23.10652298,0,1,0.009624866,0.009624866,0.145807367,0.192201877,-47.81100326,-8.472296934
3/9/17 4:00,1157.01,1164.79,1149.74,1160,459.8698646,531136.959,1159.992616,1184.714801,1163.557143,1142.399485,34.98711205,1157.02,1143.664804,1189.729482,1145.99,1145.552361,1199.233354,32.27569579,21.9482797,0,1,0.002575582,0.002575582,0.148758487,0.195272491,-26.02358543,-4.507886331
3/9/17 6:00,1160,1174.99,1159.95,1174.99,522.5519129,611275.2966,1174.929982,1178.09935,1161.562857,1145.026364,47.35604675,1160,1142.399485,1184.714801,1157.02,1143.664804,1189.729482,34.98711205,32.27569579,0,1,0.012922414,0.012922414,0.16360322,0.210718297,58.27818978,-6.038384646
3/9/17 8:00,1174.98,1190,1173.25,1180.43,397.9751432,470136.5669,1180.067959,1179.318288,1161.931429,1144.544569,51.28050466,1174.99,1145.026364,1178.09935,1160,1142.399485,1184.714801,47.35604675,34.98711205,0,1,0.004629827,0.004629827,0.168990501,0.216323713,137.2567831,-4.19287552
3/9/17 10:00,1179.07,1179.52,1162.33,1170.97,320.6368615,375867.735,1170.481242,1180.805024,1162.802857,1144.80069,44.54366576,1180.43,1144.544569,1179.318288,1174.99,1145.026364,1178.09935,51.28050466,47.35604675,0,1,-0.008014029,-0.008014029,0.159622178,0.20657606,58.50241974,-6.838144035
3/9/17 12:00,1171.1,1184.5,1171.1,1176.53,494.6694761,583712.316,1176.519737,1183.9387,1166.561429,1149.184157,49.12642047,1170.97,1144.80069,1180.805024,1180.43,1144.544569,1179.318288,44.54366576,51.28050466,0,1,0.0047482,0.0047482,0.165128296,0.212305124,73.88592254,-6.05421807
3/9/17 14:00,1176.55,1196.99,1175.59,1190.1,844.4313996,1002170.926,1191.393243,1188.822035,1172.862857,1156.903679,58.81691925,1176.53,1149.184157,1183.9387,1170.97,1144.80069,1180.805024,49.12642047,44.54366576,0,1,0.011533918,0.011533918,0.17856679,0.226287752,118.9908033,-4.666923003
3/9/17 16:00,1192.22,1214.95,1165.21,1202.52,1838.822853,2200838.754,1202.804096,1198.380396,1179.362857,1160.345318,65.77761492,1190.1,1156.903679,1188.822035,1176.53,1149.184157,1183.9387,58.81691925,49.12642047,0,1,0.010436098,0.010436098,0.190866428,0.23908541,124.6642645,-2.815672076
3/9/17 18:00,1203.38,1205.5,1198.3,1204.68,670.3769203,806328.8646,1204.430391,1204.600737,1185.745714,1166.890692,66.91231009,1202.52,1160.345318,1198.380396,1190.1,1156.903679,1188.822035,65.77761492,58.81691925,0,1,0.001796228,0.001796228,0.193005495,0.24131109,131.9438269,-3.135076025
3/9/17 20:00,1204.55,1208.88,1194.94,1207.07,586.9979972,707067.2602,1207.07,1210.754857,1190.328571,1169.902286,68.27038785,1204.68,1166.890692,1204.600737,1202.52,1160.345318,1198.380396,66.91231009,65.77761492,0,1,0.001983929,0.001983929,0.195372334,0.243773764,99.87979548,-0.053820422
3/9/17 22:00,1207.06,1209.66,1190.97,1197.3,755.2372888,906288.1176,1197.3,1212.44371,1192.738571,1173.033433,57.09420127,1207.07,1169.902286,1210.754857,1204.68,1166.890692,1204.600737,68.27038785,66.91231009,0,1,-0.00809398,-0.00809398,0.185697015,0.233706684,53.94972837,1.395640318
3/10/17 0:00,1197.3,1207.1,1193,1207,718.7909722,865941.0811,1206.997517,1213.433779,1197.885714,1182.33765,63.93320426,1197.3,1173.033433,1212.44371,1207.07,1169.902286,1210.754857,57.09420127,68.27038785,0,1,0.008101562,0.008101562,0.195303012,0.243701635,61.23322207,1.823028708
3/10/17 2:00,1207,1208.99,1202.92,1205.83,519.9645645,627628.6303,1205.200288,1210.790083,1202.071429,1193.352775,62.53061529,1207,1182.33765,1213.433779,1197.3,1173.033433,1212.44371,63.93320426,57.09420127,0,1,-0.000969345,-0.000969345,0.194144351,0.242496059,88.71950371,-0.553383806
3/10/17 4:00,1205.17,1207.87,1201.68,1204.94,468.1965158,564008.7353,1204.939844,1208.932937,1204.191429,1199.44992,61.33642551,1205.83,1193.352775,1210.790083,1207,1182.33765,1213.433779,62.53061529,63.93320426,0,1,-0.000738081,-0.000738081,0.193262976,0.241578996,67.62149133,0.003319778
3/10/17 6:00,1204.94,1207.99,1190.06,1196.88,682.7530345,819783.8528,1194.160007,1209.493569,1203.385714,1197.277859,51.03809301,1204.94,1199.44992,1208.932937,1205.83,1193.352775,1210.790083,61.33642551,62.53061529,0,1,-0.00668913,-0.00668913,0.185281085,0.233273913,-131.076837,-0.000835499
3/10/17 8:00,1195.36,1207.88,1195.04,1202,353.1035026,424211.0968,1202,1209.090126,1203.002857,1196.915588,56.45629881,1196.88,1197.277859,1209.493569,1204.94,1199.44992,1208.932937,51.03809301,61.33642551,0,1,0.004277789,0.004277789,0.190351467,0.238549599,-19.83201705,1.693768084
3/10/17 10:00,1202,1209.55,1197.17,1205.15,475.3473,572274.7967,1204.333133,1208.477525,1202.728571,1196.979618,59.66046779,1202,1196.915588,1209.090126,1196.88,1197.277859,1209.493569,56.45629881,51.03809301,0,1,0.002620632,0.002620632,0.193470941,0.241795382,48.9844904,1.362546785
3/10/17 12:00,1205.15,1360,1190,1274.99,4143.330337,5297131.958,1274.832705,1251.574131,1213.827143,1176.080155,86.10611578,1205.15,1196.979618,1208.477525,1202,1196.915588,1209.090126,59.66046779,56.45629881,0,1,0.057951292,0.057951292,0.262634124,0.313759029,233.3333333,8.247230123
3/10/17 14:00,1274.99,1295,1224.32,1239.03,2431.62281,3084183.794,1242.260908,1257.987084,1218.402857,1178.81863,61.77755921,1274.99,1176.080155,1251.574131,1205.15,1196.979618,1208.477525,86.10611578,59.66046779,0,1,-0.028204143,-0.028204143,0.227022611,0.276705582,86.90799067,6.366375647
3/10/17 16:00,1243.49,1266.36,1232,1261.5,1785.889784,2229822.493,1261.482996,1270.749436,1226.355714,1181.961992,68.30575204,1239.03,1178.81863,1257.987084,1274.99,1176.080155,1251.574131,61.77755921,86.10611578,0,1,0.018135154,0.018135154,0.249274855,0.299858834,61.23778553,9.674670933
3/10/17 18:00,1261.49,1278,1110,1272.14,2194.092782,2708792.463,1272.554685,1283.807608,1235.955714,1188.103821,71.03839291,1261.5,1181.961992,1270.749436,1239.03,1178.81863,1257.987084,68.30575204,61.77755921,0,1,0.008434403,0.008434403,0.259811743,0.310822368,-23.13757949,11.00794946
3/10/17 20:00,1272.99,1294.99,956.85,1104.25,7128.335019,7837396.48,1101.199494,1306.273103,1222.722857,1139.172611,27.45761761,1272.14,1188.103821,1283.807608,1261.5,1181.961992,1270.749436,71.03839291,68.30575204,0,1,-0.131974468,-0.131974468,0.093548758,0.137827283,-178.8379621,-4.560854609
3/10/17 22:00,1104.12,1125.35,1060.5,1109.01,4800.722159,5285581.27,1111.992005,1312.403694,1209.438571,1106.473448,28.90039043,1104.25,1139.172611,1306.273103,1272.14,1188.103821,1283.807608,27.45761761,71.03839291,0,1,0.004310618,0.004310618,0.098262629,0.142732022,-129.2442951,-4.395689655
3/11/17 0:00,1111.92,1155.14,1107,1153.59,2278.987808,2583238.643,1153.384153,1309.200771,1202.072857,1094.944943,41.59300045,1109.01,1106.473448,1312.403694,1104.25,1139.172611,1306.273103,28.90039043,27.45761761,0,1,0.040198014,0.040198014,0.142410607,0.18866758,-57.05851763,-1.821292096
3/11/17 2:00,1153.58,1168.99,1131.7,1150.99,1291.642614,1486847.106,1150.99,1283.857802,1184.358571,1084.859341,41.0938396,1153.59,1094.944943,1309.200771,1109.01,1106.473448,1312.403694,41.59300045,28.90039043,0,1,-0.002253834,-0.002253834,0.139835803,0.185988521,-30.01733072,-2.494006421
3/11/17 4:00,1150.99,1169.98,1150.99,1167.5,996.2145177,1156666.98,1167.5,1267.925759,1174.14,1080.354241,45.90345458,1150.99,1084.859341,1283.857802,1153.59,1094.944943,1309.200771,41.0938396,41.59300045,0,1,0.014344173,0.014344173,0.156185805,0.203000546,-0.57003873,-0.296335517
3/11/17 6:00,1167.49,1199,1162.8,1196.86,652.2953321,770367.4076,1196.86,1244.383753,1164.905714,1085.427676,53.73978918,1167.5,1080.354241,1267.925759,1150.99,1084.859341,1283.857802,45.90345458,41.0938396,0,1,0.025147752,0.025147752,0.185261279,0.233253305,70.28627968,1.727962738
3/11/17 8:00,1196.85,1219,1181.97,1198.12,862.3464528,1037755.613,1197.823813,1206.519561,1154.331429,1102.143296,54.07288859,1196.86,1085.427676,1244.383753,1167.5,1080.354241,1267.925759,53.73978918,45.90345458,0,1,0.001052755,0.001052755,0.186509068,0.234551618,118.2932637,0.67389295
3/11/17 10:00,1196.88,1204.67,1185.5,1198.25,299.3228249,358495.7978,1198.25,1213.929905,1167.76,1121.590095,54.1126607,1198.12,1102.143296,1206.519561,1196.86,1085.427676,1244.383753,54.07288859,53.73978918,0,1,0.000108503,0.000108503,0.186637808,0.234685571,81.98870309,-0.355087649
3/11/17 12:00,1198,1217.45,1196.31,1210.38,512.4927877,618695.2727,1210.38,1215.919929,1182.241429,1148.562928,58.06580059,1198.25,1121.590095,1213.929905,1198.12,1102.143296,1206.519561,54.1126607,54.07288859,0,1,0.010123096,0.010123096,0.198650257,0.247184412,88.88434544,0.473154697
3/11/17 14:00,1210.38,1213.43,1189.95,1195.99,757.6525148,908138.7563,1195.988061,1217.429081,1188.298571,1159.168062,51.87999821,1210.38,1148.562928,1215.919929,1198.25,1121.590095,1213.929905,58.06580059,54.1126607,0,1,-0.011888828,-0.011888828,0.18439971,0.232356851,53.83238738,-0.917925224
3/11/17 16:00,1195.99,1195.99,1189,1190.87,634.4235717,755685.7987,1190.439277,1212.169233,1193.995714,1175.822196,49.68295306,1195.99,1159.168062,1217.429081,1210.38,1148.562928,1215.919929,51.87999821,58.06580059,0,1,-0.004280972,-0.004280972,0.179329328,0.227081165,-0.941393424,-0.537041677
3/11/17 18:00,1190.88,1194.02,1175.01,1179.22,831.3337541,986962.1544,1178.464219,1208.650529,1195.67,1182.689471,44.66206455,1190.87,1175.822196,1212.169233,1195.99,1159.168062,1217.429081,49.68295306,51.87999821,0,1,-0.009782764,-0.009782764,0.167792227,0.21507692,-119.0140377,-2.301574151
3/11/17 20:00,1178.97,1179.98,1167.32,1178.41,679.2152506,796737.541,1178.300973,1208.787516,1193.034286,1177.281056,44.29892609,1179.22,1182.689471,1208.650529,1190.87,1175.822196,1212.169233,44.66206455,49.68295306,0,1,-0.000686895,-0.000686895,0.166990077,0.21424229,-140.2216332,-2.273952381
3/11/17 22:00,1178.33,1188.11,1177.05,1188.11,488.6983153,578287.9125,1187.991449,1207.194149,1191.604286,1176.014423,49.98094235,1178.41,1177.281056,1208.787516,1179.22,1182.689471,1208.650529,44.29892609,44.66206455,0,1,0.00823143,0.00823143,0.176596075,0.224237241,-50.67410294,-1.396750046
