volbtc,rsi_lag1,rsi_lag2,signal
1006.307344,53.83730552,51.16241151,0
1040.358003,56.55087925,53.83730552,0
691.048034,55.80508332,56.55087925,0
497.5943791,51.07128049,55.80508332,0
340.2227139,49.46776068,51.07128049,0
580.5858873,49.89134031,49.46776068,0
887.973877,53.15876634,49.89134031,0
784.9076172,53.1148855,53.15876634,0
644.6432494,53.36363414,53.1148855,0
547.2584742,52.46435195,53.36363414,0
446.0539237,48.0109593,52.46435195,0
800.986282,57.30219004,48.0109593,0
984.4003812,54.16073742,57.30219004,0
740.4619792,56.67960757,54.16073742,0
667.7149229,56.01662853,56.67960757,0
600.2848755,58.81045443,56.01662853,0
416.8413663,57.40793338,58.81045443,0
719.1951726,56.99805257,57.40793338,0
1013.111596,57.55749394,56.99805257,0
1369.788704,55.92513032,57.55749394,0
942.6095192,67.00893256,55.92513032,0
447.0311413,73.91829506,67.00893256,0
395.3495576,76.86650769,73.91829506,0
584.3937636,78.17729938,76.86650769,0
556.108125,81.1786858,78.17729938,0
664.7720358,81.98202689,81.1786858,0
440.4195221,76.8902111,81.98202689,0
353.9851949,74.37365077,76.8902111,0
386.5120392,64.58043713,74.37365077,0
614.6973725,59.3071198,64.58043713,0
556.8050498,49.01473434,59.3071198,0
596.7035616,55.10341861,49.01473434,0
921.7755851,57.67604792,55.10341861,0
361.503417,63.48689986,57.67604792,0
322.8844352,62.32098142,63.48689986,0
765.5024294,61.11233952,62.32098142,0
1119.871119,50.89421804,61.11233952,0
992.4352546,53.50687424,50.89421804,0
1270.369643,55.71678885,53.50687424,0
488.6702944,46.88691781,55.71678885,0
292.2954561,47.21942687,46.88691781,0
872.2974443,48.94062999,47.21942687,0
1228.767061,49.93170049,48.94062999,0
925.6881064,46.25159075,49.93170049,0
747.809233,48.1354626,46.25159075,0
426.3749113,46.35340793,48.1354626,0
323.6387453,49.63900768,46.35340793,0
932.8993336,50.68703784,49.63900768,0
1153.156453,59.17404907,50.68703784,0
912.3537706,53.59770886,59.17404907,0
696.1602333,56.51994808,53.59770886,0
470.5961384,55.72627737,56.51994808,0
409.5410068,55.85344039,55.72627737,0
568.6636892,56.15855769,55.85344039,0
995.7920659,55.28977617,56.15855769,0
806.3249423,53.46154208,55.28977617,0
582.1408652,50.59719788,53.46154208,0
669.7966305,52.24167387,50.59719788,0
767.6525655,57.36389288,52.24167387,0
898.3766369,67.10708951,57.36389288,0
1357.226765,65.43595326,67.10708951,0
880.7975864,63.57596726,65.43595326,0
566.1655549,68.86997832,63.57596726,0
489.8289493,72.0229229,68.86997832,0
241.2671025,72.2123549,72.0229229,0
505.8935955,71.23125617,72.2123549,0
574.723685,62.94278626,71.23125617,0
451.4389488,65.59181479,62.94278626,0
363.442377,67.58297032,65.59181479,0
288.1825479,57.37971015,67.58297032,0
226.8213744,60.44501709,57.37971015,0
388.6846368,57.81108571,60.44501709,0
557.0109732,58.49282736,57.81108571,0
537.6364392,61.19407382,58.49282736,0
510.9416505,54.75279813,61.19407382,0
446.1767905,59.24192913,54.75279813,0
645.3448583,60.11294226,59.24192913,0
933.3730416,52.44063977,60.11294226,0
766.0265855,47.62324041,52.44063977,0
690.3120622,52.37114646,47.62324041,0
836.0673814,56.89765633,52.37114646,0
1448.884286,58.33897776,56.89765633,0
470.7520727,77.99836842,58.33897776,0
870.9326239,80.38382854,77.99836842,0
1305.090282,80.31801731,80.38382854,0
1426.079014,84.52139642,80.31801731,0
703.8003851,85.60691892,84.52139642,0
480.3903196,79.65083646,85.60691892,0
398.9263967,79.50191608,79.65083646,0
782.0147812,80.4618087,79.50191608,0
805.7224181,73.81047511,80.4618087,0
1269.717282,73.95935188,73.81047511,0
732.7726241,64.23999404,73.95935188,0
465.925196,68.96259644,64.23999404,0
429.5699402,65.55408905,68.96259644,0
821.5652063,61.32955431,65.55408905,0
795.2633869,62.07724336,61.32955431,0
634.8543035,58.9356871,62.07724336,0
571.9196754,59.02292358,58.9356871,0
1257.281176,63.092759,59.02292358,0
739.8919157,59.72630351,63.092759,0
667.8840262,55.43715243,59.72630351,0
1099.457251,60.54109046,55.43715243,0
355.3075924,60.96199032,60.54109046,0
367.0121074,60.48948448,60.96199032,0
343.5851399,62.35628396,60.48948448,0
264.0453983,63.13628762,62.35628396,0
157.8934715,64.14589905,63.13628762,0
220.1162067,64.1102218,64.14589905,0
841.6491202,61.31886861,64.1102218,0
923.3122777,57.55489366,61.31886861,0
262.0928971,63.92222675,57.55489366,0
321.4908456,65.62923883,63.92222675,0
314.2641202,67.70955352,65.62923883,0
600.8437417,64.35380956,67.70955352,0
619.1337638,66.58325914,64.35380956,0
716.9770261,61.8141733,66.58325914,0
511.1847522,52.16911905,61.8141733,0
402.4171763,56.56738711,52.16911905,0
700.7070723,54.46336906,56.56738711,0
763.9133175,53.49755485,54.46336906,0
898.9491365,50.03381401,53.49755485,0
757.1270409,52.94696515,50.03381401,0
412.9481598,53.40145751,52.94696515,0
438.0425973,48.42697322,53.40145751,0
771.0985072,53.18301811,48.42697322,0
882.5568227,42.94659961,53.18301811,0
890.8223708,39.22050121,42.94659961,1
707.2184592,42.19709096,39.22050121,0
425.5298054,46.01307673,42.19709096,0
348.6849894,47.67286737,46.01307673,0
1154.259877,39.23014212,47.67286737,0
997.9908324,31.03469429,39.23014212,1
975.9594783,30.40567654,31.03469429,1
624.9505478,36.91737779,30.40567654,0
507.7165332,34.08780952,36.91737779,0
566.6818701,38.58764125,34.08780952,0
700.2844687,37.44336448,38.58764125,0
826.4924757,36.71272437,37.44336448,0
990.3634475,35.61616396,36.71272437,0
691.9803252,36.3313327,35.61616396,0
436.5194992,39.3959636,36.3313327,0
533.5887348,40.68534317,39.3959636,0
821.0479005,39.36706458,40.68534317,0
1011.186892,50.93189041,39.36706458,0
742.1037962,44.62292222,50.93189041,0
541.4423162,46.84387221,44.62292222,0
452.1272727,46.95428659,46.84387221,0
418.570809,51.6089714,46.95428659,0
1046.963477,57.14237313,51.6089714,0
1465.43717,71.07283582,57.14237313,0
763.2744325,80.37285879,71.07283582,0
678.5950771,72.64898164,80.37285879,0
467.3120326,62.94556528,72.64898164,0
301.3118863,68.40815566,62.94556528,0
463.8118208,62.5699562,68.40815566,0
637.7430582,65.90613755,62.5699562,0
599.6892658,65.07426961,65.90613755,0
635.7010853,61.34391575,65.07426961,0
486.177323,61.29939498,61.34391575,0
223.8692489,54.15967508,61.29939498,0
704.1223347,56.34561584,54.15967508,0
961.3691713,59.39117118,56.34561584,0
697.4925853,57.60141336,59.39117118,0
840.8701525,57.91487463,57.60141336,0
563.387629,62.80167422,57.91487463,0
487.7705253,62.36280252,62.80167422,0
774.4687889,57.01571512,62.36280252,0
898.8854131,59.56258629,57.01571512,0
1300.733573,60.46437619,59.56258629,0
757.8543282,60.70330341,60.46437619,0
695.3330634,65.68373112,60.70330341,0
488.9515769,58.31352297,65.68373112,0
1213.484744,63.02975717,58.31352297,0
1498.453604,71.05392087,63.02975717,0
1220.015586,74.67587997,71.05392087,0
1827.324675,73.08583618,74.67587997,0
1392.175472,80.17072714,73.08583618,0
574.5137877,77.27287408,80.17072714,0
843.121361,71.70429885,77.27287408,0
937.6944724,67.18867102,71.70429885,0
1286.00519,68.56319743,67.18867102,0
759.7459232,73.47259213,68.56319743,0
417.418311,68.22647539,73.47259213,0
344.590373,68.34759399,68.22647539,0
825.5837728,69.29011003,68.34759399,0
1246.288557,67.57852896,69.29011003,0
846.020687,68.21272778,67.57852896,0
1284.576959,69.25053869,68.21272778,0
472.5206471,75.92561761,69.25053869,0
400.3334324,76.34911968,75.92561761,0
1726.505734,77.58528636,76.34911968,0
1388.996221,80.98773765,77.58528636,0
1359.633306,83.19122666,80.98773765,0
1054.607807,74.86788296,83.19122666,0
336.7239716,68.65188992,74.86788296,0
204.6159018,69.59787193,68.65188992,0
659.0300112,69.77849492,69.59787193,0
576.2034422,65.49628309,69.77849492,0
1027.327817,62.47834122,65.49628309,0
1316.653152,53.32252234,62.47834122,0
430.6901687,52.41235357,53.32252234,0
322.9960344,54.88220966,52.41235357,0
685.3846956,53.10775158,54.88220966,0
939.7562802,61.06593724,53.10775158,0
841.6872302,57.26881591,61.06593724,0
1312.977906,50.63483512,57.26881591,0
724.5166583,60.49206737,50.63483512,0
1005.996615,65.76531454,60.49206737,0
1850.844432,71.56450017,65.76531454,0
1124.558704,61.96586122,71.56450017,0
954.2821296,65.2056687,61.96586122,0
1080.708738,65.6462778,65.2056687,0
483.0941494,62.66733173,65.6462778,0
605.0242674,62.36754165,62.66733173,0
624.359183,59.34420472,62.36754165,0
1073.644791,59.25730777,59.34420472,0
1242.47457,61.88956831,59.25730777,0
1174.502456,70.06776152,61.88956831,0
1059.569059,67.96738042,70.06776152,0
454.8229202,60.2319462,67.96738042,0
1674.131873,63.70784084,60.2319462,0
3684.680348,50.32505483,63.70784084,0
2322.789643,43.05393713,50.32505483,1
1178.453681,37.27684446,43.05393713,1
799.3759613,44.70820463,37.27684446,0
593.9715116,44.11192982,44.70820463,0
994.5376715,46.13998783,44.11192982,0
980.6261293,41.941046,46.13998783,0
739.793716,43.05277375,41.941046,0
974.4974314,47.38706183,43.05277375,0
332.2238079,46.60946692,47.38706183,0
252.3646278,46.46157502,46.60946692,0
410.8976684,46.86850744,46.46157502,0
536.6572228,47.37218999,46.86850744,0
517.9288591,47.86244796,47.37218999,0
646.8134654,48.20391655,47.86244796,0
364.9659587,54.73491971,48.20391655,0
259.1896748,55.23873917,54.73491971,0
612.1720821,55.128605,55.23873917,0
621.3672146,47.31396456,55.128605,0
588.5153952,51.00158041,47.31396456,0
781.4664101,54.50717252,51.00158041,0
334.8525011,49.36081285,54.50717252,0
373.3862848,49.9871493,49.36081285,0
696.3631782,46.31501802,49.9871493,0
986.9698034,46.27109062,46.31501802,0
1025.416213,47.52179339,46.27109062,0
805.7562029,46.71870242,47.52179339,0
622.653618,48.34429515,46.71870242,0
321.2852108,45.40549714,48.34429515,0
945.2295591,46.90428451,45.40549714,0
871.0354401,52.3674893,46.90428451,0
841.7488227,51.70758619,52.3674893,0
2856.094177,51.80102834,51.70758619,0
4332.531922,67.53383773,51.80102834,0
1272.425183,72.49515932,67.53383773,0
1513.918965,66.71893099,72.49515932,0
1058.198827,54.95175476,66.71893099,0
1018.470526,55.46172063,54.95175476,0
786.7314469,53.21034939,55.46172063,0
601.2296169,52.07593722,53.21034939,0
375.9000037,49.68578803,52.07593722,0
599.3075034,51.36389309,49.68578803,0
1069.874231,47.44809388,51.36389309,0
1039.038272,43.774175,47.44809388,1
841.4526636,47.52594834,43.774175,0
516.0280103,49.83217803,47.52594834,0
215.2571162,49.25982413,49.83217803,0
552.5986043,49.5260778,49.25982413,0
651.1973609,47.68620309,49.5260778,0
610.3175582,50.22087419,47.68620309,0
422.0953552,51.29983027,50.22087419,0
314.3633982,50.16177427,51.29983027,0
300.59026,49.26767,50.16177427,0
545.9943661,43.50634974,49.26767,0
949.9460817,40.40652088,43.50634974,1
629.1239195,39.81756022,40.40652088,1
1219.588762,38.74376899,39.81756022,0
438.7117909,31.20495736,38.74376899,0
204.8192376,30.37216129,31.20495736,1
1026.210868,32.11697285,30.37216129,0
665.7097023,35.04895665,32.11697285,0
679.3557461,42.23363558,35.04895665,0
521.896882,45.21806101,42.23363558,0
361.3611851,46.78400776,45.21806101,0
459.6291304,46.69944346,46.78400776,0
739.110821,42.51426297,46.69944346,0
1784.798104,41.41890947,42.51426297,0
977.7309013,42.42354232,41.41890947,0
1483.479853,52.59870211,42.42354232,0
509.7215005,55.72445343,52.59870211,0
250.9174221,55.6193258,55.72445343,0
654.3861027,55.13921712,55.6193258,0
982.0536566,52.92523634,55.13921712,0
937.0049418,58.51890199,52.92523634,0
630.8450288,56.54246259,58.51890199,0
416.0738406,55.33486532,56.54246259,0
369.3118179,58.98521677,55.33486532,0
2094.942075,55.89005554,58.98521677,0
1453.70216,71.37979894,55.89005554,0
1279.84356,74.47540008,71.37979894,0
974.8513068,77.5246204,74.47540008,0
1073.435043,77.83305233,77.5246204,0
630.4958065,80.92901033,77.83305233,0
647.2839703,69.59613185,80.92901033,0
490.3882332,72.82011249,69.59613185,0
501.4341748,68.80126521,72.82011249,0
505.3200229,55.81908233,68.80126521,0
445.4469538,61.09402491,55.81908233,0
422.9508807,61.80171223,61.09402491,0
858.1097622,66.61438629,61.80171223,0
1377.627966,63.87638699,66.61438629,0
1053.783271,62.80325648,63.87638699,0
695.708803,65.03257903,62.80325648,0
452.9735119,64.00537848,65.03257903,0
340.2953146,65.99232055,64.00537848,0
290.8069901,62.09092662,65.99232055,0
645.7599148,63.36874039,62.09092662,0
553.6635257,64.59088421,63.36874039,0
496.3308618,64.27236078,64.59088421,0
329.5322326,64.54693856,64.27236078,0
170.8307556,64.62223088,64.54693856,0
1353.797903,61.14185822,64.62223088,0
1450.837739,40.91685376,61.14185822,0
571.2071061,40.24840605,40.91685376,1
410.9341733,43.59351434,40.24840605,0
349.1895921,43.87549327,43.59351434,0
306.5317584,46.01457151,43.87549327,0
588.4258475,44.29528696,46.01457151,0
818.9711165,48.2115217,44.29528696,0
540.010354,50.03920171,48.2115217,0
771.2333678,49.10604063,50.03920171,0
524.2630377,43.73586281,49.10604063,0
181.6148838,50.80160134,43.73586281,0
738.0843553,51.2715251,50.80160134,0
1093.965325,59.63500614,51.2715251,0
1010.438532,59.4402056,59.63500614,0
701.1406587,59.88240188,59.4402056,0
425.1889523,58.55138152,59.88240188,0
338.9444023,57.16791406,58.55138152,0
524.9925921,49.88313592,57.16791406,0
1039.450127,49.97414972,49.88313592,0
600.1180389,49.31283044,49.97414972,0
474.5551705,52.65810533,49.31283044,0
447.324466,54.11074652,52.65810533,0
443.475974,48.50131372,54.11074652,0
643.6174413,42.60399793,48.50131372,0
1037.504783,40.51644433,42.60399793,1
493.4826256,49.40999915,40.51644433,0
644.0313593,48.75901448,49.40999915,0
446.7094772,41.47390375,48.75901448,0
281.7410518,44.20075498,41.47390375,0
428.2790758,42.94010504,44.20075498,0
569.0228042,44.86451687,42.94010504,0
806.0140115,48.83400413,44.86451687,0
488.3553632,53.23399645,48.83400413,0
385.8740021,52.08759897,53.23399645,0
396.5443891,50.31455459,52.08759897,0
465.0134699,43.58256019,50.31455459,0
577.6526988,38.18142146,43.58256019,0
413.835318,46.53985855,38.18142146,0
492.4165884,49.15151302,46.53985855,0
323.9199833,41.9086632,49.15151302,0
322.7476159,48.3576098,41.9086632,0
305.9776205,51.27581545,48.3576098,0
511.1476465,49.7106903,51.27581545,0
745.8182832,47.37476215,49.7106903,0
644.5783686,42.74698674,47.37476215,0
482.3983276,46.2944997,42.74698674,0
276.7327406,47.42493479,46.2944997,0
674.6183529,47.41258141,47.42493479,0
844.705726,46.82153444,47.41258141,0
958.665053,44.57418464,46.82153444,0
645.3279775,43.39296053,44.57418464,0
467.5925864,47.09146223,43.39296053,0
351.5135025,45.71911401,47.09146223,0
594.8893277,46.79636387,45.71911401,0
824.8750265,48.16275976,46.79636387,0
944.4886367,50.91465142,48.16275976,0
610.2673178,48.17860552,50.91465142,0
545.5343638,48.75579943,48.17860552,0
529.7727293,52.37995595,48.75579943,0
644.5401213,61.99252216,52.37995595,0
807.4930208,61.20853757,61.99252216,0
836.9866009,65.40918501,61.20853757,0
676.7747296,63.62923758,65.40918501,0
549.1978999,65.96113766,63.62923758,0
540.6396747,69.08044843,65.96113766,0
852.9344042,69.46995865,69.08044843,0
923.4087181,73.22055345,69.46995865,0
698.1941378,76.38094692,73.22055345,0
1320.864813,74.98498509,76.38094692,0
873.2891358,83.20469212,74.98498509,0
778.807751,83.33241609,83.20469212,0
1003.550627,83.86567764,83.33241609,0
1135.740493,85.11807476,83.86567764,0
990.3397064,75.28973885,85.11807476,0
881.5589797,76.92730567,75.28973885,0
616.9536415,77.70353239,76.92730567,0
317.9007107,58.34424307,77.70353239,0
544.2061266,63.98095525,58.34424307,0
448.119816,61.33174512,63.98095525,0
412.5708648,64.04861167,61.33174512,0
408.8297642,63.73410221,64.04861167,0
393.3530204,62.39848396,63.73410221,0
263.4631655,59.13284378,62.39848396,0
326.9910995,61.12379801,59.13284378,0
653.608948,63.35175611,61.12379801,0
748.5947022,58.82595571,63.35175611,0
611.1973039,61.62678552,58.82595571,0
863.9395578,50.26683515,61.62678552,0
546.4685355,47.96675752,50.26683515,0
919.8735012,42.1169197,47.96675752,1
894.8457092,43.95705233,42.1169197,0
1001.539838,43.48633034,43.95705233,0
740.1773139,41.73998922,43.48633034,0
464.317007,48.20192368,41.73998922,0
521.8634971,47.78336646,48.20192368,0
899.753946,53.49018101,47.78336646,0
912.8121893,54.15070742,53.49018101,0
1018.634869,49.26066052,54.15070742,0
690.8322125,52.24434057,49.26066052,0
909.1691216,51.10216272,52.24434057,0
287.2510285,44.06588836,51.10216272,0
733.7828894,53.523881,44.06588836,0
1043.961226,57.46104473,53.523881,0
918.1858846,60.87560134,57.46104473,0
688.6880266,55.60586328,60.87560134,0
514.1932099,54.43873783,55.60586328,0
417.0560864,57.08714819,54.43873783,0
994.230909,62.12218408,57.08714819,0
951.7458571,63.63599223,62.12218408,0
1275.119313,61.69902766,63.63599223,0
616.5988532,56.32397917,61.69902766,0
596.2330775,57.06049572,56.32397917,0
419.5603657,58.5323975,57.06049572,0
614.2664092,58.97847689,58.5323975,0
816.5889693,59.12800107,58.97847689,0
882.5189675,59.03145012,59.12800107,0
702.9218313,62.85882732,59.03145012,0
638.4823791,64.91869618,62.85882732,0
246.2479679,56.21977557,64.91869618,0
510.6782191,61.4444239,56.21977557,0
663.3453118,62.94410538,61.4444239,0
615.565118,62.24745502,62.94410538,0
1086.035551,62.56615417,62.24745502,0
417.7814797,49.20100252,62.56615417,0
236.0139674,47.13955477,49.20100252,0
301.3910449,51.62777005,47.13955477,0
561.8500482,51.22673587,51.62777005,0
524.226018,53.89562735,51.22673587,0
521.2497707,53.2965257,53.89562735,0
390.7583637,55.47692792,53.2965257,0
655.4719292,56.63961793,55.47692792,0
872.9129075,65.82384548,56.63961793,0
1091.192742,65.2184015,65.82384548,0
912.627471,65.63178511,65.2184015,0
1577.160037,62.97653012,65.63178511,0
629.7548954,60.39229001,62.97653012,0
356.3482681,62.41558288,60.39229001,0
665.185244,66.31536107,62.41558288,0
1313.01083,68.71992936,66.31536107,0
882.7201123,55.27184296,68.71992936,0
817.5010344,52.36037598,55.27184296,0
526.7327233,57.4687203,52.36037598,0
376.6975133,58.44796833,57.4687203,0
665.43805,58.7112226,58.44796833,0
1126.745497,49.62571407,58.7112226,0
985.0272187,54.66276738,49.62571407,0
963.2935532,52.51997167,54.66276738,0
711.185191,54.32185759,52.51997167,0
620.1907282,55.548927,54.32185759,0
863.9001262,52.28783252,55.548927,0
1607.866618,53.52681393,52.28783252,0
1174.807564,52.74712246,53.52681393,0
853.9133162,48.47254215,52.74712246,0
873.5716822,53.55839494,48.47254215,0
435.8881249,57.40909009,53.55839494,0
921.2774194,57.31687412,57.40909009,0
1347.357567,58.43144267,57.31687412,0
1290.08865,54.27136881,58.43144267,0
1576.313151,56.44498693,54.27136881,0
583.5486528,65.67706213,56.44498693,0
346.7343293,68.68252295,65.67706213,0
389.6831527,69.61406971,68.68252295,0
712.9456538,68.94313884,69.61406971,0
781.0894397,70.69224371,68.94313884,0
651.0540606,63.56794326,70.69224371,0
416.6285499,66.66123554,63.56794326,0
173.4919567,66.97978233,66.66123554,0
375.19929,67.95466925,66.97978233,0
585.9796286,61.25285654,67.95466925,0
659.6838082,59.2103974,61.25285654,0
763.2386531,62.98782761,59.2103974,0
631.6888094,68.21276053,62.98782761,0
515.9735415,68.99397263,68.21276053,0
1134.267488,66.45985293,68.99397263,0
1257.3214,60.98280622,66.45985293,0
1223.316103,58.04661698,60.98280622,0
886.4923396,57.55824729,58.04661698,0
605.267367,56.84292722,57.55824729,0
579.2550924,56.21098408,56.84292722,0
1082.745552,55.92403294,56.21098408,0
1223.95657,56.97528517,55.92403294,0
1565.33673,59.54696043,56.97528517,0
1499.890162,72.61593659,59.54696043,0
1195.337926,80.48039708,72.61593659,0
488.8005835,82.60684367,80.48039708,0
1950.995052,80.41671398,82.60684367,0
1837.087642,88.34923542,80.41671398,0
1472.229074,78.17382838,88.34923542,0
1478.783507,82.59921972,78.17382838,0
1494.407315,84.96979267,82.59921972,0
1322.607946,88.69619034,84.96979267,-1
1379.593869,85.54288456,88.69619034,0
1463.093529,86.59920456,85.54288456,0
1639.724474,82.09579708,86.59920456,0
2571.028543,77.12734164,82.09579708,0
2592.837678,87.66473566,77.12734164,0
1349.319919,85.58699608,87.66473566,-1
1879.710573,81.80537673,85.58699608,0
2510.853982,72.45636093,81.80537673,0
1843.756625,74.00761289,72.45636093,0
1830.832078,78.21589145,74.00761289,0
895.3312489,72.78746748,78.21589145,0
909.8156811,73.56120752,72.78746748,0
847.34469,63.94270265,73.56120752,0
891.9116112,58.97482711,63.94270265,0
1094.294592,64.92064035,58.97482711,0
1092.26024,58.67753211,64.92064035,0
1329.350632,49.01716435,58.67753211,0
714.7557622,47.73285971,49.01716435,0
692.2310742,47.48952772,47.73285971,0
853.0440617,52.72952464,47.48952772,0
731.9825465,57.13026514,52.72952464,0
814.4114093,59.17670297,57.13026514,0
479.1137343,60.93670752,59.17670297,0
289.011461,60.55394714,60.93670752,0
424.1569999,57.34887532,60.55394714,0
611.5123798,59.55463098,57.34887532,0
684.3670908,60.17264274,59.55463098,0
600.6434976,59.68949474,60.17264274,0
590.1533689,58.51081346,59.68949474,0
540.094775,62.90198123,58.51081346,0
1962.631713,62.74440303,62.90198123,0
1470.918194,70.04300225,62.74440303,0
1558.228438,68.95257242,70.04300225,0
1713.700859,64.0529809,68.95257242,0
1120.463666,68.78045356,64.0529809,0
1021.660445,70.38030668,68.78045356,0
1874.679918,68.28465733,70.38030668,0
1914.307309,69.86463275,68.28465733,0
2154.181645,73.7229037,69.86463275,0
1794.910983,77.40089587,73.7229037,0
1551.109793,73.33915902,77.40089587,0
823.8700359,74.7301212,73.33915902,0
1491.565431,73.02327685,74.7301212,0
1822.790466,64.44015077,73.02327685,0
1517.590377,61.48433125,64.44015077,0
1216.237609,65.02526019,61.48433125,0
1357.440019,59.16730261,65.02526019,0
1170.162888,55.65315626,59.16730261,0
1492.288118,53.37107771,55.65315626,0
1488.605679,58.03110001,53.37107771,0
1221.028708,57.72099432,58.03110001,0
1216.726662,58.41925257,57.72099432,0
634.4983277,55.67126944,58.41925257,0
257.1313721,58.27285464,55.67126944,0
353.3086437,54.47853359,58.27285464,0
734.0203804,57.45725117,54.47853359,0
649.7991211,58.4036637,57.45725117,0
631.869637,62.28174729,58.4036637,0
393.9056362,58.94287332,62.28174729,0
305.6597461,59.5369365,58.94287332,0
421.1676609,61.99898952,59.5369365,0
1531.036089,64.12049972,61.99898952,0
1248.832146,69.59066925,64.12049972,0
1155.209328,68.11500254,69.59066925,0
906.6315665,73.28117725,68.11500254,0
587.0427185,73.99394351,73.28117725,0
1202.031577,77.1485979,73.99394351,0
2029.397362,77.64499002,77.1485979,0
1856.126967,60.47620944,77.64499002,0
1152.721497,63.9291973,60.47620944,0
1154.067169,67.61789296,63.9291973,0
928.1739581,64.9470045,67.61789296,0
1166.926631,65.08858933,64.9470045,0
1647.609169,63.34352737,65.08858933,0
2684.177095,63.81278458,63.34352737,0
2376.206835,64.73202865,63.81278458,0
2248.384349,72.75981882,64.73202865,0
1148.608256,76.35684164,72.75981882,0
2667.043235,80.1438345,76.35684164,0
3817.615476,80.60932813,80.1438345,0
4031.88784,85.18829951,80.60932813,-1
2483.547941,85.74510709,85.18829951,-1
2235.881643,86.65712741,85.74510709,-1
3196.008649,88.85912367,86.65712741,-1
6213.467669,62.18111902,88.85912367,0
3529.831401,41.08064427,62.18111902,0
2817.227316,37.77416341,41.08064427,1
2109.686247,44.74509428,37.77416341,0
978.4378229,41.35392309,44.74509428,0
3320.913942,41.55617538,41.35392309,0
3010.22493,31.75170516,41.55617538,0
2809.937113,35.85706542,31.75170516,0
2124.459426,33.54592199,35.85706542,0
3975.166689,33.97104965,33.54592199,0
1872.661704,28.65595862,33.97104965,0
1091.176277,29.90788314,28.65595862,0
1096.345461,36.8332306,29.90788314,0
1970.259339,39.10790174,36.8332306,0
1214.269117,40.03049039,39.10790174,0
1180.876908,42.26167662,40.03049039,0
1239.873416,46.42394704,42.26167662,0
404.6887839,46.07840924,46.42394704,0
757.2614262,43.7518944,46.07840924,0
937.6946795,44.46515284,43.7518944,0
929.3224101,43.63166387,44.46515284,0
1307.122591,45.78055951,43.63166387,0
681.009311,41.45670273,45.78055951,0
846.5465608,40.27411989,41.45670273,1
701.5065295,44.20860433,40.27411989,0
1196.173967,43.00369264,44.20860433,0
1235.6702,41.7440283,43.00369264,0
1137.279324,43.80455497,41.7440283,0
753.822414,44.97832973,43.80455497,0
584.7727288,44.3000665,44.97832973,0
1045.345191,45.78064892,44.3000665,0
1719.330717,44.20344221,45.78064892,0
2208.303033,44.00602556,44.20344221,0
1512.067601,45.74109476,44.00602556,0
1031.47198,47.67528187,45.74109476,0
3949.271386,49.02885396,47.67528187,0
5487.887923,32.42444022,49.02885396,0
5507.366259,26.5662051,32.42444022,1
2177.907727,28.06604618,26.5662051,1
3389.070529,26.29607851,28.06604618,0
2594.534964,25.50560871,26.29607851,0
1189.630363,21.93283455,25.50560871,0
1819.565249,26.17569757,21.93283455,0
2556.314238,35.93382248,26.17569757,0
2528.364548,40.92851288,35.93382248,0
1838.454453,39.5730505,40.92851288,0
2162.060832,37.56515767,39.5730505,0
1787.559185,34.90410696,37.56515767,0
2949.93057,40.94421532,34.90410696,0
2176.038666,45.19398841,40.94421532,0
1572.024998,45.05001867,45.19398841,0
1604.059478,47.51773263,45.05001867,0
1278.234636,47.67792176,47.51773263,0
446.2105531,47.12915342,47.67792176,0
645.9186392,49.26261318,47.12915342,0
1028.442181,49.25657507,49.26261318,0
1341.611424,49.04294687,49.25657507,0
1148.594878,46.31282881,49.04294687,0
975.5367815,46.95796504,46.31282881,0
427.418945,45.01392641,46.95796504,0
593.7301675,45.0032539,45.01392641,0
872.6155773,45.4535736,45.0032539,0
784.3972837,45.52290642,45.4535736,0
1173.313753,49.55732211,45.52290642,0
763.4332178,52.19979715,49.55732211,0
881.8379415,52.26628888,52.19979715,0
664.1701565,46.78463181,52.26628888,0
654.188567,50.28213115,46.78463181,0
822.1388231,49.89891509,50.28213115,0
1081.616573,49.98766748,49.89891509,0
1992.514726,59.06181143,49.98766748,0
997.3671634,70.85989056,59.06181143,0
1105.564386,65.51769013,70.85989056,0
2154.53828,66.19038145,65.51769013,0
1201.482934,71.91078362,66.19038145,0
1813.963905,70.87931211,71.91078362,0
778.2192612,63.26936973,70.87931211,0
414.4233267,64.92934152,63.26936973,0
2346.576069,66.64804852,64.92934152,0
1178.761271,56.08678298,66.64804852,0
1306.959778,52.60028204,56.08678298,0
1498.787035,57.77523767,52.60028204,0
835.6180867,60.32605203,57.77523767,0
604.4035191,58.94817792,60.32605203,0
802.9084085,58.99501768,58.94817792,0
1302.820883,60.37770783,58.99501768,0
1905.354121,61.32713606,60.37770783,0
805.8352238,61.96779095,61.32713606,0
998.5000623,60.00886291,61.96779095,0
466.2022983,59.31618091,60.00886291,0
618.4696252,55.90059213,59.31618091,0
713.8216776,59.1662449,55.90059213,0
695.9843601,59.39137933,59.1662449,0
1552.340346,55.47072608,59.39137933,0
839.2520048,66.32647993,55.47072608,0
435.5802747,64.16012772,66.32647993,0
788.3532202,65.73273385,64.16012772,0
700.632198,65.80135471,65.73273385,0
600.0241586,66.33139562,65.80135471,0
1161.122567,66.2707856,66.33139562,0
757.0813594,72.08699436,66.2707856,0
602.4784542,70.0818255,72.08699436,0
