utc,close,high,low,open,vol,bb_high,bb_mid,bb_low,rsi,close_lag1,vol_lag1,bb_low_lag1,bb_mid_lag1,bb_high_lag1,close_lag2,vol_lag2,bb_low_lag2,bb_mid_lag2,bb_high_lag2,rsi_lag1,rsi_lag2,signal,portfolio,trade_returns,bh_returns,trade_cum_returns,bh_cum_returns
2017-11-23 04:00:00,8167.08,8196.75,8112.36,8142.85,4351.99,8288.142227433082,8199.088888888895,8110.035550344708,50.89137677293333,8142.85,3761.23,8111.347572379771,8199.979444444449,8288.611316509126,8244.43,1855.3,8110.32713168787,8199.979444444449,8288.909534978808,50.038743936355814,53.849454289326616,0,1,0.002975616645277679,0.002975616645277679,0.016020800417998915,0.016020800417998915
2017-11-23 05:00:00,8170.0,8180.14,8149.6,8166.67,2599.92,8288.05323248175,8199.67444444445,8111.29565640715,50.99504188509282,8167.08,4351.99,8110.035550344708,8199.088888888895,8288.142227433082,8142.85,3761.23,8111.347572379771,8199.088888888895,8288.611316509126,50.89137677293333,50.038743936355814,0,1,0.000357532924864179,0.000357532924864179,0.016384061306495168,0.016384061306495168
2017-11-23 06:00:00,8111.75,8181.05,8091.56,8170.08,4591.19,8276.723966327154,8202.815277777783,8128.906589228413,48.87797021681885,8170.0,2599.92,8111.29565640715,8199.67444444445,8288.05323248175,8167.08,4351.99,8110.035550344708,8199.67444444445,8288.142227433082,50.99504188509282,50.89137677293333,0,1,-0.0071297429620562625,-0.0071297429620562625,0.009137504198649005,0.009137504198649005
2017-11-23 07:00:00,8139.82,8150.65,8102.62,8110.63,3337.61,8274.557922314285,8203.922222222229,8133.286522130174,49.908714009802985,8111.75,4591.19,8128.906589228413,8202.815277777783,8276.723966327154,8170.0,2599.92,8111.29565640715,8202.815277777783,8288.05323248175,48.87797021681885,50.99504188509282,0,1,0.0034604123647794527,0.0034604123647794527,0.012629536095940752,0.012629536095940752
2017-11-23 08:00:00,8172.06,8177.18,8128.47,8139.85,2488.78,8274.169884821396,8204.568888888894,8134.9678929563925,51.07409671479532,8139.82,3337.61,8133.286522130174,8203.922222222229,8274.557922314285,8111.75,4591.19,8128.906589228413,8203.922222222229,8276.723966327154,49.908714009802985,48.87797021681885,0,1,0.003960775545405193,0.003960775545405193,0.01664033439906465,0.01664033439906465
2017-11-23 09:00:00,8201.76,8230.34,8168.95,8172.08,3224.8,8274.401993245567,8205.523611111117,8136.645228976668,52.12938535582477,8172.06,2488.78,8134.9678929563925,8204.568888888894,8274.169884821396,8139.82,3337.61,8133.286522130174,8204.568888888894,8274.557922314285,51.07409671479532,49.908714009802985,0,1,0.0036343345496729906,0.0036343345496729906,0.02033514549096238,0.02033514549096238
2017-11-23 10:00:00,8188.26,8205.03,8180.35,8201.93,3151.44,8274.448129721668,8205.763888888896,8137.079648056125,51.60894713230157,8201.76,3224.8,8136.645228976668,8205.523611111117,8274.401993245567,8172.06,2488.78,8134.9678929563925,8205.523611111117,8274.169884821396,52.12938535582477,51.07409671479532,0,1,-0.0016459881781470953,-0.0016459881781470953,0.01865568590373634,0.01865568590373634
2017-11-23 11:00:00,8172.74,8198.44,8172.62,8188.26,2596.08,8274.45479015442,8205.731944444451,8137.009098734482,51.00679391289151,8188.26,3151.44,8137.079648056125,8205.763888888896,8274.448129721668,8201.76,3224.8,8136.645228976668,8205.763888888896,8274.401993245567,51.60894713230157,52.12938535582477,0,1,-0.001895396579981612,-0.001895396579981612,0.016724929400495636,0.016724929400495636
2017-11-23 12:00:00,8171.19,8185.93,8156.56,8172.35,2339.29,8274.483606092595,8205.55583333334,8136.628060574084,50.94573286330597,8172.74,2596.08,8137.009098734482,8205.731944444451,8274.45479015442,8188.26,3151.44,8137.079648056125,8205.731944444451,8274.448129721668,51.00679391289151,51.60894713230157,0,1,-0.00018965487706690265,-0.00018965487706690265,0.016532102558999284,0.016532102558999284
2017-11-23 13:00:00,8153.31,8172.74,8129.31,8171.17,3488.44,8274.612281106583,8205.400833333339,8136.189385560094,50.23224093448649,8171.19,2339.29,8136.628060574084,8205.55583333334,8274.483606092595,8172.74,2596.08,8137.009098734482,8205.55583333334,8274.45479015442,50.94573286330597,51.00679391289151,0,1,-0.002188175773663259,-0.002188175773663259,0.014307751639028643,0.014307751639028643
2017-11-23 14:00:00,8136.71,8154.44,8130.01,8152.7,2632.91,8275.375039701079,8203.956666666672,8132.538293632266,49.569308690775124,8153.31,3488.44,8136.189385560094,8205.400833333339,8274.612281106583,8171.19,2339.29,8136.628060574084,8205.400833333339,8274.483606092595,50.23224093448649,50.94573286330597,0,1,-0.0020359829320852896,-0.0020359829320852896,0.012242638368809677,0.012242638368809677
2017-11-23 15:00:00,8141.93,8160.42,8132.35,8137.16,1960.88,8273.329697496916,8201.052500000005,8128.775302503094,49.78366116806496,8136.71,2632.91,8132.538293632266,8203.956666666672,8275.375039701079,8153.31,3488.44,8136.189385560094,8203.956666666672,8274.612281106583,49.569308690775124,50.23224093448649,0,1,0.0006415369356902456,0.0006415369356902456,0.012892029409203865,0.012892029409203865
2017-11-23 16:00:00,8181.82,8183.89,8136.45,8141.61,1791.66,8267.664098599547,8198.361111111117,8129.058123622687,51.40709444264348,8141.93,1960.88,8128.775302503094,8201.052500000005,8273.329697496916,8136.71,2632.91,8132.538293632266,8201.052500000005,8275.375039701079,49.78366116806496,49.569308690775124,0,1,0.004899329765792659,0.004899329765792659,0.01785452147842248,0.01785452147842248
2017-11-23 17:00:00,8169.65,8183.17,8161.03,8181.32,1611.09,8263.166334439504,8195.758333333339,8128.3503322271745,50.89080915226361,8181.82,1791.66,8129.058123622687,8198.361111111117,8267.664098599547,8141.93,1960.88,8128.775302503094,8198.361111111117,8273.329697496916,51.40709444264348,49.78366116806496,0,1,-0.0014874441139013372,-0.0014874441139013372,0.016340519761641525,0.016340519761641525
2017-11-23 18:00:00,8132.63,8173.16,8126.62,8169.64,2256.02,8254.361746906594,8191.111666666674,8127.861586426754,49.34038847837946,8169.65,1611.09,8128.3503322271745,8195.758333333339,8263.166334439504,8181.82,1791.66,8129.058123622687,8195.758333333339,8267.664098599547,50.89080915226361,51.40709444264348,0,1,-0.00453140587418055,-0.00453140587418055,0.011735068360225975,0.011735068360225975
