btc,ltc,vtc
0.020519204127933843,0.11224489795918369,0.1189859752806317
-0.011391134981998507,-0.044036697247706424,-0.04409997302003876
0.018049751243781165,0.06333973128598847,0.028951667393665614
-0.0008210020134097329,-0.027075812274368283,0.006242518951988352
-0.006534285434803833,-0.020408163265306034,-0.02179174755276514
0.0013981607294066833,0.015151515151515138,0.034969641183275835
-0.008396916542122157,-0.02425373134328357,-0.03629302044746152
-0.052533465542885516,-0.07074569789674956,-0.08470916941833884
-0.006028131279303461,-0.030864197530864224,0.040932426807270605
0.005369777628032368,0.023354564755838636,0.004976450724251569
0.0003351276626939459,0.010373443983402453,0.007056326819347536
0.025272723465734392,0.06365503080082124,-0.00801664793481327
-0.01290691500224661,-0.042471042471042386,-0.013595928302721827
0.0030827161004676196,0.0040322580645162365,0.0009063254336454385
-0.005259575521316728,0.03614457831325302,-0.002339967724583225
-0.01592435929335645,-0.011627906976744318,-0.05577871835656323
0.0013906447534766109,-0.005882352941176339,-0.005872163849550804
0.008626856878340305,0.05325443786982231,-0.006021731846249545
0.0008135847797061668,0.02059925093632975,-0.016672124516017184
-0.004168837936425196,-0.012844036697247763,-0.02519222292962442
0.0026164311878598134,0.013011152416356975,-0.0007636425750831011
-0.0023173277661795444,-0.00917431192660545,0.014892354721610435
-0.005273180020506807,-0.040740740740740855,0.011869847812301826
-0.01958474451479897,-0.021235521235521082,-0.034046178250396464
-0.018731493799081678,-0.0019723865877713243,-0.008444079514237313
-0.07191743380053783,-0.07312252964426857,-0.08439314631553119
-0.06983319197059656,-0.07675906183368875,-0.08329518428780391
0.03571428571428559,-0.009237875288683584,0.018282359532770576
-0.02465150403521643,-0.009324009324009341,-0.027272074830745563
0.008349631412667424,-0.0023529411764705577,-0.00898895747768147
0.08365037921173712,0.12028301886792447,0.10420518420170999
-0.02889006172697861,-0.01684210526315788,-0.10900223623144434
-0.02748109640831753,-0.03426124197002145,-0.06376672678429529
-0.01734820322180919,-0.0177383592017738,-0.12367814853232395
-0.012140543480948507,-0.0022573363431150906,-0.008116583656151977
-0.05591710052062471,-0.04298642533936636,-0.10989709255470825
-0.004533644413807658,0.004728132387706863,0.055978270332387225
0.03054837936452981,0.051764705882352935,-0.008409180846854047
-0.008580141624024429,-0.008948545861297563,-0.02770294988193811
-0.022287680517178443,-0.02483069977426622,-0.04504720207962798
-0.041485589356653474,-0.03240740740740755,-0.08479888248146428
-0.08522711468387523,-0.0574162679425837,-0.08222609240162027
-0.025420378873110994,-0.060913705583756306,-0.1373744696275132
0.02985866275623228,0.03243243243243232,0.10240249147263825
0.018510664081434758,0.010471204188481575,-0.08993071904217398
0.049823016746482596,0.012953367875647714,0.07733431879773356
0.034255114183713964,-0.002557544757033292,0.1877015253035741
-0.009506067994411338,-0.023076923076922995,0.027244546277220394
0.00204668658037388,-0.01049868766404205,0.15210301394511916
0.04485233232128061,0.021220159151193574,0.04443034473782692
0.03133007528728049,0.0025974025974024872,0.04585812642138376
0.026792346507517717,0.05699481865284972,-0.08735217896398673
-0.015216903235462875,-0.004901960784313819,0.08879351143169534
-0.030929401930237854,-0.01724137931034464,0.02242273449443921
0.0031367628607277265,0.0,0.07148092766880709
0.02001250781738584,0.01754385964912264,0.05586263510740186
-0.004828326180257525,-0.01724137931034464,-0.0260453785650423
-0.01719933256321393,-0.020050125313283207,-0.019105144818594155
0.009481520177615277,0.007672634271099765,0.00729719098837589
-0.008590353963982555,-0.025380710659898553,0.0063017572207635375
-0.06456832654765632,-0.02604166666666663,-0.047288346513588486
-0.00019530160147307463,0.002673796791443861,-0.10762791612241751
-0.030919492116645797,-0.021333333333333315,-0.058313397129186595
0.021395455985256495,0.016348773841961872,0.03292607511156431
-0.004820975472230038,0.02144772117962468,0.03519360528146809
0.01311651888155474,0.01049868766404205,0.01023821433037364
-0.0616017001286282,-0.03116883116883118,-0.05444755612631702
0.028963914300187854,0.01608579088471851,0.009310773661473926
-0.020242680489994558,-0.01055408970976257,-0.03534313646017406
-0.037154173563490156,-0.04800000000000004,-0.07707433488512794
0.00042977743668459745,0.0056022408963585235,-0.047873987070927826
0.005093743287612362,-0.0027855153203342198,-0.015434341888842185
0.008975728896351676,0.0027932960893854997,0.09221235843742104
0.027232291446034784,0.013927576601671321,0.0546722157009214
0.028866829656249093,0.0027472527472527375,-0.06418212478920726
-0.01966847032551744,-0.024657534246575352,0.06914261001189281
0.00896559780386652,0.0,-0.048558089363064716
0.05143419491157486,0.0196629213483146,0.04669619131975189
0.010075428068050396,0.019283746556473913,-0.009393088041160458
0.0020985500926631317,-0.005405405405405461,-0.05820847072491486
0.15194865239740007,0.10597826086956519,0.05273565053334295
-0.006657852488431426,0.007371007371007154,0.16044872568110158
-0.054475448020155026,-0.02682926829268284,0.00632591844614061
-0.054522145694032464,-0.03508771929824561,-0.12796600165269734
0.031239199213038082,0.007792207792207684,-0.018698389061865606
-0.0012117149633906754,0.0,-0.045162180338328195
-0.031516997496192745,-0.028350515463917536,-0.06015675792819486
0.014285714285714235,0.010610079575596787,-0.002478814780653704
-0.059701492537313494,-0.05249343832021003,0.09198258591462483
-0.01953386988598238,-0.030470914127423754,-0.12387319844055955
0.005899957246686682,0.005714285714285783,-0.048202959830866865
0.04151082398277217,0.019886363636363535,0.03022995070973744
0.025382920260086372,0.011142061281337101,0.012217659137576886
-0.004112496683470246,-0.016528925619834767,0.04168779795111077
-0.018595977088051163,-0.0028011204481792618,0.009951314508276576
0.003529060455520261,0.0,-0.0006748809317215221
0.018340682230097105,0.011235955056179803,-0.06195731872033339
-0.002550139460751666,-0.002777777777777879,0.03807466831224948
0.006817758129377571,-0.0027855153203342198,0.018071572940197234
0.0031741833090861427,0.0,-0.03879092218459257
0.005431773236651338,0.013966480446927276,0.012939151564240081
-0.016521989981904572,-0.005509641873278293,-0.01383335998720614
-0.014426281965814192,-0.005540166204986208,0.3099408092110598
0.019615800865800948,0.008356545961002881,-0.12059360589273005
-0.005466365928088135,-0.002762430939226568,-0.07446902109838271
0.0008271298593878207,0.027700831024930705,-0.007338821605795132
-0.0351639562783258,-0.016172506738544534,-0.04292198961904581
-0.026774612472714177,-0.03561643835616435,-0.04086451871122676
-0.016608937595820827,-0.005681818181818232,0.0574611917876815
0.011952536305107175,-0.005714285714285672,0.042539757704905146
0.005791560868448897,0.00287356321839094,-0.10677921193080742
-0.014636636977364392,-0.002865329512894088,-0.0019916942113737957
0.012234440670159552,0.0,-0.034053755679164244
-0.017859682052157044,-0.008620689655172376,-0.08868521693261255
-0.05296076444187059,-0.12463768115942031,-0.08706557653811842
-0.022258912737724068,-0.026490066225165587,-0.1539111827332047
-0.026205516292451048,-0.04421768707482987,-0.14609548193711552
0.020680796403339752,0.021352313167259718,0.003217785578470078
0.038132393657186014,0.017421602787456303,0.0300699810467997
-0.027639713904715757,-0.023972602739726012,-0.1756484200842151
0.034440842787682335,0.01403508771929829,-0.043567841352963876
0.00807496459670376,-0.0034602076124568004,0.0812314872991653
-0.035986490121648784,-0.04861111111111105,-0.07168354640544572
-0.010913713453012064,-0.014598540145985384,0.009702660406885721
0.027930158929187154,0.02962962962962945,0.051058365069524436
-0.03677726274701143,-0.021582733812949506,-0.06429323783442176
0.0043690242512506305,0.003676470588235281,0.030528164257733525
-0.014405497415206137,-0.014652014652014711,0.013806964652422815
-0.006172642082707069,0.003717472118959231,0.06637072792311338
0.030411276308167645,0.007407407407407307,-0.14747605383340756
-0.018551485055748107,-0.007352941176470562,-0.09400777472266975
0.002482100238663465,-0.011111111111111183,0.07016901261053832
-0.1077675142049963,-0.202247191011236,-0.17396831605710938
-0.06008965419097756,-0.07981220657276988,-0.09624718835089374
0.03891138953026241,0.061224489795918435,0.037922452187581834
0.0427004772834918,0.014423076923076872,0.04795860415220554
0.028477584821272606,0.004739336492891155,0.023664719696513625
-0.03733777264388105,-0.051886792452830344,-0.06776470588235317
0.024916181401094084,-0.01492537313432829,0.04991166077738507
-0.05375159257601325,-0.16666666666666674,-0.11707434341006062
-0.033260553129548676,0.042424242424242475,-0.013341501599618777
0.008055409169615224,-0.005813953488372103,-0.07381855812349081
-0.1566094100074682,-0.09941520467836251,-0.18055865921787706
-0.21145842557336414,-0.24675324675324684,-0.18225615853104282
0.1782144862436834,0.10344827586206917,0.2777901289461986
-0.008292032024399543,0.09375,-0.08368856024358406
-0.04247957712638162,-0.07857142857142851,-0.05544479255672663
0.05560574124259765,0.03100775193798455,0.03799376821791123
0.021489017780736086,0.007518796992481258,-0.0229495497240243
-0.016522386670390077,-0.014925373134328401,-0.05738354806739343
0.07377786190904367,0.037878787878787845,0.18399747660603505
0.028691053327456917,0.03649635036496335,0.006038540094130296
-0.0022706824900390332,0.007042253521126751,-0.10292170535793099
0.06428203366540708,0.2867132867132869,0.16766702745252382
0.023683679644946665,0.22282608695652173,-0.04769528945816137
0.07784171527668304,-0.07555555555555549,-0.015927794000531015
-0.0365305152301898,0.004807692307692291,0.015466235050805022
-0.11222863215424328,-0.10526315789473673,-0.12060568493757196
-0.0017100594245650358,0.026737967914438387,0.08589265934951151
-0.03031990064665313,-0.01041666666666663,0.016135014836795136
-0.03961489201960866,-0.015789473684210464,0.012319766380726627
0.04373218063092055,-0.03743315508021394,0.15108627062111224
0.04961008062739558,0.04444444444444429,-0.03970553684705136
-0.04600596062628548,-0.031914893617021156,0.13374653400750303
-0.0018480221762662286,-0.016483516483516536,0.4431736440799885
-0.042935860700903605,-0.027932960893854775,-0.2144245626277227
0.0237667541799087,0.011494252873563315,-0.151195990102151
0.024654699239663458,0.011363636363636465,0.08947525788608157
-0.019055982436882557,0.0,-0.02627787307032603
-0.01477104874446078,-0.028089887640449507,-0.0035231116121758888
-0.001226659397573937,0.01734104046242768,0.06194314806958001
-0.0029566957787482417,-0.017045454545454586,-0.040884272206685446
0.011724987453807234,0.01734104046242768,0.032074423771174754
0.06164321789321803,0.03409090909090917,0.06329880263688947
0.09297880474026243,0.06593406593406592,0.055861327260074756
-0.0874397637183274,-0.05154639175257725,-0.12594367884961055
-0.004173409419981233,-0.021739130434782594,0.049561283246503995
0.04178070475538842,0.0277777777777779,0.019267193520997816
-0.029883830713024917,-0.010810810810810811,-0.012367038318595425
0.016713916980493293,0.010928961748633892,0.07221176928566786
0.014566339270850603,0.0,0.0892532978337166
0.003076544425301586,0.0,-0.014832509305038655
-0.034965034965035,-0.027027027027027084,-0.08108717717379033
0.012331553521484961,0.011111111111111072,-0.018102601865488732
-0.0006279040562601201,0.005494505494505475,-0.02668583213549136
-0.005319594537991135,-0.016393442622950838,0.09592911262360326
-0.004379500568492789,0.005555555555555536,-0.1058706351066322
0.07359472148204538,0.022099447513812098,0.04010222134853514
0.0016940471969426607,-0.005405405405405461,-0.08309708309708308
0.023361913002438506,0.02717391304347827,-0.05696028583207369
0.059454265949269836,0.02645502645502651,0.09843351548269585
0.02187397975840666,0.010309278350515427,0.02620058370920675
-0.030564430244941487,-0.015306122448979553,-0.0473789670997351
0.011314951115017235,-0.005181347150259086,0.17973944904328953
-0.0125280614092258,-0.01041666666666663,-0.16880427905906703
0.012980346142563715,0.0052631578947368585,0.09569609742596152
-0.006913776876855016,-0.010471204188481686,-0.17038206504578446
0.055622380171314045,0.02645502645502651,-0.0016746593590623027
0.007423776803287208,0.036082474226803996,-0.01608844834159373
0.01583493282149706,0.00995024875621886,-0.05587414755114695
-0.006849315068493067,0.0049261083743843415,-0.034802593778215485
-0.030609818243587772,-0.014705882352941346,-0.021515434985968196
-0.012125884909231055,-0.004975124378109319,-0.016860768294802653
0.01599971619128704,0.010000000000000009,0.006276520509193695
0.014665316526415006,0.004950495049504955,-0.03891768426601061
-0.017516087958979965,-0.024630541871921152,0.0623400365630713
-0.10227670753064799,-0.12121212121212122,-0.10961968680089496
0.018064767850175523,0.011494252873563315,0.02222651720139157
0.0031426052964396156,0.005681818181818121,-0.007846473813575283
-0.006609360076408888,-0.011299435028248594,0.032015245354930943
0.03053611260672251,0.028571428571428692,0.0072938786815621715
-0.004552918346021673,-0.011111111111111072,-0.007699358386801025
-0.07929069505885888,-0.0730337078651686,-0.061241455754664775
0.0024838144875605206,0.0121212121212122,-0.0033454688576206593
0.009463850528026008,0.017964071856287456,0.012538256491262612
-0.006035488673399536,-0.00588235294117645,0.0014625585023400056
0.02335748694490558,0.00591715976331364,-0.020153831175153236
-0.03991297468354427,-0.02352941176470591,-0.03825516693163755
0.019859091096370074,0.006024096385542244,0.19123876433515852
-0.013372116511130017,-0.0119760479041916,-0.09392888117953169
0.012488739660961423,0.0060606060606061,-0.03130085191921117
0.023173049702754023,0.012048192771084265,0.032608695652173836
0.00521739130434784,0.011904761904761862,-0.010430622009569346
-0.0024378735451400235,-0.00588235294117645,0.005318634561454427
0.02719747733543576,0.00591715976331364,0.0030781069642171754
-0.01960859554873373,-0.00588235294117645,-0.030207134637514454
-0.009041449763200093,-0.01183431952662728,0.005537427074063128
-0.032230033967927896,-0.02395209580838331,-0.02566624053495914
-0.0054689413109133556,-0.024539877300613355,0.04097698829228902
-0.031229481286933702,-0.037735849056603765,-0.06680240449873964
0.002033295209048269,-0.045751633986928164,-0.02483116883116876
-0.001690974424011893,0.0,-0.020669081610909856
-0.04895193732796954,-0.0547945205479452,-0.056462140992167176
-0.024177389910503666,0.0,-0.03401360544217691
0.02130863296221941,0.0,-0.004296968250179001
0.021176785953625377,0.02898550724637694,0.06221529609206411
-0.02489390558690996,-0.007042253521126751,-0.015348154835797212
0.002153625269203152,0.0,0.003553008595988505
-0.003402578796561695,-0.014184397163120588,-0.03186386477843761
0.009119496855345854,0.014388489208633004,0.06098855727262009
0.04736678092863822,0.007092198581560183,-0.020013342228152098
-0.0046329748799252,0.021126760563380254,0.014976174268209519
0.0097361004355625,0.006896551724137945,-0.019226469930695322
-0.021948743973610796,-0.0273972602739726,0.024846136311830636
-0.021100877761923376,-0.014084507042253502,-0.13867882562277578
-0.030743407394319466,-0.05714285714285705,-0.07269205939315704
0.044934603290343045,0.045454545454545414,0.05472013366750228
-0.015002834837978152,-0.014492753623188248,-0.07313531353135327
-0.00017710870046483418,0.0,0.03204671699188144
0.04579070900314419,0.0588235294117645,-0.0180789401048852
-0.01723480838450131,-0.02083333333333337,-0.005059732958538343
0.012280248190279286,0.007092198581560183,-0.07430428026557434
0.0231132677818926,0.007042253521126751,0.09217152449259869
-0.00557497087701786,-0.013986013986013957,-0.11275674165152993
-0.012132875909965701,0.0,-0.00913385826771651
-0.02685075385397262,-0.014184397163120588,0.044183089637635176
0.03285751588475949,0.05035971223021596,0.029528158295281548
0.027514431382463345,0.013698630136986356,-0.01256652868125352
-0.00832444845403102,-0.020270270270270285,-0.00194639916155126
-0.006326758466691507,-0.006896551724137945,0.02775277527752773
0.007740324594257109,0.0,0.08611881477156613
-0.004335976214073223,0.00694444444444442,0.12001075124311278
-0.01961760192443296,0.0,0.14710823134149242
0.002326761993400428,0.0,0.18661087866108805
0.00282783944624998,0.0,0.1117771509167842
-0.006102693602693554,0.0,-0.004678084364097668
0.002752487825534722,0.0,-0.06914681749382623
-0.015498310810810878,0.0,0.21292255027813445
-0.005061553639600258,0.0,0.6347280039511747
0.008924337141625438,0.006896551724137945,-0.09469549829513568
0.005640543543286913,0.013698630136986356,0.598140643623361
0.021288348771989485,0.23648648648648662,0.37624175889740785
-0.006157686706885768,-0.021857923497267784,0.7541672988966683
0.008707665257252861,0.022346368715083775,0.0011121408711771696
-0.015936916372691345,-0.016393442622950838,-0.18779238412639643
