close,volbtc,bb_up,bb_mid,bb_low,rsi,close_lag1,bb_low_lag1,bb_up_lag1,close_lag2,bb_low_lag2,bb_up_lag2,rsi_lag1,bb_sig
1025.9,409.7358204,1023.451167,1016.9,1010.348833,66.12364297,1020.29,1011.059652,1018.854634,1015.99,1011.642923,1016.117077,61.11500486,0
1024.51,394.0164218,1025.519086,1018.684286,1011.849486,63.92651547,1025.9,1010.348833,1023.451167,1020.29,1011.059652,1018.854634,66.12364297,0
1023.99,266.0874247,1026.727283,1020.135714,1013.544146,63.08205841,1024.51,1011.849486,1025.519086,1025.9,1010.348833,1023.451167,63.92651547,0
1024.96,351.864682,1027.841553,1021.452857,1015.064162,64.0364191,1023.99,1013.544146,1026.727283,1024.51,1011.849486,1025.519086,63.08205841,0
1025.84,315.3212308,1028.140406,1023.068571,1017.996737,64.92235263,1024.96,1015.064162,1027.841553,1023.99,1013.544146,1026.727283,64.0364191,0
1035.38,609.4043553,1032.247414,1025.838571,1019.429729,72.75733731,1025.84,1017.996737,1028.140406,1024.96,1015.064162,1027.841553,64.92235263,0
1034.99,717.8844883,1034.87934,1027.938571,1020.997803,72.04884421,1035.38,1019.429729,1032.247414,1025.84,1017.996737,1028.140406,72.75733731,0
1040.06,614.6389671,1039.173311,1029.961429,1020.749546,75.40222377,1034.99,1020.997803,1034.87934,1035.38,1019.429729,1032.247414,72.04884421,0
1038,849.79582,1041.254498,1031.888571,1022.522645,71.64133444,1040.06,1020.749546,1039.173311,1034.99,1020.997803,1034.87934,75.40222377,0
1038.94,390.7038363,1042.590901,1034.024286,1025.457671,72.31978953,1038,1022.522645,1041.254498,1040.06,1020.749546,1039.173311,71.64133444,0
1044.88,464.0874302,1045.033115,1036.87,1028.706885,76.19539505,1038.94,1025.457671,1042.590901,1038,1022.522645,1041.254498,72.31978953,0
1042.15,408.910932,1044.127175,1039.2,1034.272825,71.25728957,1044.88,1028.706885,1045.033115,1038.94,1025.457671,1042.590901,76.19539505,0
1042.5,248.258276,1044.773368,1040.217143,1035.660918,71.51219594,1042.15,1034.272825,1044.127175,1044.88,1028.706885,1045.033115,71.25728957,0
1044.29,267.8457247,1045.19773,1041.545714,1037.893698,72.83888817,1042.5,1035.660918,1044.773368,1042.15,1034.272825,1044.127175,71.51219594,0
1046.77,208.7478871,1046.901226,1042.504286,1038.107345,74.60357305,1044.29,1037.893698,1045.19773,1042.5,1035.660918,1044.773368,72.83888817,0
1046.01,479.2929948,1047.365558,1043.648571,1039.931584,73.03749965,1046.77,1038.107345,1046.901226,1044.29,1037.893698,1045.19773,74.60357305,0
1054.99,466.62387,1051.958549,1045.941429,1039.924308,78.72136394,1046.01,1039.931584,1047.365558,1046.77,1038.107345,1046.901226,73.03749965,0
1058.22,1468.481008,1056.572498,1047.847143,1039.121788,80.32774491,1054.99,1039.924308,1051.958549,1046.01,1039.931584,1047.365558,78.72136394,0
1057.36,747.3734866,1059.194074,1050.02,1040.845926,78.62578099,1058.22,1039.121788,1056.572498,1054.99,1039.924308,1051.958549,80.32774491,-1
1056.58,876.7877022,1060.440697,1052.031429,1043.62216,77.03161114,1057.36,1040.845926,1059.194074,1058.22,1039.121788,1056.572498,78.62578099,0
1058.5,515.7083477,1061.51998,1054.061429,1046.602877,78.20314479,1056.58,1043.62216,1060.440697,1057.36,1040.845926,1059.194074,77.03161114,0
1057.3,538.1846058,1061.633749,1055.565714,1049.497679,75.60745057,1058.5,1046.602877,1061.51998,1056.58,1043.62216,1060.440697,78.20314479,0
1060.31,438.659004,1059.914176,1057.608571,1055.302967,77.61453383,1057.3,1049.497679,1061.633749,1058.5,1046.602877,1061.51998,75.60745057,0
1063.83,465.6366764,1062.330439,1058.871429,1055.412418,79.71643957,1060.31,1055.302967,1059.914176,1057.3,1049.497679,1061.633749,77.61453383,0
1070.49,497.1939941,1067.574483,1060.624286,1053.674089,82.97389605,1063.83,1055.412418,1062.330439,1060.31,1055.302967,1059.914176,79.71643957,0
1070.89,296.5488349,1070.94452,1062.557143,1054.169766,83.14893402,1070.49,1053.674089,1067.574483,1063.83,1055.412418,1062.330439,82.97389605,-1
1069.34,157.5090141,1072.514885,1064.38,1056.245115,79.72845663,1070.89,1054.169766,1070.94452,1070.49,1053.674089,1067.574483,83.14893402,0
1068.15,213.149512,1073.198703,1065.758571,1058.31844,77.10594251,1069.34,1056.245115,1072.514885,1070.89,1054.169766,1070.94452,79.72845663,0
1064.97,187.9385853,1072.318416,1066.854286,1061.390155,70.43821755,1068.15,1058.31844,1073.198703,1069.34,1056.245115,1072.514885,77.10594251,0
1069.3,441.2377314,1071.920394,1068.138571,1064.356748,73.7649453,1064.97,1061.390155,1072.318416,1068.15,1058.31844,1073.198703,70.43821755,0
1068.67,350.0407748,1071.541156,1068.83,1066.118844,72.48679224,1069.3,1064.356748,1071.920394,1064.97,1061.390155,1072.318416,73.7649453,0
1065.49,459.226774,1071.099404,1068.115714,1065.132024,66.24699767,1068.67,1066.118844,1071.541156,1069.3,1064.356748,1071.920394,72.48679224,0
1067.99,217.9708514,1070.160572,1067.701429,1065.242285,68.53981893,1065.49,1065.132024,1071.099404,1068.67,1066.118844,1071.541156,66.24699767,0
1062.15,412.6155321,1070.240303,1066.674286,1063.108269,58.53654034,1067.99,1065.242285,1070.160572,1065.49,1065.132024,1071.099404,68.53981893,0
1056.76,438.2522319,1071.183396,1065.047143,1058.91089,51.12075319,1062.15,1063.108269,1070.240303,1067.99,1065.242285,1070.160572,58.53654034,0
1057.41,234.3419721,1071.300281,1063.967143,1056.634005,51.91193587,1056.76,1058.91089,1071.183396,1062.15,1063.108269,1070.240303,51.12075319,0
1061,173.9514958,1069.437269,1062.781429,1056.125588,56.13507541,1057.41,1056.634005,1071.300281,1056.76,1058.91089,1071.183396,51.91193587,0
1065.77,117.2323447,1068.337007,1062.367143,1056.397279,61.03191438,1061,1056.125588,1069.437269,1057.41,1056.634005,1071.300281,56.13507541,0
1066.99,63.63172425,1068.848046,1062.581429,1056.314811,62.19438212,1065.77,1056.397279,1068.337007,1061,1056.125588,1069.437269,61.03191438,0
1061.05,158.2826154,1066.920113,1061.59,1056.259887,53.78198167,1066.99,1056.314811,1068.848046,1065.77,1056.397279,1068.337007,62.19438212,0
1056.12,308.5685025,1066.749959,1060.728571,1054.707184,47.9812176,1061.05,1056.259887,1066.920113,1066.99,1056.314811,1068.848046,53.78198167,0
1060.28,271.2380402,1066.771327,1061.231429,1055.69153,52.6245799,1056.12,1054.707184,1066.749959,1061.05,1056.259887,1066.920113,47.9812176,0
1058.99,314.6626979,1066.70088,1061.457143,1056.213405,51.10128062,1060.28,1055.69153,1066.771327,1056.12,1054.707184,1066.749959,52.6245799,0
1053.72,511.2496945,1067.068294,1060.417143,1053.765992,45.32863588,1058.99,1056.213405,1066.70088,1060.28,1055.69153,1066.771327,51.10128062,0
1057.98,234.1335075,1065.148133,1059.304286,1053.460438,50.22360703,1053.72,1053.765992,1067.068294,1058.99,1056.213405,1066.70088,45.32863588,0
1059.88,259.1026272,1061.887039,1058.288571,1054.690104,52.27597839,1057.98,1053.460438,1065.148133,1053.72,1053.765992,1067.068294,50.22360703,0
1055.26,271.3275433,1060.912047,1057.461429,1054.01081,47.18173715,1059.88,1054.690104,1061.887039,1057.98,1053.460438,1065.148133,52.27597839,0
1052,263.7814713,1061.360202,1056.872857,1052.385513,43.9287211,1055.26,1054.01081,1060.912047,1059.88,1054.690104,1061.887039,47.18173715,0
1055.27,204.8921815,1060.166901,1056.157143,1052.147385,47.81532346,1052,1052.385513,1061.360202,1055.26,1054.01081,1060.912047,43.9287211,0
1060.49,192.3703213,1060.779347,1056.371429,1051.96351,53.3716428,1055.27,1052.147385,1060.166901,1052,1052.385513,1061.360202,47.81532346,0
1066.58,210.1511352,1064.771632,1058.208571,1051.64551,58.87336717,1060.49,1051.96351,1060.779347,1055.27,1052.147385,1060.166901,53.3716428,0
1060.61,207.7916724,1065.262085,1058.584286,1051.906487,52.35219947,1066.58,1051.64551,1064.771632,1060.49,1051.96351,1060.779347,58.87336717,0
1065.76,211.0885801,1067.106499,1059.424286,1051.742073,56.79779538,1060.61,1051.906487,1065.262085,1066.58,1051.64551,1064.771632,52.35219947,0
1065.99,237.9112122,1068.831915,1060.957143,1053.082371,56.99079384,1065.76,1051.742073,1067.106499,1060.61,1051.906487,1065.262085,56.79779538,0
1066.72,338.7557839,1069.138568,1063.06,1056.981432,57.63764995,1065.99,1053.082371,1068.831915,1065.76,1051.742073,1067.106499,56.99079384,0
1066.99,365.8449484,1068.746834,1064.734286,1060.721738,57.88991551,1066.72,1056.981432,1069.138568,1065.99,1053.082371,1068.831915,57.63764995,0
1066.06,372.2324413,1068.60419,1065.53,1062.45581,56.63880446,1066.99,1060.721738,1068.746834,1066.72,1056.981432,1069.138568,57.88991551,0
1089.82,1580.991026,1082.038633,1068.85,1055.661367,72.80785649,1066.06,1062.45581,1068.60419,1066.99,1060.721738,1068.746834,56.63880446,0
1086,697.2273209,1087.209889,1072.477143,1057.744396,68.39223616,1089.82,1055.661367,1082.038633,1066.06,1062.45581,1068.60419,72.80785649,0
1087.42,395.445754,1091.470471,1075.571429,1059.672386,69.14143799,1086,1057.744396,1087.209889,1089.82,1055.661367,1082.038633,68.39223616,0
1091.46,370.852407,1095.781861,1079.21,1062.638139,71.23078588,1087.42,1059.672386,1091.470471,1086,1057.744396,1087.209889,69.14143799,0
1093,814.4359674,1098.898365,1082.964286,1067.030207,72.00878807,1091.46,1062.638139,1095.781861,1087.42,1059.672386,1091.470471,71.23078588,0
1096.93,347.5987061,1101.1484,1087.241429,1073.334457,73.94519719,1093,1067.030207,1098.898365,1091.46,1062.638139,1095.781861,72.00878807,0
1112.31,336.2395296,1106.2166,1093.848571,1081.480542,79.82683134,1096.93,1073.334457,1101.1484,1093,1067.030207,1098.898365,73.94519719,0
1113.65,630.4921908,1112.991567,1097.252857,1081.514147,80.24525364,1112.31,1081.480542,1106.2166,1096.93,1073.334457,1101.1484,79.82683134,0
1105.33,1042.247898,1114.533867,1100.014286,1085.494704,70.47157826,1113.65,1081.514147,1112.991567,1112.31,1081.480542,1106.2166,80.24525364,-1
1117.99,813.9369486,1119.240254,1104.381429,1089.522603,75.38452296,1105.33,1085.494704,1114.533867,1113.65,1081.514147,1112.991567,70.47157826,0
1117.88,671.7202048,1122.070961,1108.155714,1094.240468,75.26734339,1117.99,1089.522603,1119.240254,1105.33,1085.494704,1114.533867,75.38452296,0
1119.1,465.4431708,1123.154741,1111.884286,1100.61383,75.71816328,1117.88,1094.240468,1122.070961,1117.99,1089.522603,1119.240254,75.26734339,0
1128.29,1084.616355,1126.187481,1116.364286,1106.541091,78.8461323,1119.1,1100.61383,1123.154741,1117.88,1094.240468,1122.070961,75.71816328,0
1121.1,674.9725158,1127.360257,1117.62,1107.879743,71.12627879,1128.29,1106.541091,1126.187481,1119.1,1100.61383,1123.154741,78.8461323,0
1124.84,524.8702012,1129.259111,1119.218571,1109.178032,72.62758466,1121.1,1107.879743,1127.360257,1128.29,1106.541091,1126.187481,71.12627879,0
1115.52,627.4586594,1126.874308,1120.674286,1114.474263,63.73418422,1124.84,1109.178032,1129.259111,1121.1,1107.879743,1127.360257,72.62758466,0
1117,322.4935549,1126.890424,1120.532857,1114.17529,64.47804824,1115.52,1114.474263,1126.874308,1124.84,1109.178032,1129.259111,63.73418422,0
1115.75,230.3181157,1126.959184,1120.228571,1113.497959,63.29714797,1117,1114.17529,1126.890424,1115.52,1114.474263,1126.874308,64.47804824,0
1117.39,296.3748333,1126.865229,1119.984286,1113.103342,64.222963,1115.75,1113.497959,1126.959184,1117,1114.17529,1126.890424,63.29714797,0
1124.81,301.9841559,1125.153081,1119.487143,1113.821205,68.13885365,1117.39,1113.103342,1126.865229,1115.75,1113.497959,1126.959184,64.222963,0
1131.74,579.703276,1129.628349,1121.007143,1112.385937,71.2985414,1124.81,1113.821205,1125.153081,1117.39,1113.103342,1126.865229,68.13885365,0
1134.08,719.0841974,1133.309618,1122.327143,1111.344667,72.29754784,1131.74,1112.385937,1129.628349,1124.81,1113.821205,1125.153081,71.2985414,0
1135.99,766.7454189,1137.35441,1125.251429,1113.148447,73.11997268,1134.08,1111.344667,1133.309618,1131.74,1112.385937,1129.628349,72.29754784,0
1131.52,716.7354185,1138.619381,1127.325714,1116.032048,68.02976158,1135.99,1113.148447,1137.35441,1134.08,1111.344667,1133.309618,73.11997268,0
1128.71,521.628297,1137.973722,1129.177143,1120.380564,64.96792336,1131.52,1116.032048,1138.619381,1135.99,1113.148447,1137.35441,68.02976158,0
1136.7,488.6754488,1137.748668,1131.935714,1126.122761,69.2111987,1128.71,1120.380564,1137.973722,1131.52,1116.032048,1138.619381,64.96792336,0
1132.47,551.6349291,1136.885788,1133.03,1129.174212,64.74036279,1136.7,1126.122761,1137.748668,1128.71,1120.380564,1137.973722,69.2111987,0
1132.15,282.4848018,1136.906085,1133.088571,1129.271058,64.40143886,1132.47,1129.174212,1136.885788,1136.7,1126.122761,1137.748668,64.74036279,0
1132.5,207.0896173,1136.638328,1132.862857,1129.087386,64.61960759,1132.15,1129.271058,1136.906085,1132.47,1129.174212,1136.885788,64.40143886,0
1138.47,377.8347284,1137.792538,1133.217143,1128.641748,68.19961106,1132.5,1129.087386,1136.638328,1132.15,1129.271058,1136.906085,64.61960759,0
1145,299.1695077,1142.645547,1135.142857,1127.640167,71.58627783,1138.47,1128.641748,1137.792538,1132.5,1129.087386,1136.638328,68.19961106,0
1152.51,721.7563962,1149.216546,1138.542857,1127.869168,74.89736615,1145,1127.640167,1142.645547,1138.47,1128.641748,1137.792538,71.58627783,0
1158.83,741.2528583,1156.625341,1141.704286,1126.783231,77.29521525,1152.51,1127.869168,1149.216546,1145,1127.640167,1142.645547,74.89736615,0
1156.98,708.8633369,1160.782894,1145.205714,1129.628534,75.03572751,1158.83,1126.783231,1156.625341,1152.51,1127.869168,1149.216546,77.29521525,0
1167.66,891.0839363,1167.367221,1150.278571,1133.189922,78.87492046,1156.98,1129.628534,1160.782894,1158.83,1126.783231,1156.625341,75.03572751,0
1168.68,724.5844544,1170.911894,1155.447143,1139.982392,79.20386095,1167.66,1133.189922,1167.367221,1156.98,1129.628534,1160.782894,78.87492046,0
1186.9,1740.073058,1181.254837,1162.365714,1143.476592,83.99728237,1168.68,1139.982392,1170.911894,1167.66,1133.189922,1167.367221,79.20386095,0
1187.08,983.5120322,1187.739084,1168.377143,1149.015202,84.03642967,1186.9,1143.476592,1181.254837,1168.68,1139.982392,1170.911894,83.99728237,-1
1199.99,810.4664701,1197.780141,1175.16,1152.539859,86.57338568,1187.08,1149.015202,1187.739084,1186.9,1143.476592,1181.254837,84.03642967,0
1210.98,1516.058093,1209.321257,1182.61,1155.898743,88.28079344,1199.99,1152.539859,1197.780141,1187.08,1149.015202,1187.739084,86.57338568,-1
1168.49,3462.617702,1207.925939,1184.254286,1160.582632,57.71971678,1210.98,1155.898743,1209.321257,1199.99,1152.539859,1197.780141,88.28079344,-1
1182.45,863.2516346,1207.880797,1186.367143,1164.853488,62.33334739,1168.49,1160.582632,1207.925939,1210.98,1155.898743,1209.321257,57.71971678,0
1169.86,647.9409624,1207.744297,1186.535714,1165.327132,56.36020968,1182.45,1164.853488,1207.880797,1168.49,1160.582632,1207.925939,62.33334739,0
1192.59,762.1533906,1208.797498,1187.348571,1165.899645,63.2138965,1169.86,1165.327132,1207.744297,1182.45,1164.853488,1207.880797,56.36020968,0
1199.48,836.955283,1211.486895,1189.12,1166.753105,65.00787167,1192.59,1165.899645,1208.797498,1169.86,1165.327132,1207.744297,63.2138965,0
1199.75,1145.664114,1211.415443,1189.085714,1166.755986,65.07974029,1199.48,1166.753105,1211.486895,1192.59,1165.899645,1208.797498,65.00787167,0
1184.9,837.3223571,1203.218785,1185.36,1167.501215,58.02137166,1199.75,1166.755986,1211.415443,1199.48,1166.753105,1211.486895,65.07974029,0
1178.15,753.8194051,1202.228154,1186.74,1171.251846,55.09625874,1184.9,1167.501215,1203.218785,1199.75,1166.755986,1211.415443,58.02137166,0
1186.91,555.1123444,1202.643551,1187.377143,1172.110735,58.0519015,1178.15,1171.251846,1202.228154,1184.9,1167.501215,1203.218785,55.09625874,0
1188.99,412.5937563,1200.994151,1190.11,1179.225849,58.74624883,1186.91,1172.110735,1202.643551,1178.15,1171.251846,1202.228154,58.0519015,0
1189.06,334.3341012,1200.388572,1189.605714,1178.822856,58.7709824,1188.99,1179.225849,1200.994151,1186.91,1172.110735,1202.643551,58.74624883,0
1180.99,385.124361,1196.612679,1186.964286,1177.315893,54.6993744,1189.06,1178.822856,1200.388572,1188.99,1179.225849,1200.994151,58.7709824,0
1184.91,285.6972906,1190.482564,1184.844286,1179.206008,56.28369712,1180.99,1177.315893,1196.612679,1189.06,1178.822856,1200.388572,54.6993744,0
1185.5,101.3204945,1190.578969,1184.93,1179.281031,56.53011859,1184.91,1179.206008,1190.482564,1180.99,1177.315893,1196.612679,56.28369712,0
1185.05,152.2125658,1189.782722,1185.915714,1182.048707,56.2695908,1185.5,1179.281031,1190.578969,1184.91,1179.206008,1190.482564,56.53011859,0
1177.43,246.5303418,1190.362678,1184.561429,1178.760179,51.90715988,1185.05,1182.048707,1189.782722,1185.5,1179.281031,1190.578969,56.2695908,0
1165.28,765.4408848,1192.1759,1181.174286,1170.172671,45.80884138,1177.43,1178.760179,1190.362678,1185.05,1182.048707,1189.782722,51.90715988,0
1145.76,2121.213618,1195.435634,1174.988571,1154.541509,38.07032599,1165.28,1170.172671,1192.1759,1177.43,1178.760179,1190.362678,45.80884138,0
1154.09,589.595918,1193.809837,1171.145714,1148.481592,42.53187094,1145.76,1154.541509,1195.435634,1165.28,1170.172671,1192.1759,38.07032599,0
1157.53,383.4065861,1189.095931,1167.234286,1145.37264,44.31595526,1154.09,1148.481592,1193.809837,1145.76,1154.541509,1195.435634,42.53187094,0
1158,360.1711971,1182.368096,1163.305714,1144.243332,44.56915539,1157.53,1145.37264,1189.095931,1154.09,1148.481592,1193.809837,44.31595526,0
1136,615.917721,1174.753413,1156.298571,1137.84373,36.25823214,1158,1144.243332,1182.368096,1157.53,1145.37264,1189.095931,44.56915539,0
1139.94,686.7237077,1165.725559,1150.942857,1136.160155,38.47108408,1136,1137.84373,1174.753413,1158,1144.243332,1182.368096,36.25823214,0
1154.9,286.3577323,1161.81084,1149.46,1137.10916,46.11962995,1139.94,1136.160155,1165.725559,1136,1137.84373,1174.753413,38.47108408,0
1161.99,272.3224563,1165.43551,1151.778571,1138.121633,49.33413699,1154.9,1137.10916,1161.81084,1139.94,1136.160155,1165.725559,46.11962995,0
1168,229.944194,1169.905387,1153.765714,1137.626041,51.95100056,1161.99,1138.121633,1165.43551,1154.9,1137.10916,1161.81084,49.33413699,0
1168.69,208.2533938,1173.299027,1155.36,1137.420973,52.25589164,1168,1137.626041,1169.905387,1161.99,1138.121633,1165.43551,51.95100056,0
1168.55,142.1130014,1176.112364,1156.867143,1137.621922,52.18353848,1168.69,1137.420973,1173.299027,1168,1137.626041,1169.905387,52.25589164,0
1171.95,211.5317745,1177.629566,1162.002857,1146.376148,53.85457701,1168.55,1137.621922,1176.112364,1168.69,1137.420973,1173.299027,52.18353848,0
1172.78,969.9776147,1175.385883,1166.694286,1158.002688,54.27467412,1171.95,1146.376148,1177.629566,1168.55,1137.621922,1176.112364,53.85457701,0
1177.5,247.6596859,1176.6243,1169.922857,1163.221414,56.68937903,1172.78,1158.002688,1175.385883,1171.95,1146.376148,1177.629566,54.27467412,0
1177.79,299.74411,1177.93435,1172.18,1166.42565,56.84018811,1177.5,1163.221414,1176.6243,1172.78,1158.002688,1175.385883,56.68937903,0
1184.91,367.4474628,1182.747682,1174.595714,1166.443747,60.47875503,1177.79,1166.42565,1177.93435,1177.5,1163.221414,1176.6243,56.84018811,0
1194.96,567.3791615,1190.872663,1178.348571,1165.82448,64.96812098,1184.91,1166.443747,1182.747682,1177.79,1166.42565,1177.93435,60.47875503,0
1194.08,352.9731814,1195.247491,1181.995714,1168.743937,64.27958169,1194.96,1165.82448,1190.872663,1184.91,1166.443747,1182.747682,64.96812098,0
1186.35,408.2350542,1195.874227,1184.052857,1172.231487,58.42239236,1194.08,1168.743937,1195.247491,1194.96,1165.82448,1190.872663,64.27958169,0
1184.84,233.1737379,1195.389201,1185.775714,1176.162228,57.32355982,1186.35,1172.231487,1195.874227,1194.08,1168.743937,1195.247491,58.42239236,0
1186.56,240.8026202,1195.245199,1187.07,1178.894801,58.28599231,1184.84,1176.162228,1195.389201,1186.35,1172.231487,1195.874227,57.32355982,0
1187.79,249.6592945,1194.391597,1188.498571,1182.605546,58.9981028,1186.56,1178.894801,1195.245199,1184.84,1176.162228,1195.389201,58.28599231,0
1183.91,306.3505454,1194.463922,1188.355714,1182.247507,55.76416283,1187.79,1182.605546,1194.391597,1186.56,1178.894801,1195.245199,58.9981028,0
1187,593.5838616,1191.798079,1187.218571,1182.639064,57.75038621,1183.91,1182.247507,1194.463922,1187.79,1182.605546,1194.391597,55.76416283,0
1194.33,1097.713288,1191.954482,1187.254286,1182.55409,62.09795677,1187,1182.639064,1191.798079,1183.91,1182.247507,1194.463922,57.75038621,0
1194.6,645.4290484,1194.43684,1188.432857,1182.428874,62.25204229,1194.33,1182.55409,1191.954482,1187,1182.639064,1191.798079,62.09795677,0
1193.56,966.8317889,1195.749538,1189.678571,1183.607605,61.21965104,1194.6,1182.428874,1194.43684,1194.33,1182.55409,1191.954482,62.25204229,0
1195.81,726.6316616,1197.47191,1191,1184.52809,62.66233668,1193.56,1183.607605,1195.749538,1194.6,1182.428874,1194.43684,61.21965104,0
1208.95,1246.091729,1205.04914,1194.022857,1182.996574,69.74180368,1195.81,1184.52809,1197.47191,1193.56,1183.607605,1195.749538,62.66233668,0
1197.73,1486.414462,1205.181574,1195.997143,1186.812712,59.38730212,1208.95,1182.996574,1205.04914,1195.81,1184.52809,1197.47191,69.74180368,0
1199.17,1009.090645,1205.136356,1197.735714,1190.335073,60.20394165,1197.73,1186.812712,1205.181574,1208.95,1182.996574,1205.04914,59.38730212,0
1192.65,659.1950467,1205.191509,1197.495714,1189.799919,54.82815551,1199.17,1190.335073,1205.136356,1197.73,1186.812712,1205.181574,60.20394165,0
1193.29,653.2772824,1205.191253,1197.308571,1189.42589,55.25055345,1192.65,1189.799919,1205.191509,1199.17,1190.335073,1205.136356,54.82815551,0
1188.54,295.7635816,1205.601246,1196.591429,1187.581611,51.40830399,1193.29,1189.42589,1205.191253,1192.65,1189.799919,1205.191509,55.25055345,0
1191.11,373.3184387,1205.386988,1195.92,1186.453012,53.30058052,1188.54,1187.581611,1205.601246,1193.29,1189.42589,1205.191253,51.40830399,0
1189.75,676.7194927,1198.687181,1193.177143,1187.667105,52.14337069,1191.11,1186.453012,1205.386988,1188.54,1187.581611,1205.601246,53.30058052,0
1198,707.1422583,1198.7988,1193.215714,1187.632628,58.08792218,1189.75,1187.667105,1198.687181,1191.11,1186.453012,1205.386988,52.14337069,0
1195.08,1069.892075,1197.117417,1192.631429,1188.14544,55.46197547,1198,1187.632628,1198.7988,1189.75,1187.667105,1198.687181,58.08792218,0
1195.08,2234.16,1197.645472,1192.978571,1188.311671,55.46197547,1195.08,1188.14544,1197.117417,1198,1187.632628,1198.7988,55.46197547,0
1195.08,2234.16,1198.032316,1193.234286,1188.436256,55.46197547,1195.08,1188.311671,1197.645472,1195.08,1188.14544,1197.117417,55.46197547,0
1197.69,1804.659202,1198.839688,1194.541429,1190.243169,57.60171102,1195.08,1188.436256,1198.032316,1195.08,1188.311671,1197.645472,55.46197547,0
1201.38,582.8487045,1200.996468,1196.008571,1191.020675,60.49164946,1197.69,1190.243169,1198.839688,1195.08,1188.436256,1198.032316,57.60171102,0
1199.65,723.1513189,1200.894245,1197.422857,1193.95147,58.47910538,1201.38,1191.020675,1200.996468,1197.69,1190.243169,1198.839688,60.49164946,0
1195.2,543.317556,1200.652137,1197.022857,1193.393577,53.5443855,1199.65,1193.95147,1200.894245,1201.38,1191.020675,1200.996468,58.47910538,0
1197.46,289.0648445,1200.792099,1197.362857,1193.933615,55.59383925,1195.2,1193.393577,1200.652137,1199.65,1193.95147,1200.894245,53.5443855,0
1201.85,405.0801427,1202.131554,1198.33,1194.528446,59.3457036,1197.46,1193.933615,1200.792099,1195.2,1193.393577,1200.652137,55.59383925,0
1224.99,958.2192238,1216.689551,1202.602857,1188.516163,72.52362379,1201.85,1194.528446,1202.131554,1197.46,1193.933615,1200.792099,59.3457036,0
1219.97,1317.43617,1222.059362,1205.785714,1189.512067,67.4180817,1224.99,1188.516163,1216.689551,1201.85,1194.528446,1202.131554,72.52362379,0
1225.64,1103.794849,1228.179509,1209.251429,1190.323348,69.98801096,1219.97,1189.512067,1222.059362,1224.99,1188.516163,1216.689551,67.4180817,0
1227.32,869.5595459,1233.164796,1213.204286,1193.243776,70.72482009,1225.64,1190.323348,1228.179509,1219.97,1189.512067,1222.059362,69.98801096,0
1226.49,787.3309728,1235.167367,1217.674286,1200.181204,69.81291532,1227.32,1193.243776,1233.164796,1225.64,1190.323348,1228.179509,70.72482009,0
1230,755.0136884,1235.547015,1222.322857,1209.0987,71.48720694,1226.49,1200.181204,1235.167367,1227.32,1193.243776,1233.164796,69.81291532,0
1232.65,896.2682707,1232.279454,1226.722857,1221.16626,72.7175243,1230,1209.0987,1235.547015,1226.49,1200.181204,1235.167367,71.48720694,0
1225.17,667.6205605,1232.287901,1226.748571,1221.209241,64.28551765,1232.65,1221.16626,1232.279454,1230,1209.0987,1235.547015,72.7175243,0
1224.85,589.1205344,1231.443206,1227.445714,1223.448222,63.94391273,1225.17,1221.209241,1232.287901,1232.65,1221.16626,1232.279454,64.28551765,0
1228.22,355.0654369,1231.663823,1227.814286,1223.964748,65.9933714,1224.85,1223.448222,1231.443206,1225.17,1221.209241,1232.287901,63.94391273,0
1232.5,383.7661413,1233.089213,1228.554286,1224.019358,68.44642843,1228.22,1223.964748,1231.663823,1224.85,1223.448222,1231.443206,65.9933714,0
1233.09,392.6332287,1234.37652,1229.497143,1224.617765,68.78074624,1232.5,1224.019358,1233.089213,1228.22,1223.964748,1231.663823,68.44642843,0
1238.97,559.5806321,1237.769695,1230.778571,1223.787448,71.96838503,1233.09,1224.617765,1234.37652,1232.5,1224.019358,1233.089213,68.78074624,0
1260.09,1049.46719,1251.708398,1234.698571,1217.688744,79.90500727,1238.97,1223.787448,1237.769695,1233.09,1224.617765,1234.37652,71.96838503,0
1295,1584.887336,1279.387981,1244.674286,1209.96059,86.6389436,1260.09,1217.688744,1251.708398,1238.97,1223.787448,1237.769695,79.90500727,0
1275.12,798.9699199,1287.360994,1251.855714,1216.350434,71.86913733,1295,1209.96059,1279.387981,1260.09,1217.688744,1251.708398,86.6389436,-1
1267.02,1430.065035,1290.35076,1257.398571,1224.446383,66.8673086,1275.12,1216.350434,1287.360994,1295,1209.96059,1279.387981,71.86913733,0
1269.17,785.9277797,1292.122292,1262.637143,1233.151994,67.51359667,1267.02,1224.446383,1290.35076,1275.12,1216.350434,1287.360994,66.8673086,0
1277.02,683.6347532,1292.716923,1268.912857,1245.108791,69.82775432,1269.17,1233.151994,1292.122292,1267.02,1224.446383,1290.35076,67.51359667,0
1279.96,789.0557637,1290.277428,1274.768571,1259.259715,70.67042793,1277.02,1245.108791,1292.716923,1269.17,1233.151994,1292.122292,69.82775432,0
1269.36,628.474364,1289.386699,1276.092857,1262.799015,63.75657763,1279.96,1259.259715,1290.277428,1277.02,1245.108791,1292.716923,70.67042793,0
1271.3,1049.096741,1279.296053,1272.707143,1266.118233,64.44221967,1269.36,1262.799015,1289.386699,1279.96,1259.259715,1290.277428,63.75657763,0
